Ar+ 0        18         1    127118.1070(1s)
  156   56 1.15-06 3.64-14 9.92-11 1.19-08 6.23-08 1.58-07 3.51-07 5.79-07 8.92-07 1.39-06 1.60-06 1.47-06 1.03-06 7.02-07 4.55-07 3.75-10
  156   57 3.58+01 8.91-15 2.44-11 2.95-09 1.57-08 4.06-08 9.53-08 1.88-07 4.83-07 1.82-06 4.18-06 1.20-05 4.53-05 7.80-05 1.02-04 1.22-04
  156   58 9.20-07 3.35-12 9.84-09 1.42-06 9.24-06 3.08-05 1.00-04 2.31-04 5.85-04 1.74-03 2.63-03 2.79-03 2.14-03 1.51-03 9.99-04 2.51-08
  156   59 1.84+05 5.53-12 1.63-08 2.34-06 1.53-05 5.08-05 1.66-04 3.81-04 9.66-04 2.88-03 4.34-03 4.62-03 3.61-03 2.75-03 2.15-03-4.65-05
  156   60 2.01+04 7.62-12 2.24-08 3.22-06 2.10-05 7.00-05 2.28-04 5.25-04 1.33-03 3.97-03 5.98-03 6.36-03 4.97-03 3.75-03 2.91-03-5.08-06
  156   61 8.99+09 1.11-10 3.11-07 3.99-05 2.29-04 6.61-04 1.82-03 3.66-03 8.18-03 2.90-02 6.70-02 1.84-01 8.11-01 1.67+00 2.68+00-2.28+00
  156   62 1.80-04 1.02-13 3.01-10 4.32-08 2.81-07 9.36-07 3.04-06 6.97-06 1.75-05 5.12-05 7.64-05 8.07-05 6.14-05 4.31-05 2.83-05 7.74-10
  156   63 4.63+03 1.69-13 4.96-10 7.13-08 4.64-07 1.55-06 5.03-06 1.15-05 2.89-05 8.46-05 1.26-04 1.34-04 1.04-04 7.82-05 6.07-05-1.26-06
  156   64 9.00+02 2.33-13 6.85-10 9.84-08 6.41-07 2.13-06 6.94-06 1.59-05 3.98-05 1.17-04 1.74-04 1.84-04 1.42-04 1.07-04 8.22-05-2.44-07
  156   65 2.40+08 2.31-12 6.46-09 8.29-07 4.76-06 1.37-05 3.78-05 7.58-05 1.68-04 5.85-04 1.34-03 3.70-03 1.71-02 3.67-02 6.17-02-6.52-02
  156   66 1.12-01 1.97-15 5.52-12 7.14-10 4.14-09 1.21-08 3.37-08 6.47-08 1.13-07 2.04-07 2.61-07 3.17-07 3.87-07 3.05-07 1.77-07 0.00+00
  156   67 6.76+01 6.32-15 1.76-11 2.20-09 1.23-08 3.43-08 8.94-08 1.66-07 2.90-07 5.80-07 9.68-07 2.08-06 7.13-06 1.27-05 1.74-05 2.50-05
  156   68 3.11-02 3.28-15 9.22-12 1.19-09 6.94-09 2.03-08 5.68-08 1.09-07 1.92-07 3.44-07 4.42-07 5.66-07 7.78-07 6.43-07 3.83-07 0.00+00
  156   69 2.59+03 9.31-14 2.56-10 3.14-08 1.70-07 4.54-07 1.11-06 1.98-06 3.45-06 7.76-06 1.65-05 5.13-05 2.28-04 4.33-04 6.18-04 9.73-04
  156   70 1.00-30 1.37-15 3.71-12 4.39-10 2.25-09 5.51-09 1.15-08 1.80-08 2.73-08 4.33-08 4.86-08 4.26-08 2.69-08 1.62-08 8.84-09 0.00+00
  156   71 4.58-06 2.71-14 7.48-11 9.26-09 5.09-08 1.38-07 3.47-07 6.43-07 1.18-06 2.27-06 2.71-06 2.42-06 1.57-06 1.01-06 6.20-07 1.95-09
  156   72 2.85-06 1.50-13 4.18-10 5.29-08 2.99-07 8.45-07 2.26-06 4.45-06 8.92-06 1.84-05 2.20-05 1.94-05 1.21-05 7.17-06 3.90-06 0.00+00
  156   73 3.56-04 4.76-13 1.33-09 1.71-07 9.86-07 2.86-06 7.92-06 1.63-05 3.45-05 7.41-05 8.87-05 7.76-05 4.76-05 2.89-05 1.66-05 1.84-07
  156   74 6.26-04 8.85-13 2.49-09 3.23-07 1.88-06 5.53-06 1.57-05 3.34-05 7.53-05 1.68-04 2.01-04 1.74-04 1.06-04 6.34-05 3.61-05 6.39-07
  156   75 1.00-30 2.72-15 7.60-12 9.68-10 5.51-09 1.57-08 4.26-08 8.26-08 1.56-07 3.07-07 3.68-07 3.30-07 2.11-07 1.27-07 6.94-08 0.00+00
  156   76 2.55-07 1.18-12 3.18-09 3.67-07 1.82-06 4.20-06 7.60-06 1.03-05 1.35-05 1.84-05 1.95-05 1.64-05 9.95-06 5.88-06 3.19-06 0.00+00
  156   77 8.01-03 5.31-12 1.47-08 1.81-06 9.91-06 2.68-05 6.72-05 1.31-04 2.76-04 5.92-04 7.03-04 6.10-04 3.73-04 2.27-04 1.32-04 7.75-06
  156   78 2.84-02 7.36-12 2.06-08 2.65-06 1.53-05 4.42-05 1.23-04 2.55-04 5.51-04 1.20-03 1.44-03 1.26-03 7.70-04 4.69-04 2.73-04 1.54-05
  156   79 6.41-06 1.73-11 4.68-08 5.43-06 2.71-05 6.32-05 1.18-04 1.66-04 2.27-04 3.29-04 3.57-04 3.04-04 1.86-04 1.13-04 6.53-05 4.05-08
  156   80 1.83-03 8.86-12 2.50-08 3.25-06 1.91-05 5.66-05 1.61-04 3.38-04 7.26-04 1.57-03 1.88-03 1.65-03 1.01-03 6.06-04 3.44-04 9.24-07
  156   81 6.31-01 1.90-11 5.15-08 6.08-06 3.12-05 7.59-05 1.57-04 2.52-04 4.18-04 7.66-04 9.43-04 9.46-04 8.59-04 8.07-04 7.68-04 6.65-04
  156   82 3.03-05 6.86-12 1.92-08 2.46-06 1.41-05 4.08-05 1.12-04 2.20-04 4.26-04 8.57-04 1.03-03 9.13-04 5.70-04 3.50-04 2.02-04 2.49-07
  156   83 1.21+00 1.68-11 4.63-08 5.68-06 3.08-05 8.19-05 2.00-04 3.64-04 6.69-04 1.31-03 1.61-03 1.53-03 1.20-03 1.01-03 8.82-04 6.70-04
  156   84 2.75-02 1.24-11 3.47-08 4.48-06 2.59-05 7.54-05 2.10-04 4.21-04 8.44-04 1.73-03 2.07-03 1.83-03 1.14-03 7.03-04 4.12-04 1.56-05
  156   85 9.83-01 1.14-11 3.15-08 3.92-06 2.17-05 5.94-05 1.52-04 2.99-04 6.19-04 1.34-03 1.69-03 1.68-03 1.46-03 1.34-03 1.25-03 1.07-03
  156   86 6.78-06 1.77-11 4.77-08 5.56-06 2.80-05 6.60-05 1.27-04 1.85-04 2.66-04 4.13-04 4.60-04 3.96-04 2.43-04 1.48-04 8.53-05 4.29-08
  156   87 8.92-01 3.55-11 9.89-08 1.26-05 7.15-05 2.04-04 5.50-04 1.10-03 2.28-03 4.87-03 5.89-03 5.25-03 3.41-03 2.27-03 1.52-03 5.11-04
  156   88 3.16-01 6.94-11 1.95-07 2.53-05 1.47-04 4.33-04 1.22-03 2.58-03 5.69-03 1.26-02 1.52-02 1.33-02 8.19-03 5.05-03 3.01-03 3.50-04
  156   89 1.79+00 1.35-10 3.80-07 4.98-05 2.94-04 8.78-04 2.53-03 5.19-03 1.07-02 2.27-02 2.75-02 2.45-02 1.55-02 9.82-03 6.07-03 1.04-03
  156   90 4.25-03 1.12-10 3.17-07 4.16-05 2.45-04 7.31-04 2.10-03 4.34-03 9.07-03 1.93-02 2.33-02 2.05-02 1.26-02 7.63-03 4.35-03 2.67-06
  156   91 7.54-08 5.25-11 1.48-07 1.91-05 1.11-04 3.26-04 9.14-04 1.82-03 3.57-03 7.25-03 8.73-03 7.75-03 4.84-03 2.97-03 1.72-03 1.62-06
  156   92 3.83-01 1.21-10 3.41-07 4.44-05 2.59-04 7.65-04 2.17-03 4.51-03 9.56-03 2.04-02 2.43-02 2.13-02 1.31-02 8.03-03 4.68-03 2.30-04
  156   93 8.97-01 1.81-10 5.09-07 6.61-05 3.85-04 1.13-03 3.20-03 6.62-03 1.40-02 2.97-02 3.55-02 3.11-02 1.92-02 1.18-02 6.99-03 5.28-04
  156   94 9.90-01 1.24-10 3.51-07 4.62-05 2.74-04 8.24-04 2.39-03 5.07-03 1.11-02 2.47-02 3.00-02 2.64-02 1.65-02 1.04-02 6.35-03 1.11-03
  156   95 2.90-02 2.08-12 5.82-09 7.47-07 4.30-06 1.24-05 3.44-05 7.06-05 1.50-04 3.21-04 3.83-04 3.37-04 2.12-04 1.35-04 8.46-05 1.74-05
  156   96 4.06-03 2.50-12 6.98-09 8.94-07 5.13-06 1.48-05 4.04-05 7.86-05 1.48-04 2.88-04 3.43-04 3.04-04 1.93-04 1.20-04 7.13-05 2.90-06
  156   97 2.15+01 9.51-11 2.66-07 3.43-05 1.98-04 5.74-04 1.59-03 3.16-03 6.26-03 1.32-02 1.68-02 1.71-02 1.58-02 1.52-02 1.48-02 1.34-02
  156   98 3.61-05 1.17-11 3.29-08 4.24-06 2.45-05 7.16-05 1.99-04 3.92-04 7.47-04 1.47-03 1.75-03 1.55-03 9.76-04 6.02-04 3.51-04 2.94-07
  156   99 3.78-02 5.21-10 1.48-06 1.97-04 1.19-03 3.64-03 1.08-02 2.26-02 4.77-02 1.04-01 1.27-01 1.12-01 6.86-02 4.12-02 2.33-02 2.74-05
  156  100 1.00-30 7.70-11 2.16-07 2.80-05 1.62-04 4.75-04 1.33-03 2.62-03 5.01-03 9.86-03 1.18-02 1.05-02 6.69-03 4.02-03 2.20-03 0.00+00
  156  101 5.90-03 2.00-10 5.62-07 7.27-05 4.23-04 1.24-03 3.47-03 6.86-03 1.31-02 2.59-02 3.09-02 2.75-02 1.73-02 1.07-02 6.21-03 7.41-06
  156  102 5.65-01 2.67-10 7.51-07 9.73-05 5.66-04 1.66-03 4.67-03 9.26-03 1.79-02 3.55-02 4.26-02 3.79-02 2.39-02 1.49-02 8.80-03 3.86-04
  156  103 1.16+00 3.76-10 1.08-06 1.45-04 8.88-04 2.76-03 8.33-03 1.77-02 3.78-02 8.39-02 1.03-01 9.12-02 5.59-02 3.38-02 1.94-02 7.49-04
  156  104 6.46-04 3.59-12 9.97-09 1.25-06 7.04-06 1.97-05 5.19-05 1.03-04 2.12-04 4.24-04 4.88-04 4.21-04 2.59-04 1.59-04 9.18-05 8.27-07
  156  105 3.08+00 1.49-10 4.21-07 5.56-05 3.31-04 9.97-04 2.91-03 6.11-03 1.31-02 2.87-02 3.49-02 3.10-02 1.97-02 1.27-02 8.14-03 2.12-03
  156  106 4.89-02 2.95-10 8.42-07 1.13-04 6.85-04 2.11-03 6.32-03 1.33-02 2.82-02 6.19-02 7.58-02 6.70-02 4.10-02 2.46-02 1.39-02 2.65-05
  156  107 1.00-30 7.47-09 2.09-05 2.70-03 1.56-02 4.54-02 1.26-01 2.48-01 4.77-01 9.44-01 1.13+00 1.02+00 6.49-01 3.91-01 2.14-01 0.00+00
  156  108 4.94-02 1.90-11 5.29-08 6.65-06 3.72-05 1.04-04 2.74-04 5.34-04 1.07-03 2.28-03 2.77-03 2.45-03 1.51-03 9.24-04 5.38-04 3.33-05
  156  109 2.13-01 5.08-11 1.43-07 1.85-05 1.08-04 3.17-04 8.94-04 1.82-03 3.74-03 8.00-03 9.75-03 8.65-03 5.39-03 3.34-03 2.00-03 2.14-04
  156  110 1.81-02 1.58-10 4.45-07 5.81-05 3.41-04 1.01-03 2.87-03 5.77-03 1.14-02 2.34-02 2.83-02 2.51-02 1.56-02 9.56-03 5.51-03 2.30-05
  156  111 3.83-01 4.29-10 1.21-06 1.61-04 9.57-04 2.89-03 8.44-03 1.74-02 3.55-02 7.53-02 9.16-02 8.12-02 5.02-02 3.05-02 1.75-02 2.59-04
  156  112 3.86-02 6.27-09 1.76-05 2.28-03 1.32-02 3.86-02 1.08-01 2.14-01 4.13-01 8.26-01 9.92-01 8.83-01 5.57-01 3.44-01 2.00-01 5.14-04
  156  113 1.19+00 2.67-10 7.57-07 1.00-04 6.01-04 1.82-03 5.35-03 1.11-02 2.32-02 5.02-02 6.12-02 5.42-02 3.35-02 2.05-02 1.20-02 8.36-04
  156  114 4.24-02 5.10-11 1.43-07 1.86-05 1.09-04 3.21-04 9.06-04 1.81-03 3.52-03 7.09-03 8.53-03 7.58-03 4.76-03 2.94-03 1.72-03 4.29-05
  156  115 1.00-30 8.64-12 2.42-08 3.10-06 1.78-05 5.16-05 1.42-04 2.78-04 5.31-04 1.05-03 1.26-03 1.12-03 7.15-04 4.29-04 2.35-04 0.00+00
  156  116 8.48-03 4.11-11 1.12-07 1.36-05 7.17-05 1.84-04 4.22-04 7.46-04 1.37-03 2.67-03 3.13-03 2.72-03 1.67-03 1.01-03 5.79-04 5.71-06
  156  117 7.88-01 8.36-11 2.33-07 2.98-05 1.70-04 4.87-04 1.33-03 2.64-03 5.30-03 1.10-02 1.32-02 1.17-02 7.54-03 4.91-03 3.16-03 7.77-04
  156  118 4.24-02 4.94-09 1.39-05 1.79-03 1.04-02 3.04-02 8.47-02 1.68-01 3.26-01 6.51-01 7.82-01 6.96-01 4.39-01 2.71-01 1.58-01 2.26-04
  156  119 3.52-01 1.38-11 3.75-08 4.50-06 2.36-05 5.98-05 1.34-04 2.26-04 3.84-04 7.03-04 8.48-04 8.03-04 6.31-04 5.22-04 4.46-04 3.13-04
  156  120 6.00-02 1.40-09 3.89-06 4.88-04 2.72-03 7.56-03 1.97-02 3.86-02 7.68-02 1.50-01 1.74-01 1.50-01 9.28-02 5.67-02 3.27-02 6.36-05
  156  121 3.91-02 2.33-09 6.49-06 8.22-04 4.65-03 1.32-02 3.54-02 7.05-02 1.42-01 2.88-01 3.38-01 2.94-01 1.81-01 1.10-01 6.31-02 4.79-05
  156  122 1.00-30 1.93-11 5.36-08 6.81-06 3.86-05 1.10-04 2.95-04 5.69-04 1.08-03 2.12-03 2.53-03 2.26-03 1.44-03 8.63-04 4.71-04 0.00+00
  156  123 3.49-01 2.43-10 6.78-07 8.69-05 4.98-04 1.44-03 3.93-03 7.73-03 1.49-02 2.95-02 3.51-02 3.12-02 1.97-02 1.23-02 7.28-03 3.45-04
  156  124 3.99-02 7.67-11 2.14-07 2.74-05 1.56-04 4.48-04 1.22-03 2.37-03 4.53-03 8.98-03 1.08-02 9.57-03 6.03-03 3.73-03 2.18-03 3.92-05
  156  125 4.07-03 3.44-09 9.61-06 1.23-03 7.02-03 2.01-02 5.50-02 1.10-01 2.21-01 4.50-01 5.33-01 4.67-01 2.89-01 1.76-01 1.01-01 2.22-05
  156  126 9.37-01 1.02-11 2.77-08 3.30-06 1.72-05 4.31-05 9.40-05 1.56-04 2.62-04 4.88-04 6.40-04 7.24-04 8.16-04 8.81-04 9.20-04 9.11-04
  156  127 5.96-01 2.77-11 7.68-08 9.58-06 5.31-05 1.46-04 3.75-04 7.05-04 1.31-03 2.55-03 3.09-03 2.84-03 2.00-03 1.47-03 1.10-03 5.54-04
  156  128 8.05-01 1.17-10 3.28-07 4.17-05 2.37-04 6.75-04 1.82-03 3.53-03 6.72-03 1.33-02 1.60-02 1.44-02 9.34-03 6.09-03 3.90-03 8.04-04
  156  129 1.57-02 4.11-09 1.16-05 1.53-03 9.12-03 2.75-02 7.98-02 1.64-01 3.34-01 7.05-01 8.57-01 7.61-01 4.72-01 2.87-01 1.64-01 2.22-04
  156  130 1.00-30 6.61-12 1.82-08 2.24-06 1.22-05 3.28-05 8.10-05 1.47-04 2.62-04 4.93-04 5.82-04 5.15-04 3.22-04 1.98-04 1.15-04 0.00+00
  156  131 8.73-01 1.30-11 3.58-08 4.37-06 2.35-05 6.17-05 1.47-04 2.61-04 4.58-04 8.65-04 1.08-03 1.10-03 1.02-03 9.75-04 9.41-04 8.41-04
  156  132 9.00-02 2.59-09 7.32-06 9.64-04 5.72-03 1.72-02 4.99-02 1.03-01 2.12-01 4.52-01 5.49-01 4.87-01 3.01-01 1.82-01 1.04-01 5.84-05
  156  133 2.60-01 3.43-09 9.68-06 1.27-03 7.46-03 2.22-02 6.37-02 1.30-01 2.67-01 5.64-01 6.84-01 6.06-01 3.74-01 2.27-01 1.30-01 6.21-05
  156  134 8.86-06 2.54-11 6.93-08 8.35-06 4.40-05 1.13-04 2.56-04 4.38-04 7.46-04 1.36-03 1.60-03 1.41-03 8.82-04 5.42-04 3.15-04 4.45-07
  156  135 8.92-05 1.40-11 3.80-08 4.51-06 2.33-05 5.76-05 1.22-04 1.97-04 3.17-04 5.52-04 6.38-04 5.59-04 3.48-04 2.14-04 1.24-04 3.33-07
  156  136 1.00-30 4.57-12 1.24-08 1.46-06 7.50-06 1.83-05 3.77-05 5.92-05 9.21-05 1.55-04 1.78-04 1.56-04 9.79-05 5.86-05 3.19-05 0.00+00
  156  137 3.63-07 3.66-07 9.88-04 1.15-01 5.80-01 1.37+00 2.62+00 3.58+00 3.92+00 2.97+00 1.92+00 1.11+00 4.85-01 2.50-01 1.27-01 4.28-05
  156  138 5.46-07 4.87-07 1.32-03 1.55-01 7.87-01 1.89+00 3.77+00 5.32+00 5.91+00 4.49+00 2.90+00 1.67+00 7.28-01 3.76-01 1.91-01 3.69-06
  156  139 1.90-08 5.59-07 1.51-03 1.75-01 8.78-01 2.05+00 3.86+00 5.19+00 5.64+00 4.27+00 2.77+00 1.60+00 7.01-01 3.62-01 1.84-01 2.55-05
  156  140 2.73-07 2.28-06 6.13-03 7.09-01 3.51+00 8.06+00 1.45+01 1.88+01 2.02+01 1.56+01 1.03+01 6.01+00 2.67+00 1.38+00 7.06-01 2.47-04
  156  141 7.09-08 1.99-06 5.36-03 6.23-01 3.12+00 7.29+00 1.36+01 1.83+01 2.00+01 1.54+01 1.00+01 5.83+00 2.57+00 1.33+00 6.77-01 1.55-05
  156  142 3.76-08 1.09-06 2.93-03 3.39-01 1.69+00 3.89+00 7.05+00 9.24+00 9.95+00 7.65+00 5.02+00 2.93+00 1.30+00 6.72-01 3.42-01 7.94-05
  156  143 2.29-07 8.32-07 2.26-03 2.69-01 1.39+00 3.46+00 7.37+00 1.10+01 1.27+01 1.00+01 6.56+00 3.81+00 1.68+00 8.67-01 4.41-01 4.20-05
  156  144 6.19-08 1.21-06 3.30-03 3.95-01 2.07+00 5.23+00 1.15+01 1.75+01 2.05+01 1.61+01 1.05+01 6.08+00 2.67+00 1.38+00 7.02-01 1.05-04
  156  145 2.18-07 1.41-06 3.81-03 4.49-01 2.29+00 5.54+00 1.12+01 1.61+01 1.84+01 1.45+01 9.59+00 5.59+00 2.47+00 1.28+00 6.52-01 1.39-05
  156  146 2.51-04 1.00-06 2.73-03 3.26-01 1.71+00 4.31+00 9.49+00 1.49+01 2.00+01 2.40+01 2.60+01 2.73+01 2.82+01 2.86+01 2.90+01 3.01+01
  156  147 1.82-05 3.94-07 1.09-03 1.35-01 7.42-01 2.02+00 5.04+00 8.41+00 1.09+01 1.12+01 1.07+01 1.06+01 1.09+01 1.10+01 1.11+01 1.09+01
  156  148 1.00-30 1.19-07 3.30-04 4.11-02 2.28-01 6.27-01 1.59+00 2.64+00 3.26+00 2.66+00 1.77+00 1.04+00 4.59-01 2.38-01 1.21-01 0.00+00
  156  149 1.16-12 3.37-07 9.28-04 1.14-01 6.19-01 1.66+00 4.02+00 6.54+00 8.03+00 6.60+00 4.42+00 2.60+00 1.15+00 5.99-01 3.05-01 5.69-07
  156  150 1.88-08 5.52-07 1.52-03 1.85-01 9.90-01 2.60+00 6.13+00 9.81+00 1.20+01 9.92+00 6.68+00 3.94+00 1.76+00 9.24-01 4.79-01 1.52-02
  156  151 1.02-05 8.13-07 2.21-03 2.63-01 1.36+00 3.39+00 7.28+00 1.13+01 1.50+01 1.81+01 1.95+01 2.06+01 2.14+01 2.18+01 2.21+01 2.30+01
  156  152 3.14-09 2.29-07 6.34-04 7.92-02 4.40-01 1.22+00 3.11+00 5.16+00 6.29+00 5.04+00 3.31+00 1.93+00 8.57-01 4.51-01 2.38-01 1.80-02
  156  153 8.72-10 3.86-07 1.07-03 1.33-01 7.38-01 2.03+00 5.15+00 8.51+00 1.04+01 8.28+00 5.43+00 3.15+00 1.39+00 7.16-01 3.64-01 9.82-05
  156  154 1.71-09 5.08-07 1.40-03 1.71-01 9.29-01 2.48+00 5.98+00 9.64+00 1.17+01 9.39+00 6.20+00 3.61+00 1.60+00 8.26-01 4.21-01 1.94-05
  156  155 3.72-07 1.21-07 3.31-04 3.96-02 2.07-01 5.22-01 1.15+00 1.82+00 2.50+00 3.27+00 3.87+00 4.51+00 5.26+00 5.66+00 5.91+00 6.25+00
  157    2 1.38+00 9.57-18 2.73-14 3.66-12 2.22-11 6.85-11 2.03-10 3.97-10 6.68-10 1.05-09 1.26-09 1.44-09 2.87-09 6.15-09 1.10-08 3.13-08
  157    3 8.99-01 5.96-18 1.70-14 2.28-12 1.38-11 4.25-11 1.26-10 2.46-10 4.12-10 6.41-10 7.62-10 8.38-10 1.13-09 1.72-09 2.59-09 6.11-09
  157    4 1.00-30 1.77-18 5.07-15 6.92-13 4.28-12 1.35-11 4.10-11 8.07-11 1.34-10 2.00-10 2.24-10 2.22-10 1.88-10 1.49-10 1.10-10 0.00+00
  157    7 4.07-03 3.72-17 1.09-13 1.57-11 1.02-10 3.41-10 1.11-09 2.59-09 6.82-09 2.18-08 3.38-08 3.60-08 2.73-08 2.00-08 1.52-08 1.12-08
  157    8 2.73+02 2.72-17 7.99-14 1.15-11 7.49-11 2.49-10 8.14-10 1.89-09 4.98-09 1.59-08 2.47-08 2.64-08 2.05-08 1.59-08 1.35-08-6.43-09
  157    9 4.10+02 1.32-17 3.89-14 5.59-12 3.64-11 1.21-10 3.96-10 9.20-10 2.42-09 7.75-09 1.20-08 1.29-08 1.06-08 9.34-09 9.74-09-9.68-09
  157   10 2.18+03 1.91-17 5.59-14 8.04-12 5.24-11 1.74-10 5.69-10 1.32-09 3.48-09 1.11-08 1.73-08 1.88-08 1.83-08 2.22-08 3.16-08-5.16-08
  157   11 5.94+02 3.23-18 9.48-15 1.36-12 8.89-12 2.96-11 9.66-11 2.25-10 5.92-10 1.89-09 2.93-09 3.20-09 3.45-09 4.82-09 7.59-09-1.41-08
  157   12 6.67+02 1.47-17 4.33-14 6.23-12 4.06-11 1.35-10 4.42-10 1.03-09 2.70-09 8.61-09 1.34-08 1.44-08 1.25-08 1.23-08 1.42-08-1.59-08
  157   15 2.32-05 8.02-16 2.30-12 3.14-10 1.94-09 6.11-09 1.86-08 3.65-08 6.08-08 9.06-08 1.02-07 1.01-07 8.46-08 6.66-08 4.87-08 0.00+00
  157   16 4.73+00 7.04-14 1.96-10 2.46-08 1.38-07 3.88-07 1.02-06 1.91-06 3.41-06 7.11-06 1.09-05 1.62-05 3.00-05 4.42-05 5.79-05 9.36-05
  157   17 1.92+01 5.82-13 1.61-09 2.02-07 1.13-06 3.14-06 8.17-06 1.51-05 2.64-05 5.18-05 7.36-05 9.66-05 1.52-04 2.10-04 2.67-04 4.18-04
  157   18 6.46-07 3.18-17 8.77-14 1.08-11 5.94-11 1.61-10 4.01-10 7.16-10 1.18-09 1.98-09 2.39-09 2.46-09 2.80-09 3.06-09 2.89-09 0.00+00
  157   19 2.48+00 1.23-13 3.40-10 4.27-08 2.39-07 6.66-07 1.74-06 3.24-06 5.82-06 1.23-05 1.91-05 2.87-05 5.43-05 8.05-05 1.06-04 1.70-04
  157   20 1.03+01 2.19-12 6.07-09 7.60-07 4.24-06 1.18-05 3.05-05 5.61-05 9.69-05 1.83-04 2.50-04 3.02-04 4.14-04 5.36-04 6.58-04 9.90-04
  157   21 3.90+01 3.14-12 8.72-09 1.09-06 6.12-06 1.71-05 4.45-05 8.30-05 1.49-04 3.17-04 4.90-04 7.38-04 1.40-03 2.07-03 2.72-03 4.38-03
  157   22 6.63+01 2.75-12 7.64-09 9.59-07 5.36-06 1.49-05 3.90-05 7.26-05 1.30-04 2.76-04 4.26-04 6.39-04 1.20-03 1.78-03 2.33-03 3.75-03
  157   23 2.30+01 4.76-12 1.32-08 1.65-06 9.22-06 2.56-05 6.62-05 1.22-04 2.11-04 4.01-04 5.49-04 6.73-04 9.46-04 1.24-03 1.53-03 2.32-03
  157   24 6.20+01 4.52-12 1.26-08 1.58-06 8.81-06 2.45-05 6.40-05 1.19-04 2.14-04 4.53-04 7.00-04 1.05-03 1.99-03 2.94-03 3.86-03 6.19-03
  157   25 4.58+01 6.13-12 1.70-08 2.13-06 1.19-05 3.30-05 8.54-05 1.58-04 2.74-04 5.33-04 7.51-04 9.69-04 1.49-03 2.03-03 2.57-03 3.98-03
  157   26 9.12-01 5.82-13 1.62-09 2.03-07 1.13-06 3.16-06 8.23-06 1.53-05 2.75-05 5.81-05 8.98-05 1.35-04 2.55-04 3.77-04 4.95-04 7.93-04
  157   28 7.39-07 2.66-17 7.64-14 1.04-11 6.43-11 2.02-10 6.14-10 1.21-09 2.01-09 3.01-09 3.39-09 3.35-09 2.80-09 2.19-09 1.60-09 0.00+00
  157   29 4.68-01 1.46-15 4.05-12 5.10-10 2.86-09 8.02-09 2.11-08 3.93-08 6.97-08 1.42-07 2.14-07 3.11-07 5.58-07 8.18-07 1.08-06 1.83-06
  157   30 1.90-05 7.48-19 2.06-15 2.55-13 1.39-12 3.76-12 9.33-12 1.66-11 2.73-11 4.55-11 5.47-11 6.01-11 1.47-10 3.46-10 6.33-10 1.77-09
  157   31 1.82+00 1.24-14 3.45-11 4.32-09 2.41-08 6.67-08 1.73-07 3.18-07 5.53-07 1.08-06 1.52-06 1.99-06 3.11-06 4.27-06 5.38-06 8.23-06
  157   32 3.64-01 1.39-15 3.85-12 4.83-10 2.69-09 7.48-09 1.94-08 3.61-08 6.44-08 1.34-07 2.06-07 3.05-07 5.63-07 8.37-07 1.12-06 1.91-06
  157   33 2.80+00 3.45-14 9.56-11 1.19-08 6.64-08 1.83-07 4.72-07 8.66-07 1.49-06 2.81-06 3.80-06 4.57-06 6.20-06 7.97-06 9.74-06 1.44-05
  157   34 7.70+00 3.92-14 1.09-10 1.36-08 7.59-08 2.11-07 5.47-07 1.02-06 1.82-06 3.84-06 5.93-06 8.91-06 1.69-05 2.50-05 3.26-05 5.17-05
  157   35 1.01+00 2.12-14 5.87-11 7.36-09 4.10-08 1.14-07 2.96-07 5.49-07 9.83-07 2.07-06 3.20-06 4.78-06 9.02-06 1.33-05 1.74-05 2.74-05
  157   36 4.28+03 5.20-18 1.53-14 2.19-12 1.42-11 4.73-11 1.54-10 3.56-10 9.28-10 2.92-09 4.50-09 5.39-09 1.22-08 2.74-08 5.27-08-1.13-07
  157   37 2.40+04 8.45-18 2.48-14 3.55-12 2.31-11 7.67-11 2.49-10 5.77-10 1.51-09 4.75-09 7.38-09 1.13-08 5.41-08 1.44-07 2.89-07-6.35-07
  157   40 1.35-02 6.15-18 1.81-14 2.59-12 1.68-11 5.59-11 1.82-10 4.21-10 1.10-09 3.45-09 5.31-09 5.63-09 4.16-09 2.82-09 1.79-09 0.00+00
  157   41 1.73+02 4.27-18 1.25-14 1.79-12 1.17-11 3.88-11 1.26-10 2.92-10 7.61-10 2.40-09 3.69-09 3.93-09 3.27-09 3.08-09 3.54-09-4.59-09
  157   44 4.58-01 2.16-14 5.98-11 7.47-09 4.15-08 1.15-07 2.96-07 5.42-07 9.31-07 1.75-06 2.36-06 2.82-06 3.81-06 4.87-06 5.93-06 8.70-06
  157   45 3.89-02 4.01-14 1.11-10 1.39-08 7.74-08 2.14-07 5.52-07 1.02-06 1.77-06 3.44-06 4.87-06 6.34-06 9.92-06 1.36-05 1.72-05 2.63-05
  157   46 8.19-01 2.12-14 5.87-11 7.35-09 4.09-08 1.14-07 2.94-07 5.46-07 9.77-07 2.06-06 3.18-06 4.76-06 8.96-06 1.32-05 1.72-05 2.72-05
  157   47 1.33+00 5.31-15 1.47-11 1.85-09 1.03-08 2.85-08 7.40-08 1.37-07 2.46-07 5.17-07 7.96-07 1.19-06 2.24-06 3.31-06 4.31-06 6.81-06
  157   50 2.14-04 5.98-18 1.76-14 2.52-12 1.64-11 5.44-11 1.77-10 4.09-10 1.06-09 3.34-09 5.14-09 5.45-09 4.03-09 2.73-09 1.73-09 0.00+00
