SEQ='B '     NUCCHG=18                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  83257501.5   NPRNTI= 4   NPRNTF=10
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
   667       1.76E-20  1.28E-20  8.64E-21  6.82E-21  5.87E-21  5.79E-21  6.37E-21  7.01E-21  7.00E-21  6.02E-21
             4.51E-21  2.50E-21  1.38E-21  6.87E-22  2.38E-22  9.80E-23  3.84E-23  1.05E-23  3.85E-24
   668       5.27E-20  3.82E-20  2.59E-20  2.04E-20  1.76E-20  1.72E-20  1.83E-20  1.90E-20  1.67E-20  1.25E-20
             7.92E-21  3.44E-21  1.59E-21  6.70E-22  1.94E-22  7.24E-23  2.64E-23  6.80E-24  2.42E-24
   669       1.49E-19  1.08E-19  7.29E-20  5.76E-20  4.96E-20  4.84E-20  5.17E-20  5.36E-20  4.70E-20  3.53E-20
             2.24E-20  9.72E-21  4.49E-21  1.89E-21  5.48E-22  2.04E-22  7.44E-23  1.92E-23  6.84E-24

                                                                                     --------------------------
                                                                                     PRTF= 2  LVLPRT= (3P  0.0)
   ILREP
   -----
     3       4.26E-11  3.01E-11  1.90E-11  1.34E-11  9.49E-12  5.97E-12  4.18E-12  2.91E-12  1.75E-12  1.16E-12
             7.33E-13  3.66E-13  2.01E-13  1.03E-13  3.90E-14  1.76E-14  7.61E-15  2.37E-15  9.41E-16
     4       2.80E-12  1.98E-12  1.25E-12  8.85E-13  6.26E-13  3.96E-13  2.80E-13  1.98E-13  1.25E-13  8.81E-14
             6.12E-14  3.62E-14  2.32E-14  1.40E-14  6.45E-15  3.31E-15  1.58E-15  5.47E-16  2.31E-16
     5       5.51E-12  3.90E-12  2.46E-12  1.74E-12  1.23E-12  7.72E-13  5.41E-13  3.75E-13  2.25E-13  1.46E-13
             9.05E-14  4.29E-14  2.22E-14  1.06E-14  3.53E-15  1.43E-15  5.56E-16  1.51E-16  5.52E-17
     6       6.16E-12  4.35E-12  2.74E-12  1.93E-12  1.36E-12  8.39E-13  5.73E-13  3.80E-13  2.05E-13  1.18E-13
             6.26E-14  2.35E-14  1.02E-14  4.11E-15  1.15E-15  4.25E-16  1.54E-16  3.95E-17  1.41E-17
     7       1.35E-12  9.55E-13  6.04E-13  4.27E-13  3.02E-13  1.91E-13  1.35E-13  9.57E-14  6.04E-14  4.22E-14
             2.91E-14  1.71E-14  1.08E-14  6.49E-15  2.97E-15  1.52E-15  7.27E-16  2.51E-16  1.05E-16
     8       3.36E-12  2.38E-12  1.50E-12  1.06E-12  7.49E-13  4.71E-13  3.30E-13  2.29E-13  1.38E-13  8.97E-14
             5.54E-14  2.62E-14  1.35E-14  6.41E-15  2.14E-15  8.69E-16  3.37E-16  9.17E-17  3.34E-17
     9       5.20E-12  3.67E-12  2.32E-12  1.63E-12  1.15E-12  7.09E-13  4.85E-13  3.22E-13  1.74E-13  1.01E-13
             5.32E-14  2.00E-14  8.64E-15  3.50E-15  9.81E-16  3.62E-16  1.31E-16  3.36E-17  1.20E-17
    10       5.88E-12  4.15E-12  2.61E-12  1.83E-12  1.27E-12  7.68E-13  5.05E-13  3.15E-13  1.50E-13  7.70E-14
             3.58E-14  1.14E-14  4.48E-15  1.68E-15  4.43E-16  1.59E-16  5.66E-17  1.44E-17  5.09E-18
    11       8.00E-13  5.65E-13  3.57E-13  2.53E-13  1.79E-13  1.13E-13  7.99E-14  5.64E-14  3.53E-14  2.46E-14
             1.68E-14  9.72E-15  6.12E-15  3.65E-15  1.66E-15  8.49E-16  4.06E-16  1.40E-16  5.88E-17
    12       2.71E-12  1.91E-12  1.21E-12  8.54E-13  6.03E-13  3.79E-13  2.66E-13  1.84E-13  1.10E-13  7.16E-14
             4.40E-14  2.07E-14  1.06E-14  5.04E-15  1.68E-15  6.80E-16  2.63E-16  7.17E-17  2.61E-17
    13       4.28E-12  3.02E-12  1.91E-12  1.34E-12  9.43E-13  5.84E-13  3.99E-13  2.65E-13  1.43E-13  8.26E-14
             4.37E-14  1.64E-14  7.07E-15  2.86E-15  8.01E-16  2.95E-16  1.07E-16  2.74E-17  9.75E-18
    14       5.31E-12  3.75E-12  2.36E-12  1.65E-12  1.15E-12  6.94E-13  4.56E-13  2.85E-13  1.36E-13  6.95E-14
             3.23E-14  1.03E-14  4.03E-15  1.51E-15  3.99E-16  1.43E-16  5.09E-17  1.29E-17  4.58E-18
    15       2.91E-12  2.05E-12  1.28E-12  8.94E-13  6.13E-13  3.57E-13  2.23E-13  1.30E-13  5.46E-14  2.53E-14
             1.07E-14  3.10E-15  1.16E-15  4.21E-16  1.08E-16  3.86E-17  1.37E-17  3.47E-18  1.23E-18
    16       5.15E-13  3.64E-13  2.30E-13  1.63E-13  1.15E-13  7.27E-14  5.13E-14  3.60E-14  2.24E-14  1.55E-14
             1.05E-14  6.01E-15  3.76E-15  2.23E-15  1.02E-15  5.17E-16  2.47E-16  8.48E-17  3.57E-17
    17       1.87E-12  1.32E-12  8.33E-13  5.89E-13  4.15E-13  2.61E-13  1.82E-13  1.26E-13  7.50E-14  4.85E-14
             2.96E-14  1.39E-14  7.10E-15  3.36E-15  1.11E-15  4.52E-16  1.75E-16  4.76E-17  1.73E-17
    18       3.13E-12  2.21E-12  1.39E-12  9.82E-13  6.89E-13  4.26E-13  2.91E-13  1.93E-13  1.04E-13  5.98E-14
             3.15E-14  1.18E-14  5.08E-15  2.05E-15  5.75E-16  2.12E-16  7.66E-17  1.97E-17  7.00E-18
    19       3.99E-12  2.82E-12  1.77E-12  1.24E-12  8.64E-13  5.21E-13  3.43E-13  2.14E-13  1.02E-13  5.20E-14
             2.41E-14  7.69E-15  3.01E-15  1.13E-15  2.97E-16  1.06E-16  3.79E-17  9.64E-18  3.41E-18
    20       3.31E-12  2.33E-12  1.46E-12  1.02E-12  6.98E-13  4.06E-13  2.54E-13  1.48E-13  6.22E-14  2.88E-14
             1.22E-14  3.53E-15  1.32E-15  4.79E-16  1.23E-16  4.39E-17  1.56E-17  3.94E-18  1.40E-18
    21       1.43E-12  1.01E-12  6.27E-13  4.32E-13  2.91E-13  1.62E-13  9.57E-14  5.16E-14  1.95E-14  8.35E-15
             3.32E-15  9.14E-16  3.33E-16  1.20E-16  3.06E-17  1.08E-17  3.84E-18  9.73E-19  3.44E-19
    22       3.50E-13  2.47E-13  1.56E-13  1.10E-13  7.80E-14  4.92E-14  3.46E-14  2.42E-14  1.49E-14  1.02E-14
             6.87E-15  3.91E-15  2.44E-15  1.44E-15  6.54E-16  3.33E-16  1.59E-16  5.45E-17  2.29E-17
    23       1.27E-12  8.99E-13  5.68E-13  4.01E-13  2.83E-13  1.77E-13  1.24E-13  8.53E-14  5.04E-14  3.24E-14
             1.97E-14  9.16E-15  4.68E-15  2.21E-15  7.31E-16  2.96E-16  1.15E-16  3.12E-17  1.14E-17
    24       2.22E-12  1.57E-12  9.90E-13  6.97E-13  4.89E-13  3.02E-13  2.06E-13  1.36E-13  7.30E-14  4.19E-14
             2.20E-14  8.21E-15  3.54E-15  1.43E-15  3.99E-16  1.47E-16  5.32E-17  1.37E-17  4.86E-18
    25       2.93E-12  2.07E-12  1.30E-12  9.13E-13  6.35E-13  3.83E-13  2.51E-13  1.57E-13  7.43E-14  3.79E-14
             1.76E-14  5.59E-15  2.18E-15  8.19E-16  2.16E-16  7.73E-17  2.75E-17  7.00E-18  2.48E-18
    26       2.91E-12  2.05E-12  1.29E-12  8.95E-13  6.14E-13  3.57E-13  2.24E-13  1.30E-13  5.46E-14  2.52E-14
             1.07E-14  3.09E-15  1.15E-15  4.19E-16  1.08E-16  3.84E-17  1.36E-17  3.45E-18  1.22E-18
    27       2.01E-12  1.41E-12  8.79E-13  6.06E-13  4.08E-13  2.27E-13  1.34E-13  7.24E-14  2.73E-14  1.17E-14
             4.65E-15  1.28E-15  4.66E-16  1.68E-16  4.28E-17  1.52E-17  5.38E-18  1.36E-18  4.82E-19
    28       7.16E-13  5.02E-13  3.10E-13  2.11E-13  1.39E-13  7.29E-14  4.07E-14  2.04E-14  7.04E-15  2.85E-15
             1.09E-15  2.92E-16  1.05E-16  3.75E-17  9.54E-18  3.38E-18  1.20E-18  3.03E-19  1.07E-19
    29       2.48E-13  1.76E-13  1.11E-13  7.84E-14  5.53E-14  3.48E-14  2.44E-14  1.70E-14  1.04E-14  7.06E-15
             4.71E-15  2.66E-15  1.66E-15  9.77E-16  4.42E-16  2.25E-16  1.07E-16  3.68E-17  1.55E-17
    30       9.02E-13  6.37E-13  4.03E-13  2.84E-13  2.00E-13  1.25E-13  8.71E-14  5.98E-14  3.50E-14  2.24E-14
             1.36E-14  6.28E-15  3.20E-15  1.51E-15  4.99E-16  2.02E-16  7.81E-17  2.12E-17  7.73E-18
    31       1.61E-12  1.14E-12  7.17E-13  5.05E-13  3.54E-13  2.18E-13  1.48E-13  9.78E-14  5.22E-14  2.98E-14
             1.57E-14  5.81E-15  2.50E-15  1.01E-15  2.82E-16  1.04E-16  3.75E-17  9.64E-18  3.43E-18
    32       2.18E-12  1.54E-12  9.68E-13  6.79E-13  4.72E-13  2.84E-13  1.86E-13  1.16E-13  5.48E-14  2.79E-14
             1.29E-14  4.10E-15  1.60E-15  6.00E-16  1.58E-16  5.67E-17  2.02E-17  5.13E-18  1.82E-18
    33       2.39E-12  1.68E-12  1.05E-12  7.34E-13  5.04E-13  2.93E-13  1.83E-13  1.06E-13  4.46E-14  2.06E-14
             8.70E-15  2.52E-15  9.39E-16  3.42E-16  8.80E-17  3.13E-17  1.11E-17  2.81E-18  9.95E-19
    34       2.04E-12  1.43E-12  8.92E-13  6.14E-13  4.14E-13  2.30E-13  1.36E-13  7.33E-14  2.76E-14  1.18E-14
             4.71E-15  1.29E-15  4.72E-16  1.70E-16  4.33E-17  1.54E-17  5.44E-18  1.38E-18  4.87E-19
    35       1.19E-12  8.36E-13  5.16E-13  3.51E-13  2.31E-13  1.21E-13  6.77E-14  3.40E-14  1.17E-14  4.75E-15
             1.82E-15  4.86E-16  1.75E-16  6.24E-17  1.59E-17  5.63E-18  1.99E-18  5.04E-19  1.78E-19
    36       3.61E-13  2.52E-13  1.54E-13  1.03E-13  6.59E-14  3.27E-14  1.72E-14  8.11E-15  2.60E-15  1.01E-15
             3.79E-16  9.92E-17  3.55E-17  1.26E-17  3.21E-18  1.14E-18  4.02E-19  1.02E-19  3.59E-20
    37       1.83E-13  1.30E-13  8.19E-14  5.78E-14  4.07E-14  2.56E-14  1.78E-14  1.24E-14  7.49E-15  5.06E-15
             3.36E-15  1.89E-15  1.17E-15  6.89E-16  3.11E-16  1.58E-16  7.53E-17  2.59E-17  1.09E-17
    38       6.65E-13  4.70E-13  2.97E-13  2.09E-13  1.47E-13  9.18E-14  6.36E-14  4.35E-14  2.53E-14  1.61E-14
             9.69E-15  4.47E-15  2.27E-15  1.07E-15  3.53E-16  1.43E-16  5.53E-17  1.50E-17  5.47E-18
    39       1.20E-12  8.47E-13  5.34E-13  3.76E-13  2.63E-13  1.62E-13  1.10E-13  7.21E-14  3.83E-14  2.18E-14
             1.14E-14  4.23E-15  1.82E-15  7.31E-16  2.04E-16  7.53E-17  2.72E-17  6.99E-18  2.48E-18
    40       1.66E-12  1.17E-12  7.35E-13  5.15E-13  3.58E-13  2.15E-13  1.41E-13  8.73E-14  4.12E-14  2.09E-14
             9.66E-15  3.07E-15  1.20E-15  4.48E-16  1.18E-16  4.23E-17  1.51E-17  3.83E-18  1.36E-18
    41       1.92E-12  1.36E-12  8.49E-13  5.91E-13  4.05E-13  2.35E-13  1.47E-13  8.52E-14  3.57E-14  1.65E-14
             6.96E-15  2.01E-15  7.50E-16  2.73E-16  7.03E-17  2.50E-17  8.86E-18  2.25E-18  7.95E-19
    42       1.85E-12  1.30E-12  8.10E-13  5.58E-13  3.76E-13  2.09E-13  1.23E-13  6.65E-14  2.51E-14  1.07E-14
             4.27E-15  1.17E-15  4.27E-16  1.53E-16  3.92E-17  1.39E-17  4.93E-18  1.25E-18  4.41E-19
    43       1.37E-12  9.61E-13  5.93E-13  4.03E-13  2.65E-13  1.40E-13  7.78E-14  3.91E-14  1.35E-14  5.46E-15
             2.09E-15  5.57E-16  2.01E-16  7.17E-17  1.82E-17  6.46E-18  2.29E-18  5.79E-19  2.05E-19
    44       6.97E-13  4.87E-13  2.97E-13  1.99E-13  1.27E-13  6.31E-14  3.32E-14  1.57E-14  5.02E-15  1.96E-15
             7.32E-16  1.92E-16  6.86E-17  2.44E-17  6.20E-18  2.19E-18  7.76E-19  1.96E-19  6.95E-20
    45       1.83E-13  1.27E-13  7.68E-14  5.04E-14  3.12E-14  1.46E-14  7.24E-15  3.24E-15  9.83E-16  3.74E-16
             1.37E-16  3.56E-17  1.27E-17  4.50E-18  1.14E-18  4.04E-19  1.43E-19  3.62E-20  1.28E-20
    46       1.40E-13  9.87E-14  6.24E-14  4.40E-14  3.10E-14  1.94E-14  1.35E-14  9.28E-15  5.58E-15  3.74E-15
             2.47E-15  1.38E-15  8.55E-16  5.03E-16  2.27E-16  1.15E-16  5.49E-17  1.89E-17  7.93E-18
    47       5.06E-13  3.57E-13  2.26E-13  1.59E-13  1.12E-13  6.95E-14  4.80E-14  3.26E-14  1.88E-14  1.19E-14
             7.16E-15  3.29E-15  1.67E-15  7.84E-16  2.59E-16  1.05E-16  4.05E-17  1.10E-17  4.01E-18
    48       9.18E-13  6.48E-13  4.09E-13  2.87E-13  2.01E-13  1.23E-13  8.34E-14  5.46E-14  2.88E-14  1.64E-14
             8.54E-15  3.15E-15  1.35E-15  5.45E-16  1.52E-16  5.60E-17  2.03E-17  5.20E-18  1.85E-18
    49       1.28E-12  9.06E-13  5.70E-13  3.99E-13  2.77E-13  1.66E-13  1.09E-13  6.71E-14  3.16E-14  1.60E-14
             7.38E-15  2.34E-15  9.12E-16  3.42E-16  8.99E-17  3.22E-17  1.15E-17  2.92E-18  1.03E-18
    50       1.55E-12  1.09E-12  6.84E-13  4.76E-13  3.26E-13  1.89E-13  1.18E-13  6.83E-14  2.86E-14  1.32E-14
             5.55E-15  1.61E-15  5.98E-16  2.18E-16  5.60E-17  1.99E-17  7.07E-18  1.79E-18  6.34E-19
    51       1.61E-12  1.13E-12  7.04E-13  4.85E-13  3.26E-13  1.81E-13  1.07E-13  5.76E-14  2.17E-14  9.28E-15
             3.69E-15  1.01E-15  3.69E-16  1.33E-16  3.39E-17  1.20E-17  4.26E-18  1.08E-18  3.81E-19
    52       1.37E-12  9.58E-13  5.91E-13  4.02E-13  2.65E-13  1.39E-13  7.76E-14  3.90E-14  1.34E-14  5.43E-15
             2.08E-15  5.55E-16  2.00E-16  7.13E-17  1.81E-17  6.43E-18  2.28E-18  5.76E-19  2.04E-19
    53       8.95E-13  6.26E-13  3.82E-13  2.56E-13  1.64E-13  8.11E-14  4.26E-14  2.01E-14  6.45E-15  2.52E-15
             9.39E-16  2.46E-16  8.81E-17  3.13E-17  7.96E-18  2.82E-18  9.96E-19  2.52E-19  8.92E-20
    54       4.03E-13  2.80E-13  1.69E-13  1.11E-13  6.88E-14  3.21E-14  1.59E-14  7.13E-15  2.16E-15  8.22E-16
             3.02E-16  7.83E-17  2.79E-17  9.91E-18  2.51E-18  8.89E-19  3.14E-19  7.96E-20  2.81E-20
    55       9.36E-14  6.47E-14  3.84E-14  2.46E-14  1.48E-14  6.48E-15  3.06E-15  1.31E-15  3.81E-16  1.42E-16
             5.17E-17  1.33E-17  4.73E-18  1.68E-18  4.25E-19  1.51E-19  5.32E-20  1.35E-20  4.76E-21

   INREP
   -----
     2       4.26E-11  3.01E-11  1.90E-11  1.34E-11  9.49E-12  5.97E-12  4.18E-12  2.91E-12  1.75E-12  1.16E-12
             7.33E-13  3.66E-13  2.01E-13  1.03E-13  3.90E-14  1.76E-14  7.61E-15  2.37E-15  9.43E-16
     3       1.45E-11  1.02E-11  6.46E-12  4.56E-12  3.21E-12  2.01E-12  1.39E-12  9.53E-13  5.55E-13  3.53E-13
             2.14E-13  1.03E-13  5.54E-14  2.86E-14  1.11E-14  5.14E-15  2.28E-15  7.35E-16  2.99E-16
     4       1.58E-11  1.12E-11  7.03E-12  4.95E-12  3.47E-12  2.14E-12  1.46E-12  9.62E-13  5.22E-13  3.10E-13
             1.73E-13  7.45E-14  3.73E-14  1.80E-14  6.50E-15  2.89E-15  1.24E-15  3.88E-16  1.55E-16
     5       1.60E-11  1.13E-11  7.12E-12  5.00E-12  3.49E-12  2.13E-12  1.42E-12  9.21E-13  4.79E-13  2.74E-13
             1.47E-13  6.00E-14  2.89E-14  1.34E-14  4.62E-15  1.99E-15  8.35E-16  2.54E-16  9.99E-17
     6       1.42E-11  1.01E-11  6.32E-12  4.43E-12  3.07E-12  1.85E-12  1.22E-12  7.69E-13  3.85E-13  2.13E-13
             1.11E-13  4.37E-14  2.05E-14  9.32E-15  3.14E-15  1.33E-15  5.52E-16  1.66E-16  6.48E-17
     7       1.24E-11  8.75E-12  5.49E-12  3.83E-12  2.65E-12  1.57E-12  1.01E-12  6.25E-13  3.02E-13  1.62E-13
             8.25E-14  3.14E-14  1.45E-14  6.48E-15  2.15E-15  9.04E-16  3.72E-16  1.11E-16  4.31E-17
     8       1.09E-11  7.69E-12  4.82E-12  3.35E-12  2.30E-12  1.34E-12  8.51E-13  5.12E-13  2.39E-13  1.25E-13
             6.24E-14  2.32E-14  1.05E-14  4.65E-15  1.52E-15  6.35E-16  2.60E-16  7.70E-17  2.99E-17
     9       9.73E-12  6.85E-12  4.27E-12  2.96E-12  2.01E-12  1.16E-12  7.21E-13  4.25E-13  1.93E-13  9.88E-14
             4.82E-14  1.76E-14  7.87E-15  3.44E-15  1.11E-15  4.63E-16  1.88E-16  5.56E-17  2.16E-17
    10       8.76E-12  6.16E-12  3.83E-12  2.64E-12  1.79E-12  1.01E-12  6.18E-13  3.57E-13  1.58E-13  7.93E-14
             3.81E-14  1.36E-14  6.05E-15  2.62E-15  8.41E-16  3.48E-16  1.41E-16  4.15E-17  1.60E-17
    11       7.97E-12  5.60E-12  3.47E-12  2.38E-12  1.60E-12  8.86E-13  5.35E-13  3.04E-13  1.31E-13  6.47E-14
             3.07E-14  1.08E-14  4.75E-15  2.04E-15  6.51E-16  2.68E-16  1.08E-16  3.17E-17  1.23E-17
    12       7.31E-12  5.13E-12  3.17E-12  2.16E-12  1.44E-12  7.85E-13  4.66E-13  2.60E-13  1.10E-13  5.36E-14
             2.51E-14  8.71E-15  3.80E-15  1.63E-15  5.15E-16  2.11E-16  8.51E-17  2.49E-17  9.59E-18
    13       6.75E-12  4.73E-12  2.91E-12  1.98E-12  1.30E-12  7.00E-13  4.10E-13  2.25E-13  9.31E-14  4.49E-14
             2.08E-14  7.14E-15  3.10E-15  1.32E-15  4.14E-16  1.69E-16  6.81E-17  1.98E-17  7.64E-18
    14       6.26E-12  4.38E-12  2.69E-12  1.81E-12  1.19E-12  6.28E-13  3.62E-13  1.96E-13  7.98E-14  3.80E-14
             1.74E-14  5.94E-15  2.56E-15  1.08E-15  3.39E-16  1.38E-16  5.54E-17  1.61E-17  6.20E-18
    15       5.87E-12  4.10E-12  2.50E-12  1.68E-12  1.09E-12  5.68E-13  3.23E-13  1.73E-13  6.90E-14  3.26E-14
             1.48E-14  4.99E-15  2.14E-15  9.01E-16  2.81E-16  1.14E-16  4.57E-17  1.33E-17  5.12E-18
    16       5.50E-12  3.84E-12  2.33E-12  1.56E-12  1.00E-12  5.14E-13  2.89E-13  1.53E-13  6.00E-14  2.81E-14
             1.27E-14  4.23E-15  1.81E-15  7.58E-16  2.35E-16  9.55E-17  3.81E-17  1.11E-17  4.26E-18
    17       4.88E-12  3.39E-12  2.04E-12  1.35E-12  8.50E-13  4.25E-13  2.33E-13  1.21E-13  4.63E-14  2.13E-14
             9.48E-15  3.13E-15  1.32E-15  5.53E-16  1.70E-16  6.89E-17  2.74E-17  7.93E-18  3.03E-18
    18       4.38E-12  3.03E-12  1.81E-12  1.18E-12  7.33E-13  3.57E-13  1.92E-13  9.75E-14  3.66E-14  1.66E-14
             7.33E-15  2.39E-15  1.00E-15  4.17E-16  1.28E-16  5.14E-17  2.04E-17  5.89E-18  2.25E-18
    19       3.97E-12  2.74E-12  1.62E-12  1.04E-12  6.37E-13  3.03E-13  1.60E-13  8.00E-14  2.95E-14  1.33E-14
             5.79E-15  1.87E-15  7.81E-16  3.22E-16  9.83E-17  3.95E-17  1.56E-17  4.50E-18  1.72E-18
    20       3.47E-12  2.37E-12  1.38E-12  8.75E-13  5.24E-13  2.41E-13  1.25E-13  6.10E-14  2.20E-14  9.74E-15
             4.20E-15  1.34E-15  5.57E-16  2.28E-16  6.92E-17  2.77E-17  1.09E-17  3.13E-18  1.20E-18
    21       2.96E-12  2.01E-12  1.14E-12  7.08E-13  4.13E-13  1.83E-13  9.24E-14  4.41E-14  1.55E-14  6.78E-15
             2.89E-15  9.10E-16  3.74E-16  1.53E-16  4.59E-17  1.83E-17  7.20E-18  2.06E-18  7.85E-19
    22       2.41E-12  1.61E-12  8.89E-13  5.33E-13  3.00E-13  1.27E-13  6.21E-14  2.89E-14  9.88E-15  4.24E-15
             1.78E-15  5.54E-16  2.26E-16  9.14E-17  2.73E-17  1.08E-17  4.24E-18  1.21E-18  4.59E-19
    23       2.13E-12  1.41E-12  7.62E-13  4.48E-13  2.47E-13  1.02E-13  4.91E-14  2.25E-14  7.59E-15  3.23E-15
             1.35E-15  4.15E-16  1.69E-16  6.79E-17  2.02E-17  7.98E-18  3.12E-18  8.86E-19  3.37E-19
    24       1.81E-12  1.17E-12  6.17E-13  3.54E-13  1.90E-13  7.60E-14  3.58E-14  1.61E-14  5.33E-15  2.25E-15
             9.28E-16  2.83E-16  1.14E-16  4.59E-17  1.36E-17  5.34E-18  2.08E-18  5.90E-19  2.23E-19
    25       1.63E-12  1.05E-12  5.42E-13  3.05E-13  1.61E-13  6.34E-14  2.95E-14  1.32E-14  4.31E-15  1.80E-15
             7.43E-16  2.26E-16  9.07E-17  3.63E-17  1.07E-17  4.20E-18  1.64E-18  4.62E-19  1.75E-19
    26       1.42E-12  8.98E-13  4.51E-13  2.49E-13  1.29E-13  4.93E-14  2.26E-14  9.96E-15  3.22E-15  1.34E-15
             5.48E-16  1.65E-16  6.62E-17  2.64E-17  7.74E-18  3.04E-18  1.18E-18  3.32E-19  1.26E-19
    27       1.24E-12  7.76E-13  3.80E-13  2.06E-13  1.04E-13  3.92E-14  1.77E-14  7.74E-15  2.48E-15  1.02E-15
             4.16E-16  1.25E-16  4.99E-17  1.98E-17  5.79E-18  2.27E-18  8.80E-19  2.47E-19  9.32E-20
    28       1.04E-12  6.34E-13  3.00E-13  1.58E-13  7.86E-14  2.87E-14  1.28E-14  5.51E-15  1.74E-15  7.14E-16
             2.89E-16  8.60E-17  3.42E-17  1.35E-17  3.94E-18  1.54E-18  5.95E-19  1.67E-19  6.27E-20
    29       8.49E-13  5.06E-13  2.31E-13  1.19E-13  5.75E-14  2.05E-14  8.99E-15  3.83E-15  1.19E-15  4.86E-16
             1.95E-16  5.78E-17  2.29E-17  9.01E-18  2.61E-18  1.02E-18  3.93E-19  1.10E-19  4.15E-20
    30       6.25E-13  3.58E-13  1.55E-13  7.69E-14  3.61E-14  1.25E-14  5.36E-15  2.25E-15  6.89E-16  2.78E-16
             1.11E-16  3.24E-17  1.28E-17  5.01E-18  1.44E-18  5.60E-19  2.16E-19  6.03E-20  2.26E-20
    31       5.03E-13  2.81E-13  1.18E-13  5.70E-14  2.63E-14  8.89E-15  3.78E-15  1.57E-15  4.77E-16  1.91E-16
             7.57E-17  2.21E-17  8.66E-18  3.39E-18  9.73E-19  3.77E-19  1.45E-19  4.03E-20  1.51E-20
    32       3.64E-13  1.96E-13  7.85E-14  3.69E-14  1.66E-14  5.48E-15  2.30E-15  9.42E-16  2.83E-16  1.12E-16
             4.43E-17  1.28E-17  5.01E-18  1.95E-18  5.58E-19  2.15E-19  8.26E-20  2.29E-20  8.57E-21
    33       2.83E-13  1.48E-13  5.74E-14  2.65E-14  1.17E-14  3.81E-15  1.58E-15  6.43E-16  1.91E-16  7.57E-17
             2.97E-17  8.57E-18  3.33E-18  1.29E-18  3.69E-19  1.42E-19  5.44E-20  1.51E-20  5.62E-21
    34       1.92E-13  9.68E-14  3.60E-14  1.62E-14  7.03E-15  2.23E-15  9.14E-16  3.68E-16  1.09E-16  4.26E-17
             1.66E-17  4.77E-18  1.85E-18  7.15E-19  2.03E-19  7.80E-20  2.98E-20  8.24E-21  3.08E-21
    35       1.41E-13  6.91E-14  2.50E-14  1.10E-14  4.71E-15  1.48E-15  5.99E-16  2.40E-16  7.02E-17  2.74E-17
             1.07E-17  3.04E-18  1.18E-18  4.53E-19  1.28E-19  4.92E-20  1.88E-20  5.18E-21  1.93E-21
    36       8.57E-14  4.05E-14  1.41E-14  6.07E-15  2.55E-15  7.82E-16  3.14E-16  1.24E-16  3.61E-17  1.40E-17
             5.42E-18  1.54E-18  5.91E-19  2.27E-19  6.41E-20  2.45E-20  9.31E-21  2.56E-21  9.52E-22
    37       6.06E-14  2.80E-14  9.51E-15  4.05E-15  1.68E-15  5.10E-16  2.03E-16  8.02E-17  2.31E-17  8.94E-18
             3.45E-18  9.73E-19  3.74E-19  1.43E-19  4.03E-20  1.54E-20  5.83E-21  1.60E-21  5.93E-22
    38       3.54E-14  1.59E-14  5.23E-15  2.19E-15  8.95E-16  2.68E-16  1.06E-16  4.14E-17  1.18E-17  4.56E-18
             1.75E-18  4.92E-19  1.88E-19  7.19E-20  2.01E-20  7.66E-21  2.90E-21  7.96E-22  2.96E-22
    39       2.38E-14  1.05E-14  3.39E-15  1.40E-15  5.68E-16  1.68E-16  6.62E-17  2.58E-17  7.33E-18  2.82E-18
             1.08E-18  3.02E-19  1.15E-19  4.39E-20  1.23E-20  4.66E-21  1.76E-21  4.82E-22  1.79E-22
    40       1.26E-14  5.40E-15  1.70E-15  6.93E-16  2.78E-16  8.13E-17  3.17E-17  1.23E-17  3.47E-18  1.33E-18
             5.05E-19  1.41E-19  5.36E-20  2.04E-20  5.67E-21  2.15E-21  8.11E-22  2.21E-22  8.17E-23
    41       8.73E-15  3.71E-15  1.16E-15  4.68E-16  1.86E-16  5.43E-17  2.11E-17  8.15E-18  2.29E-18  8.75E-19
             3.33E-19  9.26E-20  3.52E-20  1.34E-20  3.71E-21  1.40E-21  5.29E-22  1.44E-22  5.32E-23
    42       5.11E-15  2.15E-15  6.60E-16  2.65E-16  1.05E-16  3.04E-17  1.18E-17  4.53E-18  1.27E-18  4.83E-19
             1.83E-19  5.09E-20  1.93E-20  7.31E-21  2.03E-21  7.67E-22  2.89E-22  7.86E-23  2.91E-23

                                                                                     --------------------------
                                                                                     PRTF= 3  LVLPRT= (3P  1.0)
   ILREP
   -----
     4       9.88E-13  6.99E-13  4.42E-13  3.13E-13  2.21E-13  1.40E-13  9.92E-14  7.04E-14  4.48E-14  3.17E-14
             2.22E-14  1.33E-14  8.55E-15  5.19E-15  2.40E-15  1.24E-15  5.94E-16  2.05E-16  8.65E-17
     5       4.31E-12  3.05E-12  1.93E-12  1.36E-12  9.60E-13  6.04E-13  4.23E-13  2.94E-13  1.76E-13  1.15E-13
             7.15E-14  3.40E-14  1.76E-14  8.41E-15  2.81E-15  1.14E-15  4.44E-16  1.21E-16  4.41E-17
     6       6.14E-12  4.34E-12  2.74E-12  1.93E-12  1.35E-12  8.38E-13  5.73E-13  3.80E-13  2.06E-13  1.19E-13
             6.31E-14  2.38E-14  1.03E-14  4.17E-15  1.17E-15  4.33E-16  1.57E-16  4.02E-17  1.43E-17
