SEQ='O '     NUCCHG=18                                                  /LS/

   PARENT TERM INDEXING                 BWNP=  99453731.9   NPRNTI= 3   NPRNTF= 8
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
   380     3    2S2 2P3 7F1         (3)4(13.0)  4204039.3 
   381     3    2S2 2P3 7F1         (3)2( 7.0)  4204085.0 
   382     3    2S2 2P3 7F1         (1)3( 3.0)  4204132.7 
   383     3    2S2 2P3 7F1         (3)3(10.0)  4204173.2 
   384     3    2S2 2P3 7G1         (3)3(10.0)  4204293.0 
   385     3    2S2 2P3 7G1         (1)3( 3.0)  4204293.0 
   386     3    2S2 2P3 7G1         (3)4(13.0)  4204293.0 
   387     3    2S2 2P3 7G1         (1)4( 4.0)  4204293.0 
   388     3    2S2 2P3 7G1         (3)5(16.0)  4204293.0 
   389     3    2S2 2P3 7G1         (1)5( 5.0)  4204293.0 
   390     3    2S2 2P3 7F1         (1)4( 4.0)  4204323.8 
   391     3    2S2 2P3 7F1         (1)2( 2.0)  4204502.4 
   392     3    2S2 2P3 7H1         (3)4(13.0)  4204506.6 
   393     3    2S2 2P3 7H1         (1)4( 4.0)  4204506.6 
   394     3    2S2 2P3 7H1         (3)5(16.0)  4204506.6 
   395     3    2S2 2P3 7H1         (1)5( 5.0)  4204506.6 
   396     3    2S2 2P3 7H1         (3)6(19.0)  4204506.6 
   397     3    2S2 2P3 7H1         (1)6( 6.0)  4204506.6 
   398     3    2S2 2P3 7I1         (3)5(16.0)  4204601.9 
   399     3    2S2 2P3 7I1         (1)5( 5.0)  4204601.9 
   400     3    2S2 2P3 7I1         (3)6(19.0)  4204601.9 
   401     3    2S2 2P3 7I1         (1)6( 6.0)  4204601.9 
   402     3    2S2 2P3 7I1         (3)7(22.0)  4204601.9 
   403     3    2S2 2P3 7I1         (1)7( 7.0)  4204601.9 
   404     2    2S2 2P3 8S1         (3)2( 7.0)  4206638.7 
   405     2    2S2 2P3 8S1         (1)2( 2.0)  4207210.1 
   406     2    2S2 2P3 8P1         (3)2( 7.0)  4212443.0 
   407     2    2S2 2P3 8P1         (1)1( 1.0)  4212553.9 
   408     2    2S2 2P3 8P1         (3)3(10.0)  4212632.7 
   409     2    2S2 2P3 8P1         (1)3( 3.0)  4212881.3 
   410     2    2S2 2P3 8P1         (3)1( 4.0)  4213881.6 
   411     2    2S2 2P3 8P1         (1)2( 2.0)  4215453.7 
   412     2    2S2 2P3 8D1         (1)0( 0.0)  4219152.9 
   413     2    2S2 2P3 8D1         (3)3(10.0)  4219248.4 
   414     2    2S2 2P3 8D1         (3)4(13.0)  4219461.0 
   415     2    2S2 2P3 8D1         (1)4( 4.0)  4219666.5 
   416     2    2S2 2P3 8D1         (3)2( 7.0)  4219828.6 
   417     2    2S2 2P3 8D1         (1)1( 1.0)  4220105.2 
   418     2    2S2 2P3 8D1         (3)1( 4.0)  4220530.1 
   419     2    2S2 2P3 8D1         (3)0( 1.0)  4220990.8 
   420     2    2S2 2P3 8D1         (1)2( 2.0)  4221426.1 
   421     2    2S2 2P3 8D1         (1)3( 3.0)  4221905.6 
   422     2    2S2 2P3 8F1         (3)4(13.0)  4223038.8 
   423     2    2S2 2P3 8F1         (3)5(16.0)  4223077.2 
   424     2    2S2 2P3 8F1         (3)3(10.0)  4223084.5 
   425     2    2S2 2P3 8F1         (1)1( 1.0)  4223090.1 
   426     2    2S2 2P3 8F1         (1)5( 5.0)  4223104.7 
   427     2    2S2 2P3 8F1         (3)2( 7.0)  4223152.4 
   428     2    2S2 2P3 8F1         (1)2( 2.0)  4223224.5 
   429     2    2S2 2P3 8F1         (3)1( 4.0)  4223225.9 
   430     2    2S2 2P3 8G1         (3)2( 7.0)  4223253.0 
   431     2    2S2 2P3 8G1         (1)2( 2.0)  4223253.0 
   432     2    2S2 2P3 8G1         (3)3(10.0)  4223253.0 
   433     2    2S2 2P3 8G1         (1)3( 3.0)  4223253.0 
   434     2    2S2 2P3 8G1         (3)4(13.0)  4223253.0 
   435     2    2S2 2P3 8G1         (1)4( 4.0)  4223253.0 
   436     2    2S2 2P3 8G1         (3)5(16.0)  4223253.0 
   437     2    2S2 2P3 8G1         (1)5( 5.0)  4223253.0 
   438     2    2S2 2P3 8G1         (3)6(19.0)  4223253.0 
   439     2    2S2 2P3 8G1         (1)6( 6.0)  4223253.0 
   440     2    2S2 2P3 8F1         (1)3( 3.0)  4223355.3 
   441     2    2S2 2P3 8F1         (1)4( 4.0)  4223359.8 
   442     2    2S2 2P3 8H1         (3)3(10.0)  4223396.0 
   443     2    2S2 2P3 8H1         (1)3( 3.0)  4223396.0 
   444     2    2S2 2P3 8H1         (3)4(13.0)  4223396.0 
   445     2    2S2 2P3 8H1         (1)4( 4.0)  4223396.0 
   446     2    2S2 2P3 8H1         (3)5(16.0)  4223396.0 
   447     2    2S2 2P3 8H1         (1)5( 5.0)  4223396.0 
   448     2    2S2 2P3 8H1         (3)6(19.0)  4223396.0 
   449     2    2S2 2P3 8H1         (1)6( 6.0)  4223396.0 
   450     2    2S2 2P3 8H1         (3)7(22.0)  4223396.0 
   451     2    2S2 2P3 8H1         (1)7( 7.0)  4223396.0 
   452     2    2S2 2P3 8I1         (3)4(13.0)  4223459.9 
   453     2    2S2 2P3 8I1         (1)4( 4.0)  4223459.9 
   454     2    2S2 2P3 8I1         (3)5(16.0)  4223459.9 
   455     2    2S2 2P3 8I1         (1)5( 5.0)  4223459.9 
   456     2    2S2 2P3 8I1         (3)6(19.0)  4223459.9 
   457     2    2S2 2P3 8I1         (1)6( 6.0)  4223459.9 
   458     2    2S2 2P3 8I1         (3)7(22.0)  4223459.9 
   459     2    2S2 2P3 8I1         (1)7( 7.0)  4223459.9 
   460     2    2S2 2P3 8I1         (3)8(25.0)  4223459.9 
   461     2    2S2 2P3 8I1         (1)8( 8.0)  4223459.9 
   462     2    2S2 2P3 8J1         (3)5(16.0)  4223492.5 
   463     2    2S2 2P3 8J1         (1)5( 5.0)  4223492.5 
   464     2    2S2 2P3 8J1         (3)6(19.0)  4223492.5 
   465     2    2S2 2P3 8J1         (1)6( 6.0)  4223492.5 
   466     2    2S2 2P3 8J1         (3)7(22.0)  4223492.5 
   467     2    2S2 2P3 8J1         (1)7( 7.0)  4223492.5 
   468     2    2S2 2P3 8J1         (3)8(25.0)  4223492.5 
   469     2    2S2 2P3 8J1         (1)8( 8.0)  4223492.5 
   470     2    2S2 2P3 8J1         (3)9(28.0)  4223492.5 
   471     2    2S2 2P3 8J1         (1)9( 9.0)  4223492.5 
   472     3    2S2 2P3 8S1         (3)1( 4.0)  4251352.1 
   473     3    2S2 2P3 8S1         (1)1( 1.0)  4251923.6 
   474     3    2S2 2P3 8P1         (3)0( 1.0)  4257078.8 
   475     3    2S2 2P3 8P1         (3)2( 7.0)  4257282.9 
   476     3    2S2 2P3 8P1         (1)1( 1.0)  4257430.1 
   477     3    2S2 2P3 8P1         (3)1( 4.0)  4258078.9 
   478     3    2S2 2P3 8P1         (1)2( 2.0)  4258451.8 
   479     3    2S2 2P3 8P1         (1)0( 0.0)  4261052.8 
   480     3    2S2 2P3 8D1         (3)3(10.0)  4264072.2 
   481     3    2S2 2P3 8D1         (3)1( 4.0)  4264305.8 
   482     3    2S2 2P3 8D1         (1)2( 2.0)  4264457.9 
   483     3    2S2 2P3 8D1         (3)2( 7.0)  4264834.9 
   484     3    2S2 2P3 8D1         (1)3( 3.0)  4265486.7 
   485     3    2S2 2P3 8D1         (1)1( 1.0)  4266802.2 
   486     3    2S2 2P3 8F1         (3)4(13.0)  4267757.4 
   487     3    2S2 2P3 8F1         (3)2( 7.0)  4267788.3 
   488     3    2S2 2P3 8F1         (1)3( 3.0)  4267822.8 
   489     3    2S2 2P3 8F1         (3)3(10.0)  4267851.6 
   490     3    2S2 2P3 8G1         (3)3(10.0)  4267950.5 
   491     3    2S2 2P3 8G1         (1)3( 3.0)  4267950.5 
   492     3    2S2 2P3 8G1         (3)4(13.0)  4267950.5 
   493     3    2S2 2P3 8G1         (1)4( 4.0)  4267950.5 
   494     3    2S2 2P3 8G1         (3)5(16.0)  4267950.5 
   495     3    2S2 2P3 8G1         (1)5( 5.0)  4267950.5 
   496     3    2S2 2P3 8F1         (1)4( 4.0)  4267955.9 
   497     3    2S2 2P3 8F1         (1)2( 2.0)  4268077.0 
   498     3    2S2 2P3 8H1         (3)4(13.0)  4268093.5 
   499     3    2S2 2P3 8H1         (1)4( 4.0)  4268093.5 
   500     3    2S2 2P3 8H1         (3)5(16.0)  4268093.5 
   501     3    2S2 2P3 8H1         (1)5( 5.0)  4268093.5 
   502     3    2S2 2P3 8H1         (3)6(19.0)  4268093.5 
   503     3    2S2 2P3 8H1         (1)6( 6.0)  4268093.5 
   504     3    2S2 2P3 8I1         (3)5(16.0)  4268157.3 
   505     3    2S2 2P3 8I1         (1)5( 5.0)  4268157.3 
   506     3    2S2 2P3 8I1         (3)6(19.0)  4268157.3 
   507     3    2S2 2P3 8I1         (1)6( 6.0)  4268157.3 
   508     3    2S2 2P3 8I1         (3)7(22.0)  4268157.3 
   509     3    2S2 2P3 8I1         (1)7( 7.0)  4268157.3 
   510     3    2S2 2P3 8J1         (3)6(19.0)  4268190.0 
   511     3    2S2 2P3 8J1         (1)6( 6.0)  4268190.0 
   512     3    2S2 2P3 8J1         (3)7(22.0)  4268190.0 
   513     3    2S2 2P3 8J1         (1)7( 7.0)  4268190.0 
   514     3    2S2 2P3 8J1         (3)8(25.0)  4268190.0 
   515     3    2S2 2P3 8J1         (1)8( 8.0)  4268190.0 

   N-SHELL INDEXING                                     NREP= 42
   ----------------
   IREP    N
   -----   -
     1     1
     2     2
     3     3
     4     4
     5     5
     6     6
     7     7
     8     8
     9     9
    10    10
    11    11
    12    12
    13    13
    14    14
    15    15
    16    16
    17    18
    18    20
    19    22
    20    25
    21    29
    22    35
    23    39
    24    45
    25    49
    26    55
    27    61
    28    70
    29    81
    30   100
    31   115
    32   140
    33   162
    34   200
    35   235
    36   300
    37   353
    38   450
    39   535
    40   700
    41   811
    42   999



 --------------------------------
 PRTI= 1  TRMPRT= (4S)  SPNPRT= 4

   INDX TE=  1.21E+03  2.42E+03  6.05E+03  1.21E+04  2.42E+04  6.05E+04  1.21E+05  2.42E+05  6.05E+05  1.21E+06
   ---- ---  2.42E+06  6.05E+06  1.21E+07  2.42E+07  6.05E+07  1.21E+08  2.42E+08  6.05E+08  1.21E+09
     1       2.78E-11  1.97E-11  1.24E-11  8.79E-12  6.20E-12  3.91E-12  2.75E-12  1.92E-12  1.17E-12  7.81E-13
             5.01E-13  2.53E-13  1.38E-13  6.91E-14  2.44E-14  1.02E-14  4.07E-15  1.13E-15  4.18E-16
     7       1.94E-12  1.37E-12  8.65E-13  6.12E-13  4.33E-13  2.74E-13  1.95E-13  1.38E-13  8.86E-14  6.34E-14
             4.52E-14  2.83E-14  1.91E-14  1.23E-14  6.16E-15  3.35E-15  1.69E-15  6.16E-16  2.68E-16
     8       1.10E-12  7.75E-13  4.90E-13  3.47E-13  2.45E-13  1.56E-13  1.10E-13  7.87E-14  5.06E-14  3.64E-14
             2.62E-14  1.65E-14  1.13E-14  7.27E-15  3.66E-15  1.99E-15  1.01E-15  3.68E-16  1.60E-16
    11       7.86E-12  5.55E-12  3.51E-12  2.48E-12  1.75E-12  1.11E-12  7.80E-13  5.47E-13  3.36E-13  2.27E-13
             1.46E-13  7.46E-14  4.09E-14  2.05E-14  7.30E-15  3.07E-15  1.23E-15  3.42E-16  1.26E-16
    13       3.80E-12  2.69E-12  1.70E-12  1.20E-12  8.49E-13  5.36E-13  3.78E-13  2.66E-13  1.64E-13  1.11E-13
             7.23E-14  3.71E-14  2.04E-14  1.03E-14  3.68E-15  1.55E-15  6.20E-16  1.73E-16  6.38E-17
    21       1.66E-13  1.18E-13  7.44E-14  5.26E-14  3.72E-14  2.36E-14  1.67E-14  1.19E-14  7.47E-15  5.17E-15
             3.45E-15  1.83E-15  1.03E-15  5.26E-16  1.90E-16  8.08E-17  3.24E-17  9.07E-18  3.35E-18
    24       8.62E-12  6.09E-12  3.84E-12  2.71E-12  1.90E-12  1.18E-12  8.06E-13  5.37E-13  2.92E-13  1.71E-13
             9.20E-14  3.55E-14  1.57E-14  6.48E-15  1.85E-15  6.91E-16  2.52E-16  6.49E-17  2.31E-17
    25       3.32E-13  2.35E-13  1.48E-13  1.05E-13  7.43E-14  4.71E-14  3.34E-14  2.38E-14  1.51E-14  1.05E-14
             7.06E-15  3.78E-15  2.13E-15  1.10E-15  3.99E-16  1.70E-16  6.82E-17  1.91E-17  7.06E-18
    26       4.29E-12  3.03E-12  1.91E-12  1.35E-12  9.47E-13  5.88E-13  4.03E-13  2.69E-13  1.47E-13  8.64E-14
             4.68E-14  1.82E-14  8.06E-15  3.34E-15  9.58E-16  3.57E-16  1.30E-16  3.36E-17  1.20E-17
    34       3.37E-13  2.38E-13  1.50E-13  1.06E-13  7.45E-14  4.63E-14  3.19E-14  2.14E-14  1.19E-14  7.07E-15
             3.88E-15  1.53E-15  6.86E-16  2.86E-16  8.26E-17  3.09E-17  1.13E-17  2.91E-18  1.04E-18
    41       9.73E-14  6.88E-14  4.34E-14  3.06E-14  2.15E-14  1.34E-14  9.24E-15  6.23E-15  3.49E-15  2.09E-15
             1.16E-15  4.61E-16  2.08E-16  8.70E-17  2.52E-17  9.44E-18  3.45E-18  8.92E-19  3.18E-19
    45       7.72E-13  5.46E-13  3.45E-13  2.44E-13  1.73E-13  1.10E-13  7.79E-14  5.55E-14  3.56E-14  2.54E-14
             1.81E-14  1.12E-14  7.54E-15  4.82E-15  2.40E-15  1.30E-15  6.56E-16  2.39E-16  1.04E-16
    46       4.47E-13  3.16E-13  2.00E-13  1.41E-13  1.00E-13  6.36E-14  4.52E-14  3.23E-14  2.08E-14  1.49E-14
             1.07E-14  6.65E-15  4.49E-15  2.87E-15  1.44E-15  7.80E-16  3.93E-16  1.43E-16  6.24E-17
    47       3.09E-12  2.18E-12  1.38E-12  9.77E-13  6.91E-13  4.37E-13  3.09E-13  2.17E-13  1.35E-13  9.14E-14
             5.93E-14  3.03E-14  1.67E-14  8.38E-15  2.98E-15  1.26E-15  5.01E-16  1.40E-16  5.16E-17
    48       1.72E-12  1.22E-12  7.71E-13  5.46E-13  3.86E-13  2.44E-13  1.73E-13  1.22E-13  7.62E-14  5.19E-14
             3.39E-14  1.75E-14  9.62E-15  4.85E-15  1.73E-15  7.31E-16  2.92E-16  8.14E-17  3.00E-17
    51       5.00E-12  3.53E-12  2.23E-12  1.57E-12  1.10E-12  6.84E-13  4.69E-13  3.13E-13  1.71E-13  1.00E-13
             5.40E-14  2.09E-14  9.24E-15  3.82E-15  1.09E-15  4.07E-16  1.48E-16  3.83E-17  1.36E-17
    52       2.79E-12  1.97E-12  1.24E-12  8.77E-13  6.16E-13  3.83E-13  2.63E-13  1.76E-13  9.66E-14  5.69E-14
             3.09E-14  1.20E-14  5.32E-15  2.20E-15  6.32E-16  2.36E-16  8.58E-17  2.22E-17  7.89E-18
    54       3.05E-12  2.15E-12  1.35E-12  9.50E-13  6.61E-13  3.98E-13  2.62E-13  1.64E-13  7.83E-14  4.02E-14
             1.88E-14  6.02E-15  2.36E-15  8.90E-16  2.35E-16  8.45E-17  3.01E-17  7.66E-18  2.71E-18
    55       1.82E-12  1.29E-12  8.09E-13  5.67E-13  3.94E-13  2.38E-13  1.57E-13  9.79E-14  4.68E-14  2.40E-14
             1.12E-14  3.60E-15  1.41E-15  5.33E-16  1.41E-16  5.05E-17  1.80E-17  4.58E-18  1.62E-18
    61       2.34E-14  1.66E-14  1.05E-14  7.44E-15  5.28E-15  3.37E-15  2.42E-15  1.75E-15  1.14E-15  8.10E-16
             5.52E-16  2.98E-16  1.69E-16  8.68E-17  3.15E-17  1.34E-17  5.37E-18  1.50E-18  5.56E-19
    66       4.31E-15  3.05E-15  1.93E-15  1.37E-15  9.74E-16  6.25E-16  4.51E-16  3.29E-16  2.19E-16  1.58E-16
             1.10E-16  6.05E-17  3.46E-17  1.79E-17  6.54E-18  2.79E-18  1.12E-18  3.14E-19  1.16E-19
    72       2.36E-14  1.67E-14  1.05E-14  7.45E-15  5.25E-15  3.29E-15  2.29E-15  1.56E-15  8.88E-16  5.40E-16
             3.02E-16  1.21E-16  5.47E-17  2.29E-17  6.64E-18  2.49E-18  9.08E-19  2.35E-19  8.37E-20
    81       5.06E-17  3.57E-17  2.25E-17  1.58E-17  1.10E-17  6.72E-18  4.48E-18  2.85E-18  1.41E-18  7.41E-19
             3.53E-19  1.16E-19  4.60E-20  1.74E-20  4.63E-21  1.67E-21  5.94E-22  1.51E-22  5.36E-23
    92       4.98E-15  3.52E-15  2.23E-15  1.57E-15  1.11E-15  7.00E-16  4.90E-16  3.38E-16  1.97E-16  1.22E-16
             6.94E-17  2.84E-17  1.30E-17  5.47E-18  1.59E-18  5.98E-19  2.19E-19  5.66E-20  2.02E-20
    97       7.47E-18  5.28E-18  3.33E-18  2.34E-18  1.64E-18  1.00E-18  6.73E-19  4.33E-19  2.17E-19  1.16E-19
             5.59E-20  1.86E-20  7.41E-21  2.82E-21  7.51E-22  2.70E-22  9.65E-23  2.46E-23  8.70E-24
   103       3.96E-13  2.80E-13  1.77E-13  1.25E-13  8.87E-14  5.63E-14  4.00E-14  2.85E-14  1.82E-14  1.29E-14
             9.13E-15  5.61E-15  3.74E-15  2.38E-15  1.18E-15  6.40E-16  3.22E-16  1.17E-16  5.10E-17
   104       2.31E-13  1.64E-13  1.03E-13  7.32E-14  5.19E-14  3.29E-14  2.34E-14  1.67E-14  1.07E-14  7.65E-15
             5.42E-15  3.34E-15  2.23E-15  1.42E-15  7.08E-16  3.83E-16  1.93E-16  7.03E-17  3.06E-17
   105       1.57E-12  1.11E-12  7.00E-13  4.95E-13  3.50E-13  2.22E-13  1.57E-13  1.11E-13  6.86E-14  4.65E-14
             3.02E-14  1.54E-14  8.43E-15  4.24E-15  1.51E-15  6.34E-16  2.53E-16  7.06E-17  2.60E-17
   106       8.99E-13  6.35E-13  4.02E-13  2.84E-13  2.01E-13  1.28E-13  9.04E-14  6.39E-14  3.99E-14  2.72E-14
             1.77E-14  9.09E-15  4.99E-15  2.51E-15  8.94E-16  3.77E-16  1.50E-16  4.20E-17  1.55E-17
   108       2.92E-12  2.07E-12  1.30E-12  9.18E-13  6.45E-13  4.00E-13  2.74E-13  1.83E-13  1.00E-13  5.86E-14
             3.16E-14  1.22E-14  5.39E-15  2.23E-15  6.37E-16  2.37E-16  8.64E-17  2.23E-17  7.94E-18
   111       1.76E-18  1.25E-18  7.95E-19  5.71E-19  4.16E-19  2.87E-19  2.32E-19  2.07E-19  2.11E-19  2.26E-19
             2.26E-19  1.82E-19  1.27E-19  7.60E-20  3.13E-20  1.41E-20  5.88E-21  1.70E-21  6.36E-22
   112       1.67E-12  1.18E-12  7.44E-13  5.24E-13  3.69E-13  2.29E-13  1.57E-13  1.05E-13  5.79E-14  3.41E-14
             1.85E-14  7.15E-15  3.17E-15  1.31E-15  3.76E-16  1.40E-16  5.10E-17  1.32E-17  4.68E-18
   113       2.69E-12  1.90E-12  1.19E-12  8.37E-13  5.82E-13  3.51E-13  2.31E-13  1.44E-13  6.90E-14  3.54E-14
             1.65E-14  5.29E-15  2.08E-15  7.82E-16  2.06E-16  7.41E-17  2.64E-17  6.72E-18  2.38E-18
   114       1.43E-12  1.01E-12  6.30E-13  4.39E-13  3.01E-13  1.75E-13  1.10E-13  6.37E-14  2.68E-14  1.24E-14
             5.25E-15  1.52E-15  5.68E-16  2.07E-16  5.33E-17  1.89E-17  6.72E-18  1.70E-18  6.03E-19
   115       8.57E-13  6.04E-13  3.78E-13  2.63E-13  1.81E-13  1.05E-13  6.58E-14  3.82E-14  1.61E-14  7.44E-15
             3.15E-15  9.14E-16  3.41E-16  1.24E-16  3.20E-17  1.14E-17  4.03E-18  1.02E-18  3.62E-19
   116       1.60E-12  1.13E-12  7.12E-13  4.99E-13  3.47E-13  2.10E-13  1.38E-13  8.63E-14  4.12E-14  2.12E-14
             9.87E-15  3.16E-15  1.24E-15  4.68E-16  1.24E-16  4.44E-17  1.58E-17  4.02E-18  1.42E-18
   123       2.14E-15  1.51E-15  9.61E-16  6.83E-16  4.87E-16  3.16E-16  2.31E-16  1.72E-16  1.17E-16  8.60E-17
             5.99E-17  3.29E-17  1.87E-17  9.64E-18  3.50E-18  1.49E-18  5.98E-19  1.68E-19  6.20E-20
   131       2.38E-15  1.68E-15  1.06E-15  7.54E-16  5.35E-16  3.40E-16  2.41E-16  1.69E-16  1.00E-16  6.24E-17
             3.56E-17  1.45E-17  6.63E-18  2.79E-18  8.11E-19  3.04E-19  1.11E-19  2.87E-20  1.02E-20
   141       1.64E-17  1.16E-17  7.33E-18  5.16E-18  3.62E-18  2.24E-18  1.52E-18  9.91E-19  5.05E-19  2.72E-19
             1.32E-19  4.37E-20  1.75E-20  6.65E-21  1.77E-21  6.37E-22  2.27E-22  5.78E-23  2.05E-23
   160       2.66E-16  1.88E-16  1.20E-16  8.52E-17  6.11E-17  4.01E-17  2.99E-17  2.28E-17  1.64E-17  1.24E-17
             8.95E-18  5.07E-18  2.93E-18  1.53E-18  5.59E-19  2.39E-19  9.60E-20  2.70E-20  9.97E-21
   163       2.34E-13  1.65E-13  1.05E-13  7.40E-14  5.24E-14  3.32E-14  2.36E-14  1.68E-14  1.06E-14  7.52E-15
             5.27E-15  3.20E-15  2.13E-15  1.35E-15  6.67E-16  3.60E-16  1.81E-16  6.59E-17  2.87E-17
   164       1.37E-13  9.71E-14  6.15E-14  4.35E-14  3.08E-14  1.96E-14  1.39E-14  9.89E-15  6.31E-15  4.47E-15
             3.14E-15  1.91E-15  1.27E-15  8.06E-16  4.00E-16  2.16E-16  1.09E-16  3.95E-17  1.72E-17
   169       4.41E-16  3.12E-16  1.98E-16  1.40E-16  1.00E-16  6.46E-17  4.67E-17  3.37E-17  2.10E-17  1.36E-17
             7.97E-18  3.35E-18  1.55E-18  6.58E-19  1.93E-19  7.25E-20  2.65E-20  6.88E-21  2.45E-21
   171       9.15E-13  6.47E-13  4.09E-13  2.89E-13  2.05E-13  1.30E-13  9.17E-14  6.46E-14  4.00E-14  2.71E-14
             1.75E-14  8.89E-15  4.86E-15  2.44E-15  8.65E-16  3.64E-16  1.45E-16  4.05E-17  1.49E-17
   173       5.31E-13  3.75E-13  2.38E-13  1.68E-13  1.19E-13  7.54E-14  5.34E-14  3.78E-14  2.35E-14  1.60E-14
             1.04E-14  5.29E-15  2.89E-15  1.45E-15  5.17E-16  2.18E-16  8.68E-17  2.42E-17  8.92E-18
   178       2.34E-18  1.66E-18  1.05E-18  7.40E-19  5.23E-19  3.28E-19  2.27E-19  1.52E-19  8.04E-20  4.44E-20
             2.20E-20  7.46E-21  3.01E-21  1.15E-21  3.07E-22  1.11E-22  3.96E-23  1.01E-23  3.57E-24
   187       1.83E-12  1.30E-12  8.18E-13  5.76E-13  4.05E-13  2.51E-13  1.72E-13  1.15E-13  6.25E-14  3.65E-14
             1.97E-14  7.57E-15  3.34E-15  1.38E-15  3.94E-16  1.47E-16  5.35E-17  1.38E-17  4.91E-18
   188       1.06E-12  7.47E-13  4.72E-13  3.32E-13  2.34E-13  1.45E-13  9.96E-14  6.66E-14  3.65E-14  2.14E-14
             1.16E-14  4.47E-15  1.98E-15  8.17E-16  2.34E-16  8.72E-17  3.18E-17  8.19E-18  2.92E-18
   190       4.16E-19  2.95E-19  1.89E-19  1.37E-19  1.01E-19  7.16E-20  6.03E-20  5.60E-20  5.56E-20  5.26E-20
             4.33E-20  2.55E-20  1.41E-20  6.77E-21  2.19E-21  8.57E-22  3.21E-22  8.46E-23  3.03E-23
   191       2.00E-12  1.41E-12  8.89E-13  6.24E-13  4.34E-13  2.62E-13  1.72E-13  1.08E-13  5.13E-14  2.63E-14
             1.22E-14  3.91E-15  1.54E-15  5.77E-16  1.52E-16  5.47E-17  1.95E-17  4.96E-18  1.76E-18
   192       1.63E-12  1.15E-12  7.18E-13  5.00E-13  3.43E-13  1.99E-13  1.25E-13  7.26E-14  3.06E-14  1.41E-14
             5.98E-15  1.73E-15  6.46E-16  2.35E-16  6.06E-17  2.15E-17  7.64E-18  1.94E-18  6.85E-19
   193       9.76E-13  6.88E-13  4.31E-13  3.00E-13  2.06E-13  1.20E-13  7.50E-14  4.35E-14  1.83E-14  8.48E-15
             3.59E-15  1.04E-15  3.88E-16  1.41E-16  3.63E-17  1.29E-17  4.58E-18  1.16E-18  4.11E-19
   194       1.20E-12  8.44E-13  5.31E-13  3.72E-13  2.59E-13  1.56E-13  1.03E-13  6.43E-14  3.07E-14  1.57E-14
             7.32E-15  2.34E-15  9.19E-16  3.46E-16  9.13E-17  3.28E-17  1.17E-17  2.97E-18  1.05E-18
   195       7.04E-13  4.95E-13  3.08E-13  2.12E-13  1.43E-13  7.94E-14  4.70E-14  2.53E-14  9.57E-15  4.10E-15
             1.63E-15  4.49E-16  1.64E-16  5.88E-17  1.50E-17  5.33E-18  1.89E-18  4.78E-19  1.69E-19
   196       4.22E-13  2.97E-13  1.85E-13  1.27E-13  8.57E-14  4.76E-14  2.82E-14  1.52E-14  5.74E-15  2.46E-15
             9.79E-16  2.69E-16  9.82E-17  3.53E-17  9.01E-18  3.20E-18  1.13E-18  2.87E-19  1.01E-19
   200       1.51E-13  1.07E-13  6.77E-14  4.79E-14  3.39E-14  2.15E-14  1.52E-14  1.08E-14  6.80E-15  4.77E-15
             3.32E-15  2.00E-15  1.32E-15  8.35E-16  4.13E-16  2.23E-16  1.12E-16  4.07E-17  1.77E-17
   205       8.93E-14  6.31E-14  3.99E-14  2.83E-14  2.00E-14  1.27E-14  9.00E-15  6.39E-15  4.04E-15  2.84E-15
             1.98E-15  1.20E-15  7.92E-16  5.00E-16  2.47E-16  1.34E-16  6.72E-17  2.44E-17  1.06E-17
   206       2.77E-16  1.96E-16  1.25E-16  8.92E-17  6.44E-17  4.29E-17  3.25E-17  2.52E-17  1.83E-17  1.39E-17
             9.88E-18  5.50E-18  3.15E-18  1.63E-18  5.93E-19  2.52E-19  1.01E-19  2.84E-20  1.05E-20
   208       5.88E-13  4.16E-13  2.63E-13  1.86E-13  1.32E-13  8.32E-14  5.88E-14  4.13E-14  2.55E-14  1.72E-14
             1.11E-14  5.60E-15  3.05E-15  1.53E-15  5.42E-16  2.28E-16  9.09E-17  2.53E-17  9.35E-18
   209       3.43E-13  2.43E-13  1.54E-13  1.09E-13  7.69E-14  4.87E-14  3.45E-14  2.43E-14  1.51E-14  1.02E-14
             6.58E-15  3.34E-15  1.82E-15  9.15E-16  3.24E-16  1.37E-16  5.44E-17  1.52E-17  5.59E-18
