SEQ='C '     NUCCHG=18                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  89332695.2   NPRNTI= 5   NPRNTF=15
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
   685       4.13E-13  2.91E-13  1.82E-13  1.27E-13  8.71E-14  5.07E-14  3.17E-14  1.84E-14  7.74E-15  3.58E-15
             1.51E-15  4.38E-16  1.63E-16  5.95E-17  1.53E-17  5.45E-18  1.93E-18  4.90E-19  1.73E-19
   686       2.63E-13  1.85E-13  1.16E-13  8.08E-14  5.55E-14  3.23E-14  2.02E-14  1.17E-14  4.93E-15  2.28E-15
             9.63E-16  2.79E-16  1.04E-16  3.78E-17  9.75E-18  3.47E-18  1.23E-18  3.12E-19  1.10E-19
   687       3.38E-13  2.38E-13  1.49E-13  1.04E-13  7.13E-14  4.15E-14  2.60E-14  1.51E-14  6.34E-15  2.93E-15
             1.24E-15  3.59E-16  1.34E-16  4.87E-17  1.25E-17  4.46E-18  1.58E-18  4.01E-19  1.42E-19
   688       4.13E-13  2.91E-13  1.82E-13  1.27E-13  8.71E-14  5.07E-14  3.17E-14  1.84E-14  7.74E-15  3.58E-15
             1.51E-15  4.38E-16  1.63E-16  5.95E-17  1.53E-17  5.45E-18  1.93E-18  4.90E-19  1.73E-19
   689       4.89E-13  3.44E-13  2.16E-13  1.50E-13  1.03E-13  5.99E-14  3.75E-14  2.18E-14  9.15E-15  4.23E-15
             1.79E-15  5.18E-16  1.93E-16  7.03E-17  1.81E-17  6.44E-18  2.28E-18  5.79E-19  2.05E-19
   690       1.48E-13  1.04E-13  6.49E-14  4.47E-14  3.01E-14  1.67E-14  9.91E-15  5.34E-15  2.02E-15  8.64E-16
             3.44E-16  9.45E-17  3.45E-17  1.24E-17  3.16E-18  1.12E-18  3.97E-19  1.01E-19  3.56E-20
   691       1.91E-13  1.34E-13  8.35E-14  5.75E-14  3.87E-14  2.15E-14  1.27E-14  6.87E-15  2.59E-15  1.11E-15
             4.42E-16  1.22E-16  4.43E-17  1.59E-17  4.07E-18  1.44E-18  5.11E-19  1.29E-19  4.57E-20
   692       2.33E-13  1.64E-13  1.02E-13  7.03E-14  4.74E-14  2.63E-14  1.56E-14  8.40E-15  3.17E-15  1.36E-15
             5.40E-16  1.49E-16  5.41E-17  1.94E-17  4.97E-18  1.76E-18  6.24E-19  1.58E-19  5.59E-20
   693       2.75E-13  1.94E-13  1.21E-13  8.31E-14  5.60E-14  3.11E-14  1.84E-14  9.93E-15  3.74E-15  1.60E-15
             6.38E-16  1.76E-16  6.40E-17  2.30E-17  5.87E-18  2.08E-18  7.38E-19  1.87E-19  6.61E-20
   694       1.91E-13  1.34E-13  8.35E-14  5.75E-14  3.87E-14  2.15E-14  1.27E-14  6.87E-15  2.59E-15  1.11E-15
             4.42E-16  1.22E-16  4.43E-17  1.59E-17  4.07E-18  1.44E-18  5.11E-19  1.29E-19  4.57E-20
   695       2.33E-13  1.64E-13  1.02E-13  7.03E-14  4.74E-14  2.63E-14  1.56E-14  8.40E-15  3.17E-15  1.36E-15
             5.40E-16  1.49E-16  5.41E-17  1.94E-17  4.97E-18  1.76E-18  6.24E-19  1.58E-19  5.59E-20
   696       2.75E-13  1.94E-13  1.21E-13  8.31E-14  5.60E-14  3.11E-14  1.84E-14  9.93E-15  3.74E-15  1.60E-15
             6.38E-16  1.76E-16  6.40E-17  2.30E-17  5.87E-18  2.08E-18  7.38E-19  1.87E-19  6.61E-20
   697       3.18E-13  2.24E-13  1.39E-13  9.59E-14  6.46E-14  3.59E-14  2.12E-14  1.15E-14  4.32E-15  1.85E-15
             7.37E-16  2.03E-16  7.38E-17  2.65E-17  6.78E-18  2.40E-18  8.51E-19  2.16E-19  7.62E-20
   698       2.44E-13  1.72E-13  1.08E-13  7.59E-14  5.28E-14  3.18E-14  2.09E-14  1.31E-14  6.21E-15  3.17E-15
             1.47E-15  4.69E-16  1.84E-16  6.89E-17  1.82E-17  6.51E-18  2.32E-18  5.90E-19  2.09E-19
   699       5.75E-14  4.03E-14  2.49E-14  1.69E-14  1.11E-14  5.86E-15  3.27E-15  1.64E-15  5.66E-16  2.29E-16
             8.78E-17  2.34E-17  8.44E-18  3.01E-18  7.67E-19  2.72E-19  9.61E-20  2.43E-20  8.60E-21
   700       7.03E-14  4.93E-14  3.04E-14  2.07E-14  1.36E-14  7.16E-15  3.99E-15  2.01E-15  6.92E-16  2.80E-16
             1.07E-16  2.86E-17  1.03E-17  3.68E-18  9.37E-19  3.32E-19  1.17E-19  2.97E-20  1.05E-20
   701       8.31E-14  5.82E-14  3.60E-14  2.45E-14  1.61E-14  8.47E-15  4.72E-15  2.37E-15  8.17E-16  3.31E-16
             1.27E-16  3.38E-17  1.22E-17  4.35E-18  1.11E-18  3.92E-19  1.39E-19  3.51E-20  1.24E-20
   702       9.59E-14  6.72E-14  4.15E-14  2.82E-14  1.86E-14  9.77E-15  5.45E-15  2.74E-15  9.43E-16  3.82E-16
             1.46E-16  3.90E-17  1.41E-17  5.02E-18  1.28E-18  4.53E-19  1.60E-19  4.05E-20  1.43E-20
   703       7.03E-14  4.93E-14  3.04E-14  2.07E-14  1.36E-14  7.16E-15  3.99E-15  2.01E-15  6.92E-16  2.80E-16
             1.07E-16  2.86E-17  1.03E-17  3.68E-18  9.37E-19  3.32E-19  1.17E-19  2.97E-20  1.05E-20
   704       8.31E-14  5.82E-14  3.60E-14  2.45E-14  1.61E-14  8.47E-15  4.72E-15  2.37E-15  8.17E-16  3.31E-16
             1.27E-16  3.38E-17  1.22E-17  4.35E-18  1.11E-18  3.92E-19  1.39E-19  3.51E-20  1.24E-20
   705       9.59E-14  6.72E-14  4.15E-14  2.82E-14  1.86E-14  9.77E-15  5.45E-15  2.74E-15  9.43E-16  3.82E-16
             1.46E-16  3.90E-17  1.41E-17  5.02E-18  1.28E-18  4.53E-19  1.60E-19  4.05E-20  1.43E-20
   706       1.09E-13  7.62E-14  4.70E-14  3.20E-14  2.10E-14  1.11E-14  6.17E-15  3.10E-15  1.07E-15  4.33E-16
             1.66E-16  4.43E-17  1.59E-17  5.69E-18  1.45E-18  5.13E-19  1.82E-19  4.60E-20  1.63E-20
   707       9.94E-20  7.07E-20  4.55E-20  3.31E-20  2.47E-20  1.81E-20  1.57E-20  1.47E-20  1.37E-20  1.17E-20
             8.55E-21  4.36E-21  2.20E-21  9.86E-22  3.00E-22  1.14E-22  4.22E-23  1.10E-23  3.92E-24
   742       4.27E-20  3.04E-20  1.96E-20  1.44E-20  1.09E-20  8.44E-21  7.95E-21  8.58E-21  1.05E-20  1.14E-20
             1.07E-20  7.61E-21  4.84E-21  2.66E-21  1.01E-21  4.34E-22  1.75E-22  4.92E-23  1.82E-23
   750       2.27E-17  1.60E-17  1.01E-17  7.11E-18  4.99E-18  3.10E-18  2.14E-18  1.46E-18  8.69E-19  5.80E-19
             3.83E-19  2.16E-19  1.35E-19  8.08E-20  3.73E-20  1.92E-20  9.30E-21  3.24E-21  1.38E-21
   758       1.23E-17  8.65E-18  5.46E-18  3.84E-18  2.69E-18  1.66E-18  1.14E-18  7.67E-19  4.40E-19  2.78E-19
             1.68E-19  7.80E-20  4.01E-20  1.91E-20  6.40E-21  2.61E-21  1.02E-21  2.78E-22  1.02E-22
   761       7.99E-17  5.64E-17  3.56E-17  2.50E-17  1.75E-17  1.08E-17  7.44E-18  5.02E-18  2.88E-18  1.82E-18
             1.10E-18  5.12E-19  2.63E-19  1.25E-19  4.21E-20  1.72E-20  6.69E-21  1.83E-21  6.68E-22
   762       4.17E-16  2.94E-16  1.86E-16  1.31E-16  9.15E-17  5.66E-17  3.88E-17  2.62E-17  1.50E-17  9.51E-18
             5.74E-18  2.67E-18  1.38E-18  6.55E-19  2.20E-19  8.98E-20  3.50E-20  9.55E-21  3.49E-21
   763       1.21E-16  8.56E-17  5.40E-17  3.80E-17  2.66E-17  1.65E-17  1.13E-17  7.63E-18  4.39E-18  2.78E-18
             1.68E-18  7.82E-19  4.03E-19  1.92E-19  6.44E-20  2.63E-20  1.02E-20  2.80E-21  1.02E-21
   765       2.60E-17  1.84E-17  1.16E-17  8.12E-18  5.66E-18  3.44E-18  2.30E-18  1.49E-18  7.72E-19  4.35E-19
             2.26E-19  8.35E-20  3.59E-20  1.45E-20  4.06E-21  1.50E-21  5.43E-22  1.39E-22  4.96E-23
   768       9.59E-17  6.77E-17  4.26E-17  2.99E-17  2.08E-17  1.27E-17  8.48E-18  5.49E-18  2.85E-18  1.61E-18
             8.36E-19  3.09E-19  1.33E-19  5.37E-20  1.51E-20  5.55E-21  2.01E-21  5.17E-22  1.84E-22
   769       1.02E-15  7.21E-16  4.54E-16  3.18E-16  2.22E-16  1.35E-16  9.04E-17  5.85E-17  3.04E-17  1.72E-17
             8.92E-18  3.30E-18  1.42E-18  5.73E-19  1.61E-19  5.93E-20  2.15E-20  5.51E-21  1.96E-21
   770       1.99E-16  1.40E-16  8.84E-17  6.20E-17  4.32E-17  2.63E-17  1.76E-17  1.14E-17  5.94E-18  3.35E-18
             1.74E-18  6.44E-19  2.77E-19  1.12E-19  3.14E-20  1.16E-20  4.19E-21  1.08E-21  3.83E-22
   789       2.70E-17  1.90E-17  1.20E-17  8.35E-18  5.77E-18  3.42E-18  2.21E-18  1.35E-18  6.23E-19  3.12E-19
             1.43E-19  4.50E-20  1.75E-20  6.55E-21  1.72E-21  6.17E-22  2.20E-22  5.59E-23  1.98E-23
   790       9.01E-17  6.35E-17  3.99E-17  2.78E-17  1.92E-17  1.14E-17  7.37E-18  4.49E-18  2.08E-18  1.04E-18
             4.77E-19  1.50E-19  5.84E-20  2.19E-20  5.75E-21  2.06E-21  7.34E-22  1.86E-22  6.60E-23
   791       9.48E-17  6.68E-17  4.20E-17  2.93E-17  2.02E-17  1.20E-17  7.76E-18  4.73E-18  2.19E-18  1.10E-18
             5.02E-19  1.58E-19  6.15E-20  2.30E-20  6.05E-21  2.17E-21  7.72E-22  1.96E-22  6.95E-23
   792       9.57E-17  6.75E-17  4.23E-17  2.96E-17  2.04E-17  1.21E-17  7.83E-18  4.78E-18  2.21E-18  1.11E-18
             5.07E-19  1.60E-19  6.21E-20  2.32E-20  6.11E-21  2.19E-21  7.80E-22  1.98E-22  7.01E-23
   818       1.40E-13  9.90E-14  6.26E-14  4.42E-14  3.12E-14  1.97E-14  1.38E-14  9.65E-15  5.94E-15  4.06E-15
             2.74E-15  1.58E-15  9.98E-16  6.00E-16  2.79E-16  1.44E-16  6.98E-17  2.44E-17  1.03E-17
   820       8.36E-14  5.91E-14  3.74E-14  2.64E-14  1.87E-14  1.17E-14  8.26E-15  5.77E-15  3.55E-15  2.43E-15
             1.64E-15  9.46E-16  5.98E-16  3.60E-16  1.67E-16  8.65E-17  4.18E-17  1.46E-17  6.20E-18
   848       1.05E-13  7.39E-14  4.67E-14  3.30E-14  2.33E-14  1.46E-14  1.02E-14  7.02E-15  4.16E-15  2.69E-15
             1.66E-15  7.85E-16  4.08E-16  1.95E-16  6.58E-17  2.69E-17  1.05E-17  2.87E-18  1.05E-18
   849       2.44E-13  1.72E-13  1.09E-13  7.69E-14  5.42E-14  3.40E-14  2.37E-14  1.64E-14  9.71E-15  6.29E-15
             3.87E-15  1.83E-15  9.51E-16  4.56E-16  1.54E-16  6.29E-17  2.45E-17  6.71E-18  2.45E-18
   850       1.73E-13  1.22E-13  7.73E-14  5.46E-14  3.85E-14  2.42E-14  1.69E-14  1.16E-14  6.91E-15  4.48E-15
             2.75E-15  1.31E-15  6.78E-16  3.25E-16  1.10E-16  4.48E-17  1.75E-17  4.78E-18  1.75E-18
   851       1.04E-13  7.35E-14  4.64E-14  3.28E-14  2.31E-14  1.45E-14  1.01E-14  6.99E-15  4.15E-15  2.69E-15
             1.65E-15  7.84E-16  4.07E-16  1.95E-16  6.58E-17  2.69E-17  1.05E-17  2.87E-18  1.05E-18
   853       1.71E-13  1.21E-13  7.66E-14  5.41E-14  3.81E-14  2.39E-14  1.67E-14  1.16E-14  6.88E-15  4.46E-15
             2.75E-15  1.30E-15  6.78E-16  3.25E-16  1.10E-16  4.48E-17  1.75E-17  4.78E-18  1.75E-18
   855       3.38E-14  2.39E-14  1.51E-14  1.07E-14  7.52E-15  4.73E-15  3.31E-15  2.29E-15  1.36E-15  8.86E-16
             5.46E-16  2.60E-16  1.35E-16  6.47E-17  2.18E-17  8.93E-18  3.49E-18  9.54E-19  3.49E-19
   859       1.64E-20  1.17E-20  7.60E-21  5.61E-21  4.32E-21  3.47E-21  3.45E-21  3.97E-21  5.24E-21  5.94E-21
             5.74E-21  4.16E-21  2.67E-21  1.48E-21  5.61E-22  2.42E-22  9.79E-23  2.75E-23  1.02E-23
   860       3.52E-13  2.49E-13  1.57E-13  1.11E-13  7.75E-14  4.78E-14  3.26E-14  2.15E-14  1.15E-14  6.62E-15
             3.49E-15  1.31E-15  5.68E-16  2.30E-16  6.48E-17  2.39E-17  8.67E-18  2.23E-18  7.93E-19
   861       1.96E-13  1.38E-13  8.71E-14  6.13E-14  4.30E-14  2.65E-14  1.81E-14  1.19E-14  6.39E-15  3.67E-15
             1.94E-15  7.27E-16  3.15E-16  1.28E-16  3.60E-17  1.33E-17  4.81E-18  1.24E-18  4.40E-19
   865       2.72E-13  1.92E-13  1.21E-13  8.55E-14  5.99E-14  3.70E-14  2.52E-14  1.66E-14  8.92E-15  5.13E-15
             2.71E-15  1.02E-15  4.41E-16  1.79E-16  5.03E-17  1.86E-17  6.73E-18  1.73E-18  6.15E-19
   867       1.94E-13  1.37E-13  8.64E-14  6.09E-14  4.27E-14  2.64E-14  1.80E-14  1.19E-14  6.36E-15  3.66E-15
             1.93E-15  7.26E-16  3.15E-16  1.28E-16  3.59E-17  1.33E-17  4.81E-18  1.24E-18  4.40E-19
   869       1.16E-13  8.21E-14  5.18E-14  3.65E-14  2.56E-14  1.58E-14  1.08E-14  7.12E-15  3.82E-15  2.20E-15
             1.16E-15  4.36E-16  1.89E-16  7.66E-17  2.16E-17  7.96E-18  2.88E-18  7.42E-19  2.64E-19
   871       3.87E-14  2.74E-14  1.73E-14  1.22E-14  8.53E-15  5.27E-15  3.59E-15  2.37E-15  1.27E-15  7.32E-16
             3.87E-16  1.45E-16  6.29E-17  2.55E-17  7.18E-18  2.65E-18  9.62E-19  2.47E-19  8.79E-20
   888       2.68E-13  1.89E-13  1.19E-13  8.41E-14  5.90E-14  3.65E-14  2.49E-14  1.65E-14  8.84E-15  5.09E-15
             2.69E-15  1.01E-15  4.38E-16  1.78E-16  5.01E-17  1.85E-17  6.70E-18  1.72E-18  6.13E-19
   901       1.15E-13  8.11E-14  5.12E-14  3.60E-14  2.53E-14  1.56E-14  1.07E-14  7.05E-15  3.79E-15  2.18E-15
             1.15E-15  4.34E-16  1.88E-16  7.63E-17  2.15E-17  7.93E-18  2.87E-18  7.39E-19  2.63E-19
   904       2.56E-13  1.81E-13  1.14E-13  7.96E-14  5.53E-14  3.33E-14  2.18E-14  1.36E-14  6.43E-15  3.28E-15
             1.52E-15  4.83E-16  1.89E-16  7.09E-17  1.87E-17  6.70E-18  2.39E-18  6.06E-19  2.15E-19
   905       3.29E-13  2.32E-13  1.46E-13  1.02E-13  7.11E-14  4.28E-14  2.81E-14  1.74E-14  8.27E-15  4.21E-15
             1.95E-15  6.21E-16  2.43E-16  9.11E-17  2.40E-17  8.61E-18  3.07E-18  7.79E-19  2.76E-19
   906       2.55E-13  1.80E-13  1.13E-13  7.94E-14  5.52E-14  3.32E-14  2.18E-14  1.36E-14  6.42E-15  3.27E-15
             1.52E-15  4.82E-16  1.89E-16  7.08E-17  1.86E-17  6.69E-18  2.38E-18  6.06E-19  2.14E-19
   907       1.82E-13  1.29E-13  8.09E-14  5.67E-14  3.94E-14  2.37E-14  1.56E-14  9.68E-15  4.59E-15  2.34E-15
             1.08E-15  3.45E-16  1.35E-16  5.06E-17  1.33E-17  4.78E-18  1.70E-18  4.32E-19  1.53E-19
   908       4.01E-13  2.83E-13  1.78E-13  1.25E-13  8.67E-14  5.22E-14  3.42E-14  2.13E-14  1.01E-14  5.14E-15
             2.38E-15  7.58E-16  2.97E-16  1.11E-16  2.93E-17  1.05E-17  3.74E-18  9.52E-19  3.37E-19
   909       3.27E-13  2.31E-13  1.45E-13  1.02E-13  7.07E-14  4.26E-14  2.79E-14  1.74E-14  8.24E-15  4.20E-15
             1.95E-15  6.20E-16  2.42E-16  9.09E-17  2.39E-17  8.59E-18  3.06E-18  7.78E-19  2.75E-19
   910       1.09E-13  7.69E-14  4.84E-14  3.39E-14  2.36E-14  1.42E-14  9.31E-15  5.79E-15  2.75E-15  1.40E-15
             6.49E-16  2.07E-16  8.08E-17  3.03E-17  7.98E-18  2.86E-18  1.02E-18  2.59E-19  9.18E-20
   911       1.54E-13  1.09E-13  6.80E-14  4.73E-14  3.25E-14  1.89E-14  1.18E-14  6.85E-15  2.88E-15  1.33E-15
             5.61E-16  1.62E-16  6.05E-17  2.20E-17  5.67E-18  2.02E-18  7.16E-19  1.81E-19  6.42E-20
   912       2.16E-13  1.52E-13  9.52E-14  6.63E-14  4.55E-14  2.64E-14  1.65E-14  9.58E-15  4.03E-15  1.86E-15
             7.85E-16  2.27E-16  8.48E-17  3.08E-17  7.94E-18  2.83E-18  1.00E-18  2.54E-19  8.99E-20
   913       2.77E-13  1.95E-13  1.22E-13  8.52E-14  5.84E-14  3.40E-14  2.12E-14  1.23E-14  5.18E-15  2.39E-15
             1.01E-15  2.92E-16  1.09E-16  3.96E-17  1.02E-17  3.63E-18  1.29E-18  3.27E-19  1.16E-19
   914       3.39E-13  2.39E-13  1.50E-13  1.04E-13  7.14E-14  4.15E-14  2.60E-14  1.51E-14  6.33E-15  2.92E-15
             1.23E-15  3.57E-16  1.33E-16  4.85E-17  1.25E-17  4.44E-18  1.57E-18  3.99E-19  1.41E-19
   915       2.16E-13  1.52E-13  9.52E-14  6.63E-14  4.55E-14  2.64E-14  1.65E-14  9.58E-15  4.03E-15  1.86E-15
             7.85E-16  2.27E-16  8.48E-17  3.08E-17  7.94E-18  2.83E-18  1.00E-18  2.54E-19  8.99E-20
   916       2.77E-13  1.95E-13  1.22E-13  8.52E-14  5.84E-14  3.40E-14  2.12E-14  1.23E-14  5.18E-15  2.39E-15
             1.01E-15  2.92E-16  1.09E-16  3.96E-17  1.02E-17  3.63E-18  1.29E-18  3.27E-19  1.16E-19
   917       3.39E-13  2.39E-13  1.50E-13  1.04E-13  7.14E-14  4.15E-14  2.60E-14  1.51E-14  6.33E-15  2.92E-15
             1.23E-15  3.57E-16  1.33E-16  4.85E-17  1.25E-17  4.44E-18  1.57E-18  3.99E-19  1.41E-19
   918       4.01E-13  2.82E-13  1.77E-13  1.23E-13  8.44E-14  4.91E-14  3.07E-14  1.78E-14  7.48E-15  3.45E-15
             1.46E-15  4.22E-16  1.57E-16  5.73E-17  1.48E-17  5.25E-18  1.86E-18  4.72E-19  1.67E-19
   919       1.50E-13  1.06E-13  6.59E-14  4.54E-14  3.06E-14  1.70E-14  1.00E-14  5.41E-15  2.04E-15  8.74E-16
             3.48E-16  9.57E-17  3.49E-17  1.25E-17  3.20E-18  1.13E-18  4.02E-19  1.02E-19  3.60E-20
   920       1.93E-13  1.36E-13  8.47E-14  5.83E-14  3.93E-14  2.18E-14  1.29E-14  6.96E-15  2.62E-15  1.12E-15
             4.47E-16  1.23E-16  4.48E-17  1.61E-17  4.11E-18  1.46E-18  5.17E-19  1.31E-19  4.63E-20
   921       2.36E-13  1.66E-13  1.03E-13  7.13E-14  4.80E-14  2.67E-14  1.58E-14  8.51E-15  3.21E-15  1.37E-15
             5.47E-16  1.50E-16  5.48E-17  1.97E-17  5.03E-18  1.78E-18  6.32E-19  1.60E-19  5.66E-20
   922       2.79E-13  1.96E-13  1.22E-13  8.43E-14  5.68E-14  3.15E-14  1.86E-14  1.01E-14  3.79E-15  1.62E-15
             6.46E-16  1.78E-16  6.47E-17  2.33E-17  5.94E-18  2.11E-18  7.46E-19  1.89E-19  6.69E-20
   923       1.93E-13  1.36E-13  8.47E-14  5.83E-14  3.93E-14  2.18E-14  1.29E-14  6.96E-15  2.62E-15  1.12E-15
             4.47E-16  1.23E-16  4.48E-17  1.61E-17  4.11E-18  1.46E-18  5.17E-19  1.31E-19  4.63E-20
   924       2.36E-13  1.66E-13  1.03E-13  7.13E-14  4.80E-14  2.67E-14  1.58E-14  8.51E-15  3.21E-15  1.37E-15
             5.47E-16  1.50E-16  5.48E-17  1.97E-17  5.03E-18  1.78E-18  6.32E-19  1.60E-19  5.66E-20
   925       2.79E-13  1.96E-13  1.22E-13  8.43E-14  5.68E-14  3.15E-14  1.86E-14  1.01E-14  3.79E-15  1.62E-15
             6.46E-16  1.78E-16  6.47E-17  2.33E-17  5.94E-18  2.11E-18  7.46E-19  1.89E-19  6.69E-20
   926       3.22E-13  2.27E-13  1.41E-13  9.72E-14  6.55E-14  3.64E-14  2.15E-14  1.16E-14  4.37E-15  1.87E-15
             7.46E-16  2.05E-16  7.47E-17  2.68E-17  6.86E-18  2.43E-18  8.61E-19  2.18E-19  7.71E-20
   927       1.81E-13  1.28E-13  8.05E-14  5.64E-14  3.92E-14  2.36E-14  1.55E-14  9.64E-15  4.57E-15  2.33E-15
             1.08E-15  3.44E-16  1.35E-16  5.05E-17  1.33E-17  4.77E-18  1.70E-18  4.32E-19  1.53E-19
   928       9.58E-14  6.72E-14  4.15E-14  2.82E-14  1.86E-14  9.76E-15  5.44E-15  2.74E-15  9.42E-16  3.82E-16
             1.46E-16  3.90E-17  1.41E-17  5.02E-18  1.28E-18  4.52E-19  1.60E-19  4.05E-20  1.43E-20
   929       1.17E-13  8.21E-14  5.07E-14  3.45E-14  2.27E-14  1.19E-14  6.65E-15  3.34E-15  1.15E-15  4.67E-16
             1.79E-16  4.77E-17  1.72E-17  6.13E-18  1.56E-18  5.53E-19  1.96E-19  4.95E-20  1.75E-20
   930       1.38E-13  9.70E-14  5.99E-14  4.07E-14  2.68E-14  1.41E-14  7.86E-15  3.95E-15  1.36E-15  5.52E-16
             2.11E-16  5.64E-17  2.03E-17  7.25E-18  1.84E-18  6.53E-19  2.31E-19  5.85E-20  2.07E-20
   931       1.60E-13  1.12E-13  6.91E-14  4.70E-14  3.09E-14  1.63E-14  9.07E-15  4.56E-15  1.57E-15  6.37E-16
             2.44E-16  6.50E-17  2.34E-17  8.36E-18  2.13E-18  7.54E-19  2.67E-19  6.75E-20  2.39E-20
   932       1.17E-13  8.21E-14  5.07E-14  3.45E-14  2.27E-14  1.19E-14  6.65E-15  3.34E-15  1.15E-15  4.67E-16
             1.79E-16  4.77E-17  1.72E-17  6.13E-18  1.56E-18  5.53E-19  1.96E-19  4.95E-20  1.75E-20
   933       1.38E-13  9.70E-14  5.99E-14  4.07E-14  2.68E-14  1.41E-14  7.86E-15  3.95E-15  1.36E-15  5.52E-16
             2.11E-16  5.64E-17  2.03E-17  7.25E-18  1.84E-18  6.53E-19  2.31E-19  5.85E-20  2.07E-20
   934       1.60E-13  1.12E-13  6.91E-14  4.70E-14  3.09E-14  1.63E-14  9.07E-15  4.56E-15  1.57E-15  6.37E-16
             2.44E-16  6.50E-17  2.34E-17  8.36E-18  2.13E-18  7.54E-19  2.67E-19  6.75E-20  2.39E-20
   935       1.81E-13  1.27E-13  7.83E-14  5.33E-14  3.51E-14  1.84E-14  1.03E-14  5.17E-15  1.78E-15  7.22E-16
             2.76E-16  7.37E-17  2.65E-17  9.48E-18  2.41E-18  8.54E-19  3.02E-19  7.65E-20  2.71E-20
   936       3.07E-14  2.15E-14  1.31E-14  8.77E-15  5.61E-15  2.78E-15  1.46E-15  6.90E-16  2.21E-16  8.63E-17
             3.22E-17  8.44E-18  3.02E-18  1.08E-18  2.73E-19  9.66E-20  3.42E-20  8.65E-21  3.06E-21
   937       3.63E-14  2.54E-14  1.55E-14  1.04E-14  6.63E-15  3.29E-15  1.73E-15  8.16E-16  2.61E-16  1.02E-16
             3.81E-17  9.98E-18  3.57E-18  1.27E-18  3.23E-19  1.14E-19  4.04E-20  1.02E-20  3.62E-21
   938       4.19E-14  2.93E-14  1.79E-14  1.20E-14  7.65E-15  3.79E-15  1.99E-15  9.41E-16  3.02E-16  1.18E-16
             4.39E-17  1.15E-17  4.12E-18  1.47E-18  3.72E-19  1.32E-19  4.66E-20  1.18E-20  4.17E-21
   939       4.75E-14  3.32E-14  2.03E-14  1.36E-14  8.67E-15  4.30E-15  2.26E-15  1.07E-15  3.42E-16  1.33E-16
             4.98E-17  1.31E-17  4.67E-18  1.66E-18  4.22E-19  1.49E-19  5.28E-20  1.34E-20  4.73E-21
   940       3.63E-14  2.54E-14  1.55E-14  1.04E-14  6.63E-15  3.29E-15  1.73E-15  8.16E-16  2.61E-16  1.02E-16
             3.81E-17  9.98E-18  3.57E-18  1.27E-18  3.23E-19  1.14E-19  4.04E-20  1.02E-20  3.62E-21
   941       4.19E-14  2.93E-14  1.79E-14  1.20E-14  7.65E-15  3.79E-15  1.99E-15  9.41E-16  3.02E-16  1.18E-16
             4.39E-17  1.15E-17  4.12E-18  1.47E-18  3.72E-19  1.32E-19  4.66E-20  1.18E-20  4.17E-21
   942       4.75E-14  3.32E-14  2.03E-14  1.36E-14  8.67E-15  4.30E-15  2.26E-15  1.07E-15  3.42E-16  1.33E-16
             4.98E-17  1.31E-17  4.67E-18  1.66E-18  4.22E-19  1.49E-19  5.28E-20  1.34E-20  4.73E-21
   943       5.31E-14  3.71E-14  2.26E-14  1.51E-14  9.69E-15  4.81E-15  2.52E-15  1.19E-15  3.82E-16  1.49E-16
             5.57E-17  1.46E-17  5.22E-18  1.86E-18  4.72E-19  1.67E-19  5.91E-20  1.49E-20  5.29E-21
   955       2.63E-20  1.88E-20  1.22E-20  9.06E-21  7.02E-21  5.71E-21  5.67E-21  6.29E-21  7.15E-21  6.78E-21
             5.31E-21  2.86E-21  1.48E-21  6.72E-22  2.07E-22  7.92E-23  2.93E-23  7.63E-24  2.73E-24

                                                                                     --------------------------
                                                                                     PRTF= 1  LVLPRT= (2P  0.5)
   ILREP
   -----
     4       1.20E-13  8.46E-14  5.35E-14  3.78E-14  2.68E-14  1.69E-14  1.20E-14  8.49E-15  5.37E-15  3.79E-15
             2.64E-15  1.59E-15  1.03E-15  6.32E-16  2.98E-16  1.55E-16  7.56E-17  2.65E-17  1.13E-17
     5       2.07E-12  1.46E-12  9.24E-13  6.52E-13  4.61E-13  2.90E-13  2.03E-13  1.41E-13  8.52E-14  5.60E-14
             3.50E-14  1.69E-14  8.86E-15  4.27E-15  1.45E-15  5.95E-16  2.33E-16  6.38E-17  2.33E-17
     6       2.01E-12  1.42E-12  8.96E-13  6.31E-13  4.43E-13  2.74E-13  1.87E-13  1.24E-13  6.72E-14  3.89E-14
             2.07E-14  7.83E-15  3.41E-15  1.39E-15  3.91E-16  1.45E-16  5.24E-17  1.35E-17  4.80E-18
     7       1.03E-14  7.31E-15  4.62E-15  3.27E-15  2.31E-15  1.46E-15  1.03E-15  7.31E-16  4.61E-16  3.23E-16
             2.23E-16  1.32E-16  8.49E-17  5.17E-17  2.42E-17  1.26E-17  6.11E-18  2.14E-18  9.09E-19
     8       2.73E-13  1.93E-13  1.22E-13  8.62E-14  6.09E-14  3.83E-14  2.69E-14  1.87E-14  1.13E-14  7.39E-15
             4.61E-15  2.22E-15  1.16E-15  5.59E-16  1.89E-16  7.76E-17  3.03E-17  8.30E-18  3.04E-18
     9       3.39E-13  2.40E-13  1.51E-13  1.07E-13  7.48E-14  4.63E-14  3.16E-14  2.10E-14  1.13E-14  6.56E-15
