SEQ='NE'     NUCCHG=20                                                  /LS/

   PARENT TERM INDEXING                 BWNP= 135776773.9   NPRNTI= 1   NPRNTF= 1
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P5             (2)1( 2.5)        0.0 

   LS RESOLVED TERM INDEXING            BWNR= 140541089.1   NTRM= 175
   -------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
    45       1.68E-12  1.18E-12  7.48E-13  5.27E-13  3.70E-13  2.30E-13  1.58E-13  1.06E-13  5.81E-14  3.43E-14
             1.86E-14  7.30E-15  3.27E-15  1.36E-15  3.95E-16  1.48E-16  5.40E-17  1.40E-17  4.98E-18
    46       5.52E-13  3.90E-13  2.46E-13  1.73E-13  1.22E-13  7.57E-14  5.20E-14  3.48E-14  1.92E-14  1.13E-14
             6.17E-15  2.42E-15  1.08E-15  4.52E-16  1.31E-16  4.91E-17  1.79E-17  4.64E-18  1.66E-18
    47       1.18E-12  8.31E-13  5.25E-13  3.70E-13  2.60E-13  1.62E-13  1.11E-13  7.44E-14  4.10E-14  2.42E-14
             1.32E-14  5.18E-15  2.32E-15  9.68E-16  2.80E-16  1.05E-16  3.84E-17  9.94E-18  3.54E-18
    48       3.92E-13  2.77E-13  1.75E-13  1.23E-13  8.67E-14  5.38E-14  3.70E-14  2.48E-14  1.37E-14  8.07E-15
             4.40E-15  1.73E-15  7.73E-16  3.23E-16  9.35E-17  3.50E-17  1.28E-17  3.31E-18  1.18E-18
    49       2.23E-13  1.57E-13  9.93E-14  7.00E-14  4.93E-14  3.07E-14  2.11E-14  1.42E-14  7.89E-15  4.69E-15
             2.57E-15  1.01E-15  4.55E-16  1.90E-16  5.52E-17  2.07E-17  7.57E-18  1.96E-18  6.98E-19
    50       7.73E-13  5.45E-13  3.43E-13  2.41E-13  1.67E-13  1.01E-13  6.65E-14  4.15E-14  1.98E-14  1.02E-14
             4.75E-15  1.52E-15  5.98E-16  2.25E-16  5.96E-17  2.14E-17  7.63E-18  1.94E-18  6.87E-19
    51       1.39E-12  9.78E-13  6.16E-13  4.32E-13  3.00E-13  1.81E-13  1.19E-13  7.45E-14  3.56E-14  1.83E-14
             8.52E-15  2.74E-15  1.08E-15  4.05E-16  1.07E-16  3.85E-17  1.37E-17  3.49E-18  1.23E-18
    52       4.45E-13  3.13E-13  1.96E-13  1.37E-13  9.36E-14  5.45E-14  3.41E-14  1.98E-14  8.34E-15  3.86E-15
             1.63E-15  4.74E-16  1.77E-16  6.43E-17  1.66E-17  5.90E-18  2.09E-18  5.30E-19  1.88E-19
    53       1.48E-13  1.04E-13  6.54E-14  4.55E-14  3.12E-14  1.82E-14  1.14E-14  6.60E-15  2.78E-15  1.29E-15
             5.45E-16  1.58E-16  5.89E-17  2.14E-17  5.52E-18  1.97E-18  6.97E-19  1.77E-19  6.25E-20
    54       5.72E-13  4.03E-13  2.52E-13  1.76E-13  1.20E-13  7.00E-14  4.39E-14  2.55E-14  1.07E-14  4.96E-15
             2.10E-15  6.09E-16  2.27E-16  8.27E-17  2.13E-17  7.58E-18  2.69E-18  6.81E-19  2.41E-19
    55       1.91E-13  1.34E-13  8.41E-14  5.85E-14  4.01E-14  2.33E-14  1.46E-14  8.49E-15  3.58E-15  1.65E-15
             7.00E-16  2.03E-16  7.57E-17  2.76E-17  7.10E-18  2.53E-18  8.96E-19  2.27E-19  8.04E-20
    56       6.99E-13  4.92E-13  3.08E-13  2.15E-13  1.47E-13  8.56E-14  5.36E-14  3.11E-14  1.31E-14  6.07E-15
             2.57E-15  7.44E-16  2.78E-16  1.01E-16  2.60E-17  9.26E-18  3.29E-18  8.33E-19  2.95E-19
    57       2.33E-13  1.64E-13  1.03E-13  7.15E-14  4.91E-14  2.85E-14  1.79E-14  1.04E-14  4.37E-15  2.02E-15
             8.56E-16  2.48E-16  9.26E-17  3.37E-17  8.68E-18  3.09E-18  1.10E-18  2.78E-19  9.82E-20
    58       4.62E-13  3.26E-13  2.05E-13  1.44E-13  9.99E-14  6.03E-14  3.97E-14  2.48E-14  1.19E-14  6.09E-15
             2.84E-15  9.11E-16  3.58E-16  1.35E-16  3.57E-17  1.28E-17  4.57E-18  1.16E-18  4.11E-19
    59       2.56E-13  1.81E-13  1.14E-13  7.98E-14  5.55E-14  3.35E-14  2.20E-14  1.38E-14  6.58E-15  3.38E-15
             1.58E-15  5.06E-16  1.99E-16  7.49E-17  1.98E-17  7.11E-18  2.54E-18  6.45E-19  2.28E-19
    60       1.07E-12  7.54E-13  4.74E-13  3.32E-13  2.31E-13  1.40E-13  9.20E-14  5.75E-14  2.75E-14  1.41E-14
             6.59E-15  2.12E-15  8.32E-16  3.13E-16  8.29E-17  2.98E-17  1.06E-17  2.70E-18  9.56E-19
    61       3.56E-13  2.51E-13  1.58E-13  1.11E-13  7.71E-14  4.65E-14  3.07E-14  1.92E-14  9.17E-15  4.71E-15
             2.20E-15  7.05E-16  2.77E-16  1.04E-16  2.76E-17  9.92E-18  3.54E-18  9.00E-19  3.19E-19
    62       2.60E-13  1.84E-13  1.16E-13  8.22E-14  5.83E-14  3.70E-14  2.64E-14  1.88E-14  1.21E-14  8.66E-15
             6.15E-15  3.84E-15  2.61E-15  1.70E-15  8.79E-16  4.89E-16  2.52E-16  9.42E-17  4.16E-17
    63       8.56E-14  6.06E-14  3.83E-14  2.71E-14  1.92E-14  1.22E-14  8.71E-15  6.23E-15  4.01E-15  2.87E-15
             2.04E-15  1.28E-15  8.70E-16  5.68E-16  2.93E-16  1.63E-16  8.40E-17  3.14E-17  1.39E-17
    64       1.12E-13  7.93E-14  5.02E-14  3.55E-14  2.52E-14  1.60E-14  1.14E-14  8.12E-15  5.16E-15  3.58E-15
             2.39E-15  1.28E-15  7.24E-16  3.76E-16  1.39E-16  5.96E-17  2.42E-17  6.83E-18  2.54E-18
    65       5.52E-13  3.91E-13  2.47E-13  1.75E-13  1.24E-13  7.89E-14  5.62E-14  4.01E-14  2.56E-14  1.78E-14
             1.19E-14  6.36E-15  3.61E-15  1.88E-15  6.92E-16  2.98E-16  1.21E-16  3.41E-17  1.27E-17
    66       1.82E-13  1.29E-13  8.16E-14  5.78E-14  4.10E-14  2.61E-14  1.86E-14  1.33E-14  8.47E-15  5.90E-15
             3.95E-15  2.12E-15  1.20E-15  6.24E-16  2.30E-16  9.92E-17  4.02E-17  1.14E-17  4.22E-18
    67       3.28E-13  2.32E-13  1.47E-13  1.04E-13  7.37E-14  4.69E-14  3.34E-14  2.39E-14  1.52E-14  1.06E-14
             7.12E-15  3.81E-15  2.16E-15  1.12E-15  4.14E-16  1.78E-16  7.23E-17  2.05E-17  7.59E-18
    68       1.09E-13  7.73E-14  4.89E-14  3.46E-14  2.46E-14  1.56E-14  1.11E-14  7.96E-15  5.08E-15  3.54E-15
             2.37E-15  1.27E-15  7.21E-16  3.75E-16  1.38E-16  5.95E-17  2.41E-17  6.82E-18  2.53E-18
    69       3.38E-14  2.39E-14  1.51E-14  1.07E-14  7.61E-15  4.86E-15  3.48E-15  2.51E-15  1.62E-15  1.14E-15
             7.70E-16  4.16E-16  2.37E-16  1.24E-16  4.57E-17  1.97E-17  7.99E-18  2.26E-18  8.40E-19
    70       4.53E-13  3.20E-13  2.02E-13  1.42E-13  1.00E-13  6.20E-14  4.26E-14  2.84E-14  1.56E-14  9.18E-15
             4.98E-15  1.94E-15  8.69E-16  3.62E-16  1.05E-16  3.92E-17  1.43E-17  3.71E-18  1.32E-18
    71       1.05E-12  7.41E-13  4.68E-13  3.30E-13  2.32E-13  1.44E-13  9.86E-14  6.60E-14  3.62E-14  2.13E-14
             1.16E-14  4.52E-15  2.02E-15  8.43E-16  2.44E-16  9.14E-17  3.34E-17  8.64E-18  3.08E-18
    72       3.46E-13  2.44E-13  1.54E-13  1.09E-13  7.64E-14  4.74E-14  3.26E-14  2.18E-14  1.20E-14  7.07E-15
             3.84E-15  1.50E-15  6.72E-16  2.80E-16  8.11E-17  3.04E-17  1.11E-17  2.87E-18  1.02E-18
    73       2.46E-13  1.74E-13  1.10E-13  7.74E-14  5.44E-14  3.38E-14  2.32E-14  1.55E-14  8.54E-15  5.04E-15
             2.74E-15  1.07E-15  4.79E-16  2.00E-16  5.79E-17  2.17E-17  7.93E-18  2.05E-18  7.31E-19
    74       7.38E-13  5.22E-13  3.29E-13  2.32E-13  1.63E-13  1.01E-13  6.96E-14  4.66E-14  2.56E-14  1.51E-14
             8.22E-15  3.22E-15  1.44E-15  6.00E-16  1.74E-16  6.51E-17  2.38E-17  6.15E-18  2.19E-18
    75       1.41E-13  9.97E-14  6.30E-14  4.44E-14  3.12E-14  1.94E-14  1.34E-14  9.00E-15  4.98E-15  2.95E-15
             1.61E-15  6.33E-16  2.84E-16  1.19E-16  3.44E-17  1.29E-17  4.71E-18  1.22E-18  4.34E-19
    76       5.76E-13  4.06E-13  2.56E-13  1.79E-13  1.25E-13  7.52E-14  4.95E-14  3.09E-14  1.47E-14  7.55E-15
             3.52E-15  1.13E-15  4.42E-16  1.66E-16  4.40E-17  1.58E-17  5.63E-18  1.43E-18  5.07E-19
    77       1.03E-12  7.29E-13  4.59E-13  3.22E-13  2.24E-13  1.35E-13  8.89E-14  5.55E-14  2.65E-14  1.36E-14
             6.32E-15  2.02E-15  7.95E-16  2.99E-16  7.91E-17  2.84E-17  1.01E-17  2.58E-18  9.12E-19
    78       3.44E-13  2.43E-13  1.53E-13  1.07E-13  7.45E-14  4.50E-14  2.96E-14  1.85E-14  8.82E-15  4.52E-15
             2.10E-15  6.74E-16  2.65E-16  9.97E-17  2.63E-17  9.46E-18  3.37E-18  8.58E-19  3.04E-19
    79       5.06E-13  3.57E-13  2.23E-13  1.56E-13  1.07E-13  6.21E-14  3.89E-14  2.26E-14  9.51E-15  4.40E-15
             1.86E-15  5.39E-16  2.01E-16  7.31E-17  1.88E-17  6.70E-18  2.38E-18  6.03E-19  2.13E-19
    80       1.69E-13  1.19E-13  7.45E-14  5.18E-14  3.56E-14  2.07E-14  1.30E-14  7.53E-15  3.17E-15  1.47E-15
             6.20E-16  1.80E-16  6.70E-17  2.44E-17  6.28E-18  2.23E-18  7.92E-19  2.01E-19  7.11E-20
    81       6.51E-13  4.59E-13  2.87E-13  2.00E-13  1.37E-13  7.98E-14  5.00E-14  2.90E-14  1.22E-14  5.65E-15
             2.39E-15  6.93E-16  2.58E-16  9.40E-17  2.42E-17  8.62E-18  3.06E-18  7.75E-19  2.74E-19
    82       2.17E-13  1.53E-13  9.57E-14  6.66E-14  4.57E-14  2.66E-14  1.67E-14  9.68E-15  4.07E-15  1.88E-15
             7.97E-16  2.31E-16  8.61E-17  3.13E-17  8.07E-18  2.87E-18  1.02E-18  2.58E-19  9.14E-20
    83       7.95E-13  5.60E-13  3.51E-13  2.44E-13  1.68E-13  9.75E-14  6.11E-14  3.55E-14  1.49E-14  6.91E-15
             2.92E-15  8.47E-16  3.16E-16  1.15E-16  2.96E-17  1.05E-17  3.74E-18  9.47E-19  3.35E-19
    84       2.65E-13  1.87E-13  1.17E-13  8.15E-14  5.59E-14  3.25E-14  2.04E-14  1.18E-14  4.98E-15  2.30E-15
             9.74E-16  2.82E-16  1.05E-16  3.83E-17  9.87E-18  3.51E-18  1.25E-18  3.16E-19  1.12E-19
    85       1.91E-13  1.35E-13  8.48E-14  5.94E-14  4.13E-14  2.49E-14  1.64E-14  1.03E-14  4.89E-15  2.51E-15
             1.17E-15  3.74E-16  1.47E-16  5.54E-17  1.46E-17  5.25E-18  1.87E-18  4.76E-19  1.69E-19
    86       2.30E-13  1.62E-13  1.01E-13  6.95E-14  4.68E-14  2.60E-14  1.54E-14  8.29E-15  3.13E-15  1.34E-15
             5.34E-16  1.47E-16  5.35E-17  1.92E-17  4.91E-18  1.74E-18  6.17E-19  1.56E-19  5.53E-20
    87       7.68E-14  5.40E-14  3.36E-14  2.32E-14  1.56E-14  8.66E-15  5.13E-15  2.76E-15  1.04E-15  4.47E-16
             1.78E-16  4.90E-17  1.78E-17  6.41E-18  1.64E-18  5.81E-19  2.06E-19  5.21E-20  1.84E-20
    88       2.82E-13  1.98E-13  1.23E-13  8.49E-14  5.72E-14  3.17E-14  1.88E-14  1.01E-14  3.83E-15  1.64E-15
             6.53E-16  1.80E-16  6.54E-17  2.35E-17  6.01E-18  2.13E-18  7.54E-19  1.91E-19  6.76E-20
    89       9.38E-14  6.60E-14  4.11E-14  2.83E-14  1.91E-14  1.06E-14  6.26E-15  3.38E-15  1.28E-15  5.46E-16
             2.18E-16  5.98E-17  2.18E-17  7.84E-18  2.00E-18  7.10E-19  2.51E-19  6.37E-20  2.25E-20
    90       3.33E-13  2.34E-13  1.46E-13  1.00E-13  6.76E-14  3.75E-14  2.22E-14  1.20E-14  4.52E-15  1.94E-15
             7.72E-16  2.12E-16  7.73E-17  2.78E-17  7.10E-18  2.52E-18  8.92E-19  2.26E-19  7.99E-20
    91       1.11E-13  7.80E-14  4.85E-14  3.34E-14  2.25E-14  1.25E-14  7.40E-15  3.99E-15  1.51E-15  6.46E-16
             2.57E-16  7.07E-17  2.58E-17  9.26E-18  2.37E-18  8.39E-19  2.97E-19  7.53E-20  2.66E-20
    92       7.97E-13  5.63E-13  3.54E-13  2.48E-13  1.73E-13  1.04E-13  6.86E-14  4.29E-14  2.05E-14  1.05E-14
             4.89E-15  1.57E-15  6.16E-16  2.32E-16  6.13E-17  2.20E-17  7.85E-18  2.00E-18  7.07E-19
    93       2.66E-13  1.88E-13  1.18E-13  8.28E-14  5.76E-14  3.48E-14  2.29E-14  1.43E-14  6.83E-15  3.50E-15
             1.63E-15  5.23E-16  2.05E-16  7.73E-17  2.04E-17  7.34E-18  2.62E-18  6.65E-19  2.36E-19
    94       1.67E-13  1.18E-13  7.46E-14  5.28E-14  3.74E-14  2.38E-14  1.69E-14  1.20E-14  7.69E-15  5.46E-15
             3.86E-15  2.39E-15  1.62E-15  1.05E-15  5.41E-16  3.00E-16  1.55E-16  5.78E-17  2.55E-17
    95       5.51E-14  3.90E-14  2.47E-14  1.75E-14  1.24E-14  7.86E-15  5.60E-15  3.99E-15  2.55E-15  1.81E-15
             1.28E-15  7.95E-16  5.39E-16  3.50E-16  1.80E-16  1.00E-16  5.16E-17  1.93E-17  8.51E-18
    96       7.11E-14  5.03E-14  3.18E-14  2.25E-14  1.60E-14  1.01E-14  7.21E-15  5.14E-15  3.25E-15  2.25E-15
             1.50E-15  7.98E-16  4.52E-16  2.34E-16  8.62E-17  3.71E-17  1.50E-17  4.25E-18  1.58E-18
    97       3.51E-13  2.48E-13  1.57E-13  1.11E-13  7.88E-14  5.01E-14  3.57E-14  2.54E-14  1.61E-14  1.12E-14
             7.48E-15  3.98E-15  2.25E-15  1.17E-15  4.31E-16  1.85E-16  7.51E-17  2.12E-17  7.88E-18
    98       1.16E-13  8.21E-14  5.19E-14  3.68E-14  2.61E-14  1.66E-14  1.18E-14  8.44E-15  5.36E-15  3.72E-15
             2.49E-15  1.33E-15  7.51E-16  3.89E-16  1.43E-16  6.17E-17  2.50E-17  7.07E-18  2.63E-18
    99       6.95E-14  4.92E-14  3.11E-14  2.20E-14  1.56E-14  9.95E-15  7.09E-15  5.06E-15  3.21E-15  2.23E-15
             1.49E-15  7.95E-16  4.50E-16  2.34E-16  8.61E-17  3.70E-17  1.50E-17  4.24E-18  1.58E-18
   100       2.09E-13  1.48E-13  9.34E-14  6.61E-14  4.69E-14  2.98E-14  2.13E-14  1.52E-14  9.64E-15  6.70E-15
             4.47E-15  2.39E-15  1.35E-15  7.01E-16  2.58E-16  1.11E-16  4.50E-17  1.27E-17  4.73E-18
   101       2.18E-14  1.54E-14  9.75E-15  6.91E-15  4.91E-15  3.13E-15  2.25E-15  1.61E-15  1.04E-15  7.26E-16
             4.88E-16  2.62E-16  1.49E-16  7.74E-17  2.85E-17  1.23E-17  4.98E-18  1.41E-18  5.23E-19
   102       3.02E-13  2.13E-13  1.35E-13  9.48E-14  6.66E-14  4.13E-14  2.83E-14  1.89E-14  1.03E-14  6.05E-15
             3.28E-15  1.28E-15  5.70E-16  2.37E-16  6.87E-17  2.57E-17  9.40E-18  2.43E-18  8.66E-19
   103       6.99E-13  4.94E-13  3.12E-13  2.20E-13  1.54E-13  9.57E-14  6.56E-14  4.38E-14  2.40E-14  1.41E-14
             7.63E-15  2.98E-15  1.33E-15  5.53E-16  1.60E-16  5.99E-17  2.19E-17  5.66E-18  2.02E-18
   104       2.31E-13  1.63E-13  1.03E-13  7.26E-14  5.10E-14  3.16E-14  2.17E-14  1.45E-14  7.94E-15  4.67E-15
             2.53E-15  9.89E-16  4.42E-16  1.84E-16  5.32E-17  1.99E-17  7.29E-18  1.88E-18  6.72E-19
   105       1.65E-13  1.16E-13  7.34E-14  5.17E-14  3.63E-14  2.26E-14  1.55E-14  1.03E-14  5.66E-15  3.33E-15
             1.81E-15  7.06E-16  3.15E-16  1.31E-16  3.80E-17  1.42E-17  5.20E-18  1.35E-18  4.80E-19
   106       4.94E-13  3.49E-13  2.20E-13  1.55E-13  1.09E-13  6.77E-14  4.64E-14  3.10E-14  1.70E-14  1.00E-14
             5.43E-15  2.12E-15  9.46E-16  3.94E-16  1.14E-16  4.27E-17  1.56E-17  4.04E-18  1.44E-18
   107       9.50E-14  6.71E-14  4.24E-14  2.99E-14  2.10E-14  1.31E-14  9.00E-15  6.03E-15  3.33E-15  1.96E-15
             1.07E-15  4.19E-16  1.87E-16  7.81E-17  2.26E-17  8.47E-18  3.10E-18  8.02E-19  2.86E-19
   108       4.22E-13  2.97E-13  1.87E-13  1.31E-13  9.12E-14  5.50E-14  3.62E-14  2.25E-14  1.07E-14  5.48E-15
             2.55E-15  8.16E-16  3.20E-16  1.21E-16  3.18E-17  1.14E-17  4.08E-18  1.04E-18  3.67E-19
   109       7.57E-13  5.34E-13  3.36E-13  2.36E-13  1.64E-13  9.88E-14  6.50E-14  4.05E-14  1.93E-14  9.86E-15
             4.58E-15  1.47E-15  5.76E-16  2.17E-16  5.72E-17  2.06E-17  7.33E-18  1.86E-18  6.60E-19
   110       2.52E-13  1.78E-13  1.12E-13  7.84E-14  5.46E-14  3.29E-14  2.16E-14  1.35E-14  6.42E-15  3.28E-15
             1.53E-15  4.89E-16  1.92E-16  7.22E-17  1.91E-17  6.85E-18  2.44E-18  6.21E-19  2.20E-19
   111       4.45E-13  3.14E-13  1.97E-13  1.37E-13  9.38E-14  5.46E-14  3.42E-14  1.98E-14  8.34E-15  3.85E-15
             1.63E-15  4.72E-16  1.76E-16  6.40E-17  1.65E-17  5.87E-18  2.08E-18  5.28E-19  1.87E-19
   112       1.48E-13  1.05E-13  6.55E-14  4.56E-14  3.13E-14  1.82E-14  1.14E-14  6.61E-15  2.78E-15  1.28E-15
             5.43E-16  1.57E-16  5.87E-17  2.13E-17  5.50E-18  1.96E-18  6.94E-19  1.76E-19  6.22E-20
   113       5.72E-13  4.03E-13  2.53E-13  1.76E-13  1.21E-13  7.02E-14  4.39E-14  2.55E-14  1.07E-14  4.95E-15
             2.09E-15  6.07E-16  2.26E-16  8.23E-17  2.12E-17  7.55E-18  2.68E-18  6.78E-19  2.40E-19
   114       1.91E-13  1.34E-13  8.42E-14  5.86E-14  4.02E-14  2.34E-14  1.46E-14  8.50E-15  3.57E-15  1.65E-15
             6.98E-16  2.02E-16  7.54E-17  2.74E-17  7.07E-18  2.52E-18  8.92E-19  2.26E-19  8.00E-20
   115       7.00E-13  4.93E-13  3.09E-13  2.15E-13  1.47E-13  8.58E-14  5.37E-14  3.12E-14  1.31E-14  6.06E-15
             2.56E-15  7.42E-16  2.77E-16  1.01E-16  2.59E-17  9.22E-18  3.27E-18  8.29E-19  2.93E-19
   116       2.33E-13  1.64E-13  1.03E-13  7.17E-14  4.92E-14  2.86E-14  1.79E-14  1.04E-14  4.37E-15  2.02E-15
             8.54E-16  2.47E-16  9.22E-17  3.35E-17  8.64E-18  3.07E-18  1.09E-18  2.76E-19  9.78E-20
   117       1.40E-13  9.87E-14  6.21E-14  4.35E-14  3.03E-14  1.83E-14  1.20E-14  7.48E-15  3.56E-15  1.82E-15
             8.48E-16  2.71E-16  1.07E-16  4.01E-17  1.06E-17  3.80E-18  1.36E-18  3.45E-19  1.22E-19
   118       3.23E-13  2.27E-13  1.41E-13  9.74E-14  6.56E-14  3.64E-14  2.16E-14  1.16E-14  4.39E-15  1.88E-15
             7.48E-16  2.06E-16  7.50E-17  2.69E-17  6.88E-18  2.44E-18  8.64E-19  2.19E-19  7.74E-20
   119       1.08E-13  7.56E-14  4.71E-14  3.25E-14  2.19E-14  1.21E-14  7.19E-15  3.88E-15  1.46E-15  6.26E-16
             2.49E-16  6.85E-17  2.50E-17  8.98E-18  2.29E-18  8.13E-19  2.88E-19  7.29E-20  2.58E-20
   120       3.94E-13  2.77E-13  1.73E-13  1.19E-13  8.01E-14  4.45E-14  2.64E-14  1.42E-14  5.36E-15  2.30E-15
             9.14E-16  2.51E-16  9.16E-17  3.29E-17  8.41E-18  2.98E-18  1.06E-18  2.67E-19  9.46E-20
   121       1.31E-13  9.25E-14  5.76E-14  3.97E-14  2.67E-14  1.48E-14  8.78E-15  4.74E-15  1.79E-15  7.65E-16
             3.05E-16  8.38E-17  3.05E-17  1.10E-17  2.80E-18  9.94E-19  3.52E-19  8.92E-20  3.15E-20
   122       4.66E-13  3.28E-13  2.04E-13  1.41E-13  9.47E-14  5.26E-14  3.11E-14  1.68E-14  6.34E-15  2.71E-15
             1.08E-15  2.97E-16  1.08E-16  3.89E-17  9.94E-18  3.52E-18  1.25E-18  3.16E-19  1.12E-19
   123       1.55E-13  1.09E-13  6.80E-14  4.69E-14  3.16E-14  1.75E-14  1.04E-14  5.60E-15  2.11E-15  9.05E-16
             3.60E-16  9.90E-17  3.61E-17  1.30E-17  3.31E-18  1.17E-18  4.16E-19  1.05E-19  3.73E-20
   124       1.19E-13  8.34E-14  5.15E-14  3.50E-14  2.30E-14  1.21E-14  6.76E-15  3.40E-15  1.17E-15  4.75E-16
             1.82E-16  4.85E-17  1.75E-17  6.23E-18  1.59E-18  5.62E-19  1.99E-19  5.03E-20  1.78E-20
   125       3.97E-14  2.78E-14  1.72E-14  1.17E-14  7.68E-15  4.04E-15  2.25E-15  1.13E-15  3.90E-16  1.58E-16
             6.06E-17  1.62E-17  5.82E-18  2.08E-18  5.29E-19  1.87E-19  6.63E-20  1.68E-20  5.93E-21
   126       1.41E-13  9.86E-14  6.08E-14  4.14E-14  2.72E-14  1.43E-14  7.99E-15  4.02E-15  1.38E-15  5.61E-16
             2.15E-16  5.73E-17  2.06E-17  7.36E-18  1.87E-18  6.64E-19  2.35E-19  5.95E-20  2.10E-20
   127       4.69E-14  3.29E-14  2.03E-14  1.38E-14  9.07E-15  4.78E-15  2.66E-15  1.34E-15  4.61E-16  1.87E-16
             7.16E-17  1.91E-17  6.88E-18  2.45E-18  6.25E-19  2.21E-19  7.83E-20  1.98E-20  7.01E-21
   128       1.62E-13  1.14E-13  7.02E-14  4.77E-14  3.14E-14  1.65E-14  9.22E-15  4.63E-15  1.60E-15  6.47E-16
             2.48E-16  6.61E-17  2.38E-17  8.50E-18  2.16E-18  7.66E-19  2.71E-19  6.86E-20  2.43E-20
   129       5.41E-14  3.79E-14  2.34E-14  1.59E-14  1.05E-14  5.51E-15  3.07E-15  1.54E-15  5.32E-16  2.16E-16
             8.26E-17  2.20E-17  7.93E-18  2.83E-18  7.21E-19  2.55E-19  9.04E-20  2.29E-20  8.09E-21
   130       1.95E-13  1.38E-13  8.65E-14  6.07E-14  4.22E-14  2.55E-14  1.67E-14  1.04E-14  4.97E-15  2.55E-15
             1.18E-15  3.79E-16  1.49E-16  5.60E-17  1.48E-17  5.32E-18  1.90E-18  4.82E-19  1.71E-19
   131       5.85E-13  4.13E-13  2.60E-13  1.82E-13  1.27E-13  7.64E-14  5.02E-14  3.13E-14  1.49E-14  7.64E-15
             3.55E-15  1.14E-15  4.47E-16  1.68E-16  4.44E-17  1.59E-17  5.69E-18  1.45E-18  5.12E-19
   132       1.15E-13  8.10E-14  5.12E-14  3.63E-14  2.57E-14  1.63E-14  1.16E-14  8.21E-15  5.21E-15  3.67E-15
             2.58E-15  1.58E-15  1.07E-15  6.93E-16  3.56E-16  1.98E-16  1.02E-16  3.80E-17  1.68E-17
   133       3.79E-14  2.68E-14  1.70E-14  1.20E-14  8.50E-15  5.40E-15  3.83E-15  2.72E-15  1.73E-15  1.22E-15
             8.57E-16  5.27E-16  3.56E-16  2.31E-16  1.19E-16  6.59E-17  3.39E-17  1.27E-17  5.59E-18
   134       4.83E-14  3.42E-14  2.16E-14  1.53E-14  1.08E-14  6.89E-15  4.89E-15  3.47E-15  2.19E-15  1.51E-15
             1.00E-15  5.32E-16  3.01E-16  1.56E-16  5.73E-17  2.46E-17  9.98E-18  2.82E-18  1.05E-18
   135       2.39E-13  1.69E-13  1.07E-13  7.57E-14  5.37E-14  3.41E-14  2.42E-14  1.72E-14  1.09E-14  7.53E-15
             5.01E-15  2.66E-15  1.50E-15  7.78E-16  2.86E-16  1.23E-16  4.99E-17  1.41E-17  5.23E-18
   136       7.91E-14  5.60E-14  3.54E-14  2.51E-14  1.78E-14  1.13E-14  8.04E-15  5.72E-15  3.62E-15  2.50E-15
             1.67E-15  8.84E-16  5.00E-16  2.59E-16  9.54E-17  4.10E-17  1.66E-17  4.70E-18  1.74E-18
   137       1.42E-13  1.01E-13  6.37E-14  4.51E-14  3.20E-14  2.03E-14  1.45E-14  1.03E-14  6.51E-15  4.51E-15
             3.00E-15  1.59E-15  9.00E-16  4.66E-16  1.72E-16  7.38E-17  2.99E-17  8.45E-18  3.14E-18
   138       4.74E-14  3.36E-14  2.12E-14  1.50E-14  1.07E-14  6.78E-15  4.82E-15  3.43E-15  2.17E-15  1.50E-15
             9.99E-16  5.31E-16  3.00E-16  1.55E-16  5.72E-17  2.46E-17  9.97E-18  2.82E-18  1.05E-18
   139       1.50E-14  1.06E-14  6.71E-15  4.76E-15  3.38E-15  2.16E-15  1.54E-15  1.10E-15  7.05E-16  4.91E-16
             3.29E-16  1.75E-16  9.94E-17  5.16E-17  1.90E-17  8.18E-18  3.31E-18  9.37E-19  3.48E-19
   140       2.12E-13  1.50E-13  9.44E-14  6.65E-14  4.67E-14  2.89E-14  1.98E-14  1.31E-14  7.16E-15  4.19E-15
             2.27E-15  8.81E-16  3.93E-16  1.63E-16  4.72E-17  1.77E-17  6.46E-18  1.67E-18  5.95E-19
   141       4.92E-13  3.47E-13  2.19E-13  1.54E-13  1.08E-13  6.71E-14  4.59E-14  3.05E-14  1.67E-14  9.76E-15
             5.28E-15  2.05E-15  9.15E-16  3.81E-16  1.10E-16  4.12E-17  1.51E-17  3.89E-18  1.39E-18
   142       1.63E-13  1.15E-13  7.25E-14  5.11E-14  3.58E-14  2.22E-14  1.52E-14  1.01E-14  5.53E-15  3.24E-15
             1.75E-15  6.83E-16  3.04E-16  1.27E-16  3.66E-17  1.37E-17  5.01E-18  1.30E-18  4.62E-19
   143       1.16E-13  8.18E-14  5.16E-14  3.64E-14  2.56E-14  1.58E-14  1.08E-14  7.22E-15  3.94E-15  2.31E-15
             1.25E-15  4.87E-16  2.17E-16  9.05E-17  2.62E-17  9.79E-18  3.58E-18  9.26E-19  3.30E-19
   144       3.48E-13  2.46E-13  1.55E-13  1.09E-13  7.67E-14  4.75E-14  3.25E-14  2.17E-14  1.18E-14  6.94E-15
             3.76E-15  1.46E-15  6.52E-16  2.71E-16  7.85E-17  2.94E-17  1.07E-17  2.78E-18  9.90E-19
