SEQ='N '     NUCCHG=20                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 118652915.6   NPRNTI= 6   NPRNTF=20
   ---------------------
   INDP         CODE                 S L   WI        WNP
   330     6    2S1 2P3 4D1         (4)2( 3.5)  5479485.7 
   331     6    2S1 2P3 4F1         (6)3( 0.5)  5491256.7 
   332     6    2S1 2P3 4F1         (6)3( 1.5)  5491283.3 
   333     6    2S1 2P3 4F1         (6)3( 2.5)  5491329.4 
   334     6    2S1 2P3 4F1         (6)3( 3.5)  5491398.6 
   335     6    2S1 2P3 4F1         (6)3( 4.5)  5491496.8 
   336     6    2S1 2P3 4F1         (6)3( 5.5)  5491633.6 
   337     6    2S1 2P3 4F1         (4)3( 4.5)  5494658.2 
   338     6    2S1 2P3 4F1         (4)3( 3.5)  5494713.6 
   339     6    2S1 2P3 4F1         (4)3( 2.5)  5494769.9 
   340     6    2S1 2P3 4F1         (4)3( 1.5)  5494817.8 
   341     7    2S1 2P3 4S1         (4)2( 1.5)  5557034.7 
   342     7    2S1 2P3 4P1         (4)2( 0.5)  5615157.1 
   343     7    2S1 2P3 4P1         (4)2( 1.5)  5615240.5 
   344     7    2S1 2P3 4P1         (4)2( 2.5)  5617183.8 
   345     7    2S1 2P3 4P1         (4)3( 2.5)  5619940.8 
   346     9    2S1 2P3 4P1         (4)2( 3.5)  5621841.3 
   347     8    2S1 2P3 4P1         (2)3( 2.5)  5626975.9 
   348     8    2S1 2P3 4P1         (2)1( 1.5)  5627789.2 
   349     8    2S1 2P3 4P1         (2)1( 0.5)  5628097.7 
   350     1    2S2 2P2 5S1         (4)1( 0.5)  5631216.5 
   351     8    2S1 2P3 4P1         (4)1( 1.5)  5636702.7 
   352     8    2S1 2P3 4P1         (4)1( 0.5)  5637022.3 
   353     9    2S1 2P3 4P1         (4)1( 2.5)  5639059.4 
   354    11    2S1 2P3 4S1         (4)1( 1.5)  5640713.8 
   355     2    2S2 2P2 5S1         (4)1( 1.5)  5646909.4 
   356     9    2S1 2P3 4P1         (2)2( 1.5)  5649126.9 
   357     2    2S2 2P2 5S1         (2)1( 0.5)  5649861.6 
   358     9    2S1 2P3 4P1         (2)2( 2.5)  5651197.8 
   359     1    2S2 2P2 5P1         (4)2( 0.5)  5660348.1 
   360     1    2S2 2P2 5P1         (4)1( 1.5)  5664239.8 
   361     3    2S2 2P2 5S1         (4)1( 2.5)  5664779.4 
   362     3    2S2 2P2 5S1         (2)1( 1.5)  5668907.3 
   363     2    2S2 2P2 5P1         (2)0( 0.5)  5675212.9 
   364     2    2S2 2P2 5P1         (4)2( 2.5)  5678401.9 
   365     7    2S1 2P3 4D1         (4)3( 1.5)  5679309.3 
   366     2    2S2 2P2 5P1         (4)2( 1.5)  5679552.1 
   367     7    2S1 2P3 4D1         (4)3( 2.5)  5680320.9 
   368     2    2S2 2P2 5P1         (4)1( 0.5)  5681942.1 
   369     7    2S1 2P3 4D1         (4)3( 3.5)  5682272.0 
   370     2    2S2 2P2 5P1         (2)2( 1.5)  5683875.7 
