SEQ='AL'     NUCCHG=20                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 144375973.8   NPRNTI= 4   NPRNTF=26
   ---------------------
   INDP         CODE                 S L   WI        WNP
             2.03E-42  6.99E-43  2.87E-43  1.11E-43  3.01E-44  1.09E-44  3.90E-45  9.96E-46  3.53E-46
   184       1.73E-17  1.23E-17  7.80E-18  5.57E-18  4.02E-18  2.70E-18  2.11E-18  1.80E-18  1.80E-18  2.10E-18
             2.59E-18  3.14E-18  3.18E-18  2.83E-18  1.97E-18  1.30E-18  7.65E-19  3.26E-19  1.53E-19
   185       3.64E-41  2.57E-41  1.62E-41  1.14E-41  7.97E-42  4.89E-42  3.29E-42  2.13E-42  1.09E-42  5.95E-43
             2.95E-43  1.02E-43  4.16E-44  1.62E-44  4.37E-45  1.58E-45  5.67E-46  1.45E-46  5.13E-47
   188       4.75E-13  3.35E-13  2.11E-13  1.48E-13  1.03E-13  6.27E-14  4.17E-14  2.65E-14  1.30E-14  6.89E-15
             3.31E-15  1.10E-15  4.40E-16  1.68E-16  4.48E-17  1.62E-17  5.77E-18  1.47E-18  5.21E-19
   189       5.09E-34  3.59E-34  2.26E-34  1.59E-34  1.11E-34  6.72E-35  4.47E-35  2.84E-35  1.40E-35  7.39E-36
             3.55E-36  1.18E-36  4.72E-37  1.80E-37  4.80E-38  1.73E-38  6.19E-39  1.58E-39  5.58E-40
   190       2.40E-13  1.69E-13  1.07E-13  7.49E-14  5.22E-14  3.17E-14  2.11E-14  1.34E-14  6.63E-15  3.51E-15
             1.69E-15  5.61E-16  2.25E-16  8.58E-17  2.29E-17  8.26E-18  2.95E-18  7.52E-19  2.66E-19
   191       1.15E-40  8.12E-41  5.12E-41  3.60E-41  2.52E-41  1.55E-41  1.04E-41  6.79E-42  3.49E-42  1.91E-42
             9.53E-43  3.30E-43  1.36E-43  5.27E-44  1.43E-44  5.17E-45  1.85E-45  4.73E-46  1.68E-46
   196       3.51E-19  2.48E-19  1.58E-19  1.12E-19  8.00E-20  5.21E-20  3.85E-20  2.92E-20  2.10E-20  1.61E-20
             1.14E-20  6.14E-21  3.31E-21  1.59E-21  5.24E-22  2.08E-22  7.91E-23  2.10E-23  7.57E-24
   199       2.51E-16  1.78E-16  1.13E-16  8.02E-17  5.73E-17  3.73E-17  2.76E-17  2.10E-17  1.51E-17  1.16E-17
             8.28E-18  4.45E-18  2.40E-18  1.16E-18  3.81E-19  1.51E-19  5.75E-20  1.53E-20  5.51E-21
   200       1.01E-38  7.16E-39  4.54E-39  3.23E-39  2.31E-39  1.50E-39  1.11E-39  8.43E-40  6.06E-40  4.63E-40
             3.30E-40  1.76E-40  9.51E-41  4.57E-41  1.50E-41  5.99E-42  2.28E-42  6.05E-43  2.18E-43
   201       2.77E-16  1.96E-16  1.24E-16  8.77E-17  6.20E-17  3.92E-17  2.77E-17  1.94E-17  1.17E-17  7.53E-18
             4.50E-18  1.99E-18  9.59E-19  4.26E-19  1.31E-19  5.05E-20  1.88E-20  4.94E-21  1.77E-21
   202       2.15E-16  1.52E-16  9.60E-17  6.79E-17  4.80E-17  3.04E-17  2.14E-17  1.50E-17  9.04E-18  5.83E-18
             3.49E-18  1.54E-18  7.42E-19  3.30E-19  1.01E-19  3.91E-20  1.46E-20  3.83E-21  1.37E-21
   203       5.88E-16  4.16E-16  2.63E-16  1.86E-16  1.32E-16  8.33E-17  5.88E-17  4.13E-17  2.49E-17  1.61E-17
             9.68E-18  4.28E-18  2.07E-18  9.20E-19  2.83E-19  1.09E-19  4.08E-20  1.07E-20  3.84E-21
   204       1.50E-40  1.06E-40  6.73E-41  4.76E-41  3.37E-41  2.13E-41  1.51E-41  1.06E-41  6.40E-42  4.14E-42
             2.48E-42  1.10E-42  5.31E-43  2.36E-43  7.27E-44  2.81E-44  1.05E-44  2.76E-45  9.88E-46
   205       1.68E-16  1.19E-16  7.53E-17  5.36E-17  3.83E-17  2.50E-17  1.86E-17  1.42E-17  1.04E-17  8.06E-18
             5.82E-18  3.16E-18  1.72E-18  8.29E-19  2.74E-19  1.09E-19  4.15E-20  1.10E-20  3.97E-21
   206       3.00E-38  2.12E-38  1.34E-38  9.49E-39  6.71E-39  4.24E-39  2.98E-39  2.08E-39  1.25E-39  8.12E-40
             4.90E-40  2.19E-40  1.06E-40  4.67E-41  1.41E-41  5.40E-42  2.00E-42  5.20E-43  1.86E-43
   207       9.49E-17  6.71E-17  4.25E-17  3.00E-17  2.13E-17  1.35E-17  9.52E-18  6.69E-18  4.06E-18  2.63E-18
             1.59E-18  7.03E-19  3.41E-19  1.52E-19  4.67E-20  1.81E-20  6.73E-21  1.77E-21  6.34E-22
   208       9.29E-17  6.57E-17  4.17E-17  2.97E-17  2.12E-17  1.39E-17  1.03E-17  7.89E-18  5.76E-18  4.48E-18
             3.24E-18  1.76E-18  9.57E-19  4.62E-19  1.53E-19  6.09E-20  2.31E-20  6.15E-21  2.22E-21
   209       4.02E-17  2.85E-17  1.81E-17  1.30E-17  9.37E-18  6.34E-18  5.01E-18  4.36E-18  4.55E-18  5.54E-18
             7.05E-18  8.80E-18  9.03E-18  8.09E-18  5.68E-18  3.75E-18  2.21E-18  9.42E-19  4.43E-19
   210       1.26E-17  8.89E-18  5.64E-18  4.01E-18  2.87E-18  1.88E-18  1.40E-18  1.07E-18  7.85E-19  6.12E-19
             4.43E-19  2.42E-19  1.32E-19  6.36E-20  2.10E-20  8.38E-21  3.18E-21  8.47E-22  3.05E-22
   212       1.50E-38  1.06E-38  6.75E-39  4.80E-39  3.44E-39  2.26E-39  1.68E-39  1.30E-39  9.68E-40  7.63E-40
             5.58E-40  3.07E-40  1.67E-40  8.12E-41  2.69E-41  1.08E-41  4.10E-42  1.09E-42  3.93E-43
   215       1.05E-16  7.47E-17  4.74E-17  3.37E-17  2.42E-17  1.59E-17  1.18E-17  9.17E-18  6.84E-18  5.42E-18
             3.98E-18  2.20E-18  1.20E-18  5.85E-19  1.94E-19  7.75E-20  2.95E-20  7.86E-21  2.83E-21
   219       9.64E-43  6.82E-43  4.33E-43  3.08E-43  2.21E-43  1.45E-43  1.09E-43  8.43E-44  6.32E-44  5.01E-44
             3.69E-44  2.04E-44  1.12E-44  5.43E-45  1.80E-45  7.21E-46  2.74E-46  7.31E-47  2.64E-47
   222       3.42E-39  2.42E-39  1.54E-39  1.09E-39  7.84E-40  5.15E-40  3.85E-40  2.99E-40  2.24E-40  1.78E-40
             1.31E-40  7.25E-41  3.97E-41  1.93E-41  6.42E-42  2.57E-42  9.77E-43  2.60E-43  9.38E-44
   228       3.08E-16  2.18E-16  1.37E-16  9.66E-17  6.76E-17  4.15E-17  2.80E-17  1.82E-17  9.32E-18  5.08E-18
             2.51E-18  8.57E-19  3.48E-19  1.34E-19  3.60E-20  1.30E-20  4.66E-21  1.19E-21  4.21E-22
   229       2.72E-16  1.92E-16  1.21E-16  8.52E-17  5.96E-17  3.66E-17  2.47E-17  1.60E-17  8.22E-18  4.48E-18
             2.21E-18  7.56E-19  3.07E-19  1.18E-19  3.18E-20  1.15E-20  4.11E-21  1.05E-21  3.72E-22
   231       2.89E-13  2.04E-13  1.29E-13  9.16E-14  6.50E-14  4.14E-14  2.96E-14  2.14E-14  1.41E-14  1.04E-14
             7.74E-15  5.23E-15  3.82E-15  2.70E-15  1.56E-15  9.46E-16  5.27E-16  2.15E-16  1.00E-16
   234       1.99E-34  1.41E-34  8.90E-35  6.30E-35  4.47E-35  2.85E-35  2.04E-35  1.47E-35  9.73E-36  7.19E-36
             5.36E-36  3.62E-36  2.65E-36  1.87E-36  1.08E-36  6.57E-37  3.67E-37  1.50E-37  6.97E-38
   237       3.60E-39  2.54E-39  1.60E-39  1.13E-39  7.90E-40  4.86E-40  3.28E-40  2.13E-40  1.09E-40  5.97E-41
             2.95E-41  1.01E-41  4.10E-42  1.58E-42  4.25E-43  1.54E-43  5.49E-44  1.40E-44  4.96E-45
   238       1.34E-15  9.49E-16  5.99E-16  4.21E-16  2.95E-16  1.81E-16  1.23E-16  7.98E-17  4.10E-17  2.24E-17
             1.11E-17  3.80E-18  1.54E-18  5.95E-19  1.60E-19  5.79E-20  2.07E-20  5.28E-21  1.87E-21
   239       5.34E-33  3.77E-33  2.39E-33  1.69E-33  1.20E-33  7.66E-34  5.49E-34  3.97E-34  2.63E-34  1.95E-34
             1.46E-34  9.89E-35  7.24E-35  5.13E-35  2.97E-35  1.80E-35  1.01E-35  4.10E-36  1.91E-36
   240       8.94E-14  6.32E-14  4.00E-14  2.83E-14  2.01E-14  1.28E-14  9.22E-15  6.68E-15  4.44E-15  3.31E-15
             2.48E-15  1.69E-15  1.24E-15  8.79E-16  5.10E-16  3.09E-16  1.73E-16  7.05E-17  3.29E-17
   241       8.91E-40  6.30E-40  3.98E-40  2.80E-40  1.97E-40  1.23E-40  8.42E-41  5.62E-41  3.02E-41  1.72E-41
             8.86E-42  3.18E-42  1.33E-42  5.22E-43  1.43E-43  5.19E-44  1.86E-44  4.76E-45  1.69E-45
   242       6.26E-17  4.42E-17  2.79E-17  1.96E-17  1.37E-17  8.46E-18  5.73E-18  3.73E-18  1.92E-18  1.05E-18
             5.24E-19  1.80E-19  7.31E-20  2.82E-20  7.59E-21  2.74E-21  9.82E-22  2.50E-22  8.88E-23
   246       4.22E-34  2.98E-34  1.89E-34  1.34E-34  9.50E-35  6.07E-35  4.36E-35  3.17E-35  2.11E-35  1.58E-35
             1.19E-35  8.12E-36  5.98E-36  4.24E-36  2.46E-36  1.50E-36  8.35E-37  3.41E-37  1.59E-37
   248       2.76E-17  1.95E-17  1.24E-17  8.84E-18  6.35E-18  4.20E-18  3.18E-18  2.51E-18  1.95E-18  1.59E-18
             1.20E-18  6.84E-19  3.80E-19  1.86E-19  6.22E-20  2.49E-20  9.50E-21  2.53E-21  9.13E-22
   249       4.26E-17  3.02E-17  1.92E-17  1.37E-17  9.82E-18  6.50E-18  4.91E-18  3.88E-18  3.01E-18  2.46E-18
             1.86E-18  1.06E-18  5.88E-19  2.88E-19  9.64E-20  3.86E-20  1.47E-20  3.93E-21  1.42E-21
   256       3.56E-13  2.52E-13  1.60E-13  1.13E-13  8.04E-14  5.16E-14  3.72E-14  2.73E-14  1.85E-14  1.39E-14
             1.03E-14  6.46E-15  4.12E-15  2.39E-15  9.97E-16  4.62E-16  1.98E-16  5.92E-17  2.26E-17
   258       2.68E-13  1.89E-13  1.20E-13  8.50E-14  6.04E-14  3.87E-14  2.80E-14  2.05E-14  1.39E-14  1.05E-14
             7.81E-15  4.88E-15  3.12E-15  1.81E-15  7.54E-16  3.50E-16  1.50E-16  4.48E-17  1.71E-17
   259       9.64E-40  6.82E-40  4.32E-40  3.07E-40  2.19E-40  1.42E-40  1.05E-40  7.86E-41  5.61E-41  4.41E-41
             3.40E-41  2.21E-41  1.44E-41  8.43E-42  3.54E-42  1.64E-42  7.06E-43  2.10E-43  8.01E-44
   260       3.67E-15  2.60E-15  1.65E-15  1.17E-15  8.29E-16  5.32E-16  3.85E-16  2.82E-16  1.92E-16  1.45E-16
             1.08E-16  6.78E-17  4.34E-17  2.51E-17  1.05E-17  4.87E-18  2.09E-18  6.24E-19  2.38E-19
   261       3.98E-13  2.81E-13  1.78E-13  1.26E-13  8.98E-14  5.77E-14  4.17E-14  3.06E-14  2.09E-14  1.58E-14
             1.17E-14  7.35E-15  4.70E-15  2.73E-15  1.14E-15  5.29E-16  2.27E-16  6.77E-17  2.58E-17
   262       1.52E-17  1.08E-17  6.87E-18  4.93E-18  3.59E-18  2.47E-18  2.00E-18  1.83E-18  2.13E-18  2.84E-18
             3.87E-18  5.11E-18  5.39E-18  4.90E-18  3.48E-18  2.31E-18  1.37E-18  5.84E-19  2.75E-19
   263       4.13E-14  2.92E-14  1.85E-14  1.31E-14  9.32E-15  5.99E-15  4.33E-15  3.18E-15  2.17E-15  1.64E-15
             1.23E-15  7.69E-16  4.93E-16  2.86E-16  1.19E-16  5.54E-17  2.38E-17  7.10E-18  2.71E-18
   264       1.07E-17  7.59E-18  4.83E-18  3.44E-18  2.48E-18  1.64E-18  1.25E-18  9.99E-19  7.91E-19  6.57E-19
             5.04E-19  2.90E-19  1.62E-19  7.99E-20  2.68E-20  1.07E-20  4.10E-21  1.09E-21  3.95E-22
   265       1.45E-38  1.03E-38  6.53E-39  4.64E-39  3.31E-39  2.15E-39  1.58E-39  1.19E-39  8.52E-40  6.72E-40
             5.20E-40  3.39E-40  2.21E-40  1.29E-40  5.44E-41  2.53E-41  1.09E-41  3.24E-42  1.23E-42
   266       3.03E-14  2.14E-14  1.36E-14  9.62E-15  6.84E-15  4.39E-15  3.18E-15  2.34E-15  1.60E-15  1.21E-15
             9.03E-16  5.68E-16  3.64E-16  2.11E-16  8.82E-17  4.09E-17  1.76E-17  5.25E-18  2.00E-18
   267       1.19E-37  8.39E-38  5.32E-38  3.78E-38  2.70E-38  1.75E-38  1.29E-38  9.73E-39  6.99E-39  5.52E-39
             4.29E-39  2.80E-39  1.83E-39  1.07E-39  4.51E-40  2.09E-40  8.99E-41  2.68E-41  1.02E-41
   270       5.29E-16  3.74E-16  2.37E-16  1.68E-16  1.20E-16  7.69E-17  5.57E-17  4.10E-17  2.81E-17  2.14E-17
             1.60E-17  1.01E-17  6.48E-18  3.76E-18  1.57E-18  7.31E-19  3.14E-19  9.37E-20  3.57E-20
   271       1.41E-13  9.94E-14  6.29E-14  4.46E-14  3.18E-14  2.04E-14  1.48E-14  1.09E-14  7.51E-15  5.72E-15
             4.29E-15  2.71E-15  1.74E-15  1.01E-15  4.23E-16  1.97E-16  8.44E-17  2.52E-17  9.61E-18
   276       2.36E-39  1.67E-39  1.06E-39  7.51E-40  5.37E-40  3.49E-40  2.57E-40  1.95E-40  1.41E-40  1.12E-40
             8.74E-41  5.74E-41  3.76E-41  2.21E-41  9.30E-42  4.33E-42  1.86E-42  5.54E-43  2.11E-43
   277       2.44E-14  1.73E-14  1.09E-14  7.76E-15  5.53E-15  3.56E-15  2.59E-15  1.92E-15  1.34E-15  1.03E-15
             7.78E-16  4.96E-16  3.20E-16  1.87E-16  7.84E-17  3.64E-17  1.57E-17  4.68E-18  1.78E-18
   283       1.32E-12  9.33E-13  5.90E-13  4.16E-13  2.93E-13  1.84E-13  1.28E-13  8.73E-14  5.02E-14  3.10E-14
             1.77E-14  7.46E-15  3.50E-15  1.52E-15  4.61E-16  1.77E-16  6.55E-17  1.71E-17  6.14E-18
   284       1.83E-12  1.30E-12  8.18E-13  5.78E-13  4.07E-13  2.55E-13  1.77E-13  1.21E-13  6.97E-14  4.30E-14
             2.47E-14  1.04E-14  4.87E-15  2.12E-15  6.40E-16  2.45E-16  9.10E-17  2.38E-17  8.53E-18
   285       6.41E-36  4.53E-36  2.86E-36  2.01E-36  1.41E-36  8.74E-37  5.98E-37  3.99E-37  2.20E-37  1.31E-37
             7.32E-38  2.98E-38  1.37E-38  5.82E-39  1.71E-39  6.46E-40  2.37E-40  6.14E-41  2.19E-41
   286       1.09E-13  7.72E-14  4.88E-14  3.45E-14  2.43E-14  1.52E-14  1.06E-14  7.23E-15  4.16E-15  2.57E-15
             1.47E-15  6.20E-16  2.91E-16  1.27E-16  3.83E-17  1.47E-17  5.45E-18  1.43E-18  5.11E-19
   287       3.00E-35  2.12E-35  1.34E-35  9.47E-36  6.68E-36  4.19E-36  2.92E-36  2.00E-36  1.16E-36  7.17E-37
             4.13E-37  1.74E-37  8.20E-38  3.58E-38  1.08E-38  4.16E-39  1.55E-39  4.05E-40  1.45E-40
   288       5.63E-14  3.98E-14  2.51E-14  1.77E-14  1.25E-14  7.83E-15  5.45E-15  3.73E-15  2.15E-15  1.33E-15
             7.61E-16  3.20E-16  1.51E-16  6.56E-17  1.98E-17  7.60E-18  2.82E-18  7.38E-19  2.64E-19
   289       1.69E-14  1.20E-14  7.56E-15  5.34E-15  3.76E-15  2.36E-15  1.64E-15  1.12E-15  6.48E-16  4.01E-16
             2.30E-16  9.70E-17  4.57E-17  1.99E-17  6.01E-18  2.31E-18  8.56E-19  2.24E-19  8.02E-20
   290       1.78E-13  1.26E-13  7.97E-14  5.62E-14  3.97E-14  2.49E-14  1.73E-14  1.19E-14  6.84E-15  4.24E-15
             2.43E-15  1.03E-15  4.83E-16  2.10E-16  6.37E-17  2.44E-17  9.06E-18  2.37E-18  8.49E-19
   295       2.12E-33  1.50E-33  9.45E-34  6.68E-34  4.71E-34  2.96E-34  2.06E-34  1.42E-34  8.23E-35  5.12E-35
             2.96E-35  1.25E-35  5.90E-36  2.58E-36  7.82E-37  3.00E-37  1.12E-37  2.92E-38  1.05E-38
   296       2.33E-39  1.65E-39  1.04E-39  7.35E-40  5.18E-40  3.26E-40  2.27E-40  1.56E-40  9.08E-41  5.66E-41
             3.27E-41  1.38E-41  6.53E-42  2.85E-42  8.66E-43  3.33E-43  1.24E-43  3.24E-44  1.16E-44
   298       9.61E-17  6.79E-17  4.29E-17  3.03E-17  2.14E-17  1.34E-17  9.35E-18  6.42E-18  3.71E-18  2.31E-18
             1.33E-18  5.62E-19  2.65E-19  1.15E-19  3.49E-20  1.34E-20  4.98E-21  1.30E-21  4.66E-22
   300       2.53E-17  1.79E-17  1.13E-17  8.07E-18  5.77E-18  3.76E-18  2.79E-18  2.12E-18  1.56E-18  1.27E-18
             1.04E-18  7.74E-19  5.96E-19  4.36E-19  2.59E-19  1.59E-19  8.93E-20  3.67E-20  1.71E-20
   301       3.65E-38  2.58E-38  1.64E-38  1.17E-38  8.34E-39  5.44E-39  4.03E-39  3.07E-39  2.26E-39  1.83E-39
             1.50E-39  1.12E-39  8.63E-40  6.31E-40  3.75E-40  2.30E-40  1.29E-40  5.31E-41  2.48E-41
   302       3.10E-13  2.19E-13  1.38E-13  9.77E-14  6.89E-14  4.33E-14  3.02E-14  2.07E-14  1.20E-14  7.45E-15
             4.30E-15  1.82E-15  8.56E-16  3.74E-16  1.13E-16  4.34E-17  1.61E-17  4.22E-18  1.51E-18
   305       4.77E-14  3.37E-14  2.13E-14  1.51E-14  1.06E-14  6.67E-15  4.65E-15  3.19E-15  1.85E-15  1.15E-15
             6.64E-16  2.81E-16  1.32E-16  5.77E-17  1.75E-17  6.71E-18  2.49E-18  6.52E-19  2.33E-19
   308       5.41E-34  3.82E-34  2.41E-34  1.70E-34  1.19E-34  7.40E-35  5.08E-35  3.41E-35  1.89E-35  1.14E-35
             6.38E-36  2.61E-36  1.21E-36  5.14E-37  1.52E-37  5.72E-38  2.10E-38  5.45E-39  1.94E-39
   312       4.93E-34  3.48E-34  2.20E-34  1.56E-34  1.10E-34  6.91E-35  4.83E-35  3.33E-35  1.94E-35  1.21E-35
             7.02E-36  2.98E-36  1.41E-36  6.16E-37  1.87E-37  7.19E-38  2.67E-38  7.00E-39  2.51E-39
   313       9.61E-14  6.79E-14  4.29E-14  3.03E-14  2.14E-14  1.34E-14  9.39E-15  6.45E-15  3.75E-15  2.34E-15
             1.35E-15  5.73E-16  2.70E-16  1.18E-16  3.58E-17  1.37E-17  5.10E-18  1.33E-18  4.78E-19
   316       1.76E-35  1.24E-35  7.83E-36  5.52E-36  3.88E-36  2.41E-36  1.66E-36  1.11E-36  6.20E-37  3.74E-37
             2.10E-37  8.63E-38  3.99E-38  1.70E-38  5.02E-39  1.89E-39  6.96E-40  1.81E-40  6.44E-41
   333       1.35E-12  9.52E-13  6.00E-13  4.21E-13  2.93E-13  1.78E-13  1.18E-13  7.46E-14  3.65E-14  1.92E-14
             9.16E-15  3.02E-15  1.21E-15  4.59E-16  1.22E-16  4.42E-17  1.58E-17  4.02E-18  1.42E-18
   336       1.41E-12  9.97E-13  6.28E-13  4.41E-13  3.07E-13  1.86E-13  1.24E-13  7.82E-14  3.83E-14  2.01E-14
             9.60E-15  3.17E-15  1.27E-15  4.82E-16  1.28E-16  4.63E-17  1.65E-17  4.21E-18  1.49E-18
   339       3.77E-40  2.66E-40  1.68E-40  1.18E-40  8.20E-41  4.98E-41  3.31E-41  2.10E-41  1.04E-41  5.49E-42
             2.64E-42  8.83E-43  3.56E-43  1.36E-43  3.66E-44  1.32E-44  4.73E-45  1.20E-45  4.27E-46
   340       3.02E-33  2.13E-33  1.34E-33  9.40E-34  6.55E-34  3.98E-34  2.64E-34  1.67E-34  8.18E-35  4.30E-35
             2.05E-35  6.78E-36  2.71E-36  1.03E-36  2.75E-37  9.90E-38  3.54E-38  9.00E-39  3.19E-39
   341       2.33E-14  1.65E-14  1.04E-14  7.27E-15  5.07E-15  3.08E-15  2.04E-15  1.29E-15  6.33E-16  3.33E-16
             1.59E-16  5.26E-17  2.10E-17  8.00E-18  2.13E-18  7.69E-19  2.75E-19  6.99E-20  2.48E-20
   345       2.39E-13  1.69E-13  1.06E-13  7.46E-14  5.20E-14  3.16E-14  2.10E-14  1.33E-14  6.50E-15  3.42E-15
             1.64E-15  5.40E-16  2.16E-16  8.23E-17  2.19E-17  7.91E-18  2.82E-18  7.19E-19  2.55E-19
   351       4.83E-14  3.41E-14  2.15E-14  1.51E-14  1.05E-14  6.38E-15  4.24E-15  2.68E-15  1.32E-15  6.93E-16
             3.32E-16  1.10E-16  4.38E-17  1.67E-17  4.45E-18  1.61E-18  5.74E-19  1.46E-19  5.17E-20
   354       1.01E-13  7.15E-14  4.50E-14  3.16E-14  2.20E-14  1.34E-14  8.89E-15  5.63E-15  2.77E-15  1.46E-15
             6.97E-16  2.31E-16  9.22E-17  3.51E-17  9.37E-18  3.38E-18  1.21E-18  3.07E-19  1.09E-19
   357       1.36E-34  9.57E-35  6.03E-35  4.23E-35  2.95E-35  1.79E-35  1.19E-35  7.55E-36  3.71E-36  1.95E-36
             9.35E-37  3.09E-37  1.24E-37  4.71E-38  1.25E-38  4.52E-39  1.62E-39  4.12E-40  1.46E-40
   359       2.02E-38  1.42E-38  8.97E-39  6.29E-39  4.39E-39  2.67E-39  1.77E-39  1.12E-39  5.52E-40  2.91E-40
             1.39E-40  4.61E-41  1.84E-41  7.02E-42  1.87E-42  6.75E-43  2.41E-43  6.14E-44  2.18E-44
   364       7.39E-13  5.20E-13  3.26E-13  2.27E-13  1.56E-13  9.05E-14  5.67E-14  3.29E-14  1.39E-14  6.42E-15
             2.72E-15  7.88E-16  2.94E-16  1.07E-16  2.75E-17  9.80E-18  3.48E-18  8.81E-19  3.12E-19
   365       9.24E-13  6.51E-13  4.08E-13  2.84E-13  1.95E-13  1.13E-13  7.09E-14  4.12E-14  1.73E-14  8.02E-15
             3.40E-15  9.84E-16  3.67E-16  1.34E-16  3.44E-17  1.23E-17  4.34E-18  1.10E-18  3.90E-19
   366       8.36E-14  5.90E-14  3.71E-14  2.61E-14  1.82E-14  1.11E-14  7.35E-15  4.67E-15  2.30E-15  1.21E-15
             5.81E-16  1.93E-16  7.70E-17  2.94E-17  7.83E-18  2.83E-18  1.01E-18  2.57E-19  9.11E-20
   367       5.28E-14  3.73E-14  2.35E-14  1.65E-14  1.15E-14  6.99E-15  4.65E-15  2.96E-15  1.46E-15  7.69E-16
             3.69E-16  1.22E-16  4.89E-17  1.87E-17  4.98E-18  1.79E-18  6.41E-19  1.63E-19  5.79E-20
   374       3.84E-41  2.71E-41  1.71E-41  1.20E-41  8.37E-42  5.09E-42  3.40E-42  2.16E-42  1.07E-42  5.72E-43
             2.77E-43  9.28E-44  3.75E-44  1.44E-44  3.86E-45  1.40E-45  4.99E-46  1.27E-46  4.51E-47
   375       3.35E-42  2.37E-42  1.49E-42  1.05E-42  7.31E-43  4.45E-43  2.97E-43  1.89E-43  9.40E-44  5.00E-44
             2.42E-44  8.12E-45  3.28E-45  1.26E-45  3.38E-46  1.22E-46  4.37E-47  1.11E-47  3.95E-48
   376       2.95E-13  2.08E-13  1.31E-13  9.21E-14  6.43E-14  3.91E-14  2.60E-14  1.66E-14  8.18E-15  4.33E-15
             2.08E-15  6.90E-16  2.77E-16  1.06E-16  2.82E-17  1.02E-17  3.63E-18  9.24E-19  3.27E-19
   387       1.38E-13  9.77E-14  6.15E-14  4.32E-14  3.02E-14  1.84E-14  1.22E-14  7.80E-15  3.86E-15  2.04E-15
             9.84E-16  3.27E-16  1.31E-16  5.00E-17  1.34E-17  4.82E-18  1.72E-18  4.38E-19  1.55E-19
   388       2.88E-34  2.03E-34  1.28E-34  8.98E-35  6.27E-35  3.82E-35  2.55E-35  1.62E-35  8.02E-36  4.25E-36
             2.04E-36  6.79E-37  2.72E-37  1.04E-37  2.77E-38  1.00E-38  3.57E-39  9.10E-40  3.22E-40
   390       9.17E-40  6.47E-40  4.08E-40  2.87E-40  2.00E-40  1.22E-40  8.16E-41  5.22E-41  2.61E-41  1.39E-41
             6.76E-42  2.28E-42  9.21E-43  3.54E-43  9.50E-44  3.44E-44  1.23E-44  3.13E-45  1.11E-45
   393       1.48E-16  1.05E-16  6.65E-17  4.74E-17  3.40E-17  2.24E-17  1.69E-17  1.32E-17  1.02E-17  8.51E-18
             6.95E-18  4.78E-18  3.20E-18  1.91E-18  8.18E-19  3.84E-19  1.66E-19  4.98E-20  1.90E-20
   394       9.37E-17  6.63E-17  4.21E-17  3.00E-17  2.15E-17  1.42E-17  1.07E-17  8.37E-18  6.44E-18  5.40E-18
             4.41E-18  3.03E-18  2.03E-18  1.22E-18  5.20E-19  2.44E-19  1.05E-19  3.17E-20  1.21E-20
   395       6.64E-38  4.70E-38  2.99E-38  2.13E-38  1.54E-38  1.03E-38  7.85E-39  6.32E-39  5.12E-39  4.47E-39
             3.79E-39  2.70E-39  1.84E-39  1.11E-39  4.76E-40  2.24E-40  9.66E-41  2.89E-41  1.10E-41
   396       1.16E-17  8.21E-18  5.22E-18  3.72E-18  2.67E-18  1.76E-18  1.33E-18  1.04E-18  7.99E-19  6.71E-19
             5.49E-19  3.78E-19  2.53E-19  1.51E-19  6.47E-20  3.04E-20  1.31E-20  3.94E-21  1.51E-21
   397       4.86E-17  3.44E-17  2.19E-17  1.56E-17  1.12E-17  7.39E-18  5.58E-18  4.38E-18  3.40E-18  2.86E-18
             2.35E-18  1.63E-18  1.09E-18  6.54E-19  2.80E-19  1.31E-19  5.69E-20  1.71E-20  6.52E-21
   428       1.74E-13  1.23E-13  7.78E-14  5.51E-14  3.91E-14  2.50E-14  1.79E-14  1.29E-14  8.52E-15  6.27E-15
             4.63E-15  3.10E-15  2.26E-15  1.59E-15  9.17E-16  5.55E-16  3.09E-16  1.26E-16  5.88E-17
   430       8.28E-35  5.86E-35  3.71E-35  2.63E-35  1.86E-35  1.19E-35  8.55E-36  6.18E-36  4.08E-36  3.01E-36
             2.23E-36  1.50E-36  1.09E-36  7.68E-37  4.44E-37  2.68E-37  1.50E-37  6.11E-38  2.85E-38
   436       3.62E-14  2.56E-14  1.62E-14  1.15E-14  8.16E-15  5.22E-15  3.75E-15  2.72E-15  1.81E-15  1.34E-15
             9.97E-16  6.72E-16  4.90E-16  3.46E-16  2.00E-16  1.21E-16  6.75E-17  2.76E-17  1.28E-17
   437       3.13E-33  2.21E-33  1.40E-33  9.92E-34  7.05E-34  4.51E-34  3.24E-34  2.35E-34  1.56E-34  1.16E-34
             8.62E-35  5.81E-35  4.24E-35  2.99E-35  1.73E-35  1.05E-35  5.84E-36  2.38E-36  1.11E-36
   441       2.74E-34  1.94E-34  1.23E-34  8.69E-35  6.18E-35  3.96E-35  2.85E-35  2.08E-35  1.39E-35  1.03E-35
             7.73E-36  5.24E-36  3.83E-36  2.71E-36  1.57E-36  9.50E-37  5.30E-37  2.16E-37  1.01E-37
   447       1.42E-17  1.01E-17  6.39E-18  4.54E-18  3.24E-18  2.10E-18  1.53E-18  1.12E-18  7.22E-19  4.90E-19
