SEQ='C '     NUCCHG=42                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 523528949.8   NPRNTI= 5   NPRNTF=15
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
  1553       1.90E-19  1.35E-19  8.66E-20  6.25E-20  4.58E-20  3.12E-20  2.34E-20  1.69E-20  9.57E-21  5.41E-21
             2.70E-21  9.10E-22  3.65E-22  1.39E-22  3.69E-23  1.33E-23  4.74E-24  1.21E-24  4.27E-25
  1555       2.46E-20  1.76E-20  1.16E-20  8.66E-21  6.80E-21  5.48E-21  5.02E-21  4.67E-21  3.95E-21  3.12E-21
             2.19E-21  1.14E-21  6.12E-22  2.96E-22  9.93E-23  4.03E-23  1.56E-23  4.23E-24  1.54E-24
  1556       3.06E-20  2.19E-20  1.44E-20  1.08E-20  8.49E-21  6.87E-21  6.32E-21  5.91E-21  5.03E-21  3.98E-21
             2.80E-21  1.46E-21  7.83E-22  3.78E-22  1.27E-22  5.16E-23  2.00E-23  5.42E-24  1.97E-24
  1557       1.22E-20  8.73E-21  5.73E-21  4.30E-21  3.38E-21  2.74E-21  2.52E-21  2.36E-21  2.01E-21  1.59E-21
             1.12E-21  5.84E-22  3.13E-22  1.51E-22  5.08E-23  2.06E-23  7.98E-24  2.16E-24  7.88E-25
  1559       2.29E-20  1.64E-20  1.08E-20  8.07E-21  6.36E-21  5.16E-21  4.76E-21  4.47E-21  3.81E-21  3.02E-21
             2.13E-21  1.11E-21  5.96E-22  2.88E-22  9.68E-23  3.93E-23  1.52E-23  4.13E-24  1.50E-24
  1560       2.50E-20  1.79E-20  1.17E-20  8.79E-21  6.89E-21  5.50E-21  4.92E-21  4.37E-21  3.30E-21  2.30E-21
             1.39E-21  5.78E-22  2.61E-22  1.09E-22  3.10E-23  1.15E-23  4.18E-24  1.08E-24  3.83E-25
  1561       4.83E-20  3.46E-20  2.27E-20  1.70E-20  1.33E-20  1.06E-20  9.51E-21  8.45E-21  6.39E-21  4.45E-21
             2.69E-21  1.12E-21  5.06E-22  2.10E-22  6.00E-23  2.23E-23  8.09E-24  2.08E-24  7.41E-25
  1562       4.53E-20  3.25E-20  2.13E-20  1.60E-20  1.25E-20  1.00E-20  8.96E-21  7.96E-21  6.03E-21  4.20E-21
             2.54E-21  1.06E-21  4.78E-22  1.98E-22  5.67E-23  2.10E-23  7.64E-24  1.97E-24  7.00E-25
  1564       3.34E-20  2.39E-20  1.57E-20  1.18E-20  9.28E-21  7.48E-21  6.74E-21  6.03E-21  4.59E-21  3.21E-21
             1.94E-21  8.11E-22  3.67E-22  1.52E-22  4.36E-23  1.62E-23  5.87E-24  1.51E-24  5.38E-25
  1566       5.07E-21  3.63E-21  2.39E-21  1.79E-21  1.41E-21  1.14E-21  1.02E-21  9.16E-22  6.98E-22  4.89E-22
             2.95E-22  1.23E-22  5.58E-23  2.32E-23  6.62E-24  2.46E-24  8.93E-25  2.30E-25  8.18E-26

                                                                                     --------------------------
                                                                                     PRTF= 2  LVLPRT= (4P  0.5)
   ILREP
   -----
     4       2.34E-37  1.66E-37  1.05E-37  7.39E-38  5.22E-38  3.29E-38  2.32E-38  1.63E-38  1.00E-38  6.88E-39
             4.61E-39  2.58E-39  1.58E-39  9.14E-40  4.00E-40  1.98E-40  9.23E-41  3.09E-41  1.28E-41
     5       3.53E-14  2.50E-14  1.58E-14  1.11E-14  7.85E-15  4.92E-15  3.43E-15  2.36E-15  1.39E-15  8.90E-16
             5.37E-16  2.46E-16  1.24E-16  5.76E-17  1.88E-17  7.51E-18  2.88E-18  7.77E-19  2.82E-19
     6       3.40E-14  2.40E-14  1.52E-14  1.07E-14  7.48E-15  4.62E-15  3.15E-15  2.08E-15  1.11E-15  6.33E-16
             3.31E-16  1.22E-16  5.24E-17  2.10E-17  5.85E-18  2.15E-18  7.77E-19  1.99E-19  7.08E-20
     7       2.37E-38  1.68E-38  1.06E-38  7.49E-39  5.28E-39  3.32E-39  2.32E-39  1.61E-39  9.72E-40  6.51E-40
             4.26E-40  2.32E-40  1.40E-40  7.98E-41  3.46E-41  1.70E-41  7.91E-42  2.64E-42  1.09E-42
     8       2.19E-15  1.55E-15  9.77E-16  6.89E-16  4.85E-16  3.03E-16  2.10E-16  1.43E-16  8.29E-17  5.21E-17
             3.09E-17  1.39E-17  6.91E-18  3.19E-18  1.03E-18  4.11E-19  1.57E-19  4.23E-20  1.54E-20
     9       3.14E-15  2.22E-15  1.40E-15  9.83E-16  6.89E-16  4.24E-16  2.87E-16  1.88E-16  9.89E-17  5.58E-17
             2.89E-17  1.05E-17  4.48E-18  1.79E-18  4.97E-19  1.82E-19  6.58E-20  1.69E-20  5.99E-21
    10       1.03E-15  7.24E-16  4.55E-16  3.19E-16  2.21E-16  1.32E-16  8.64E-17  5.33E-17  2.49E-17  1.26E-17
             5.76E-18  1.81E-18  7.04E-19  2.63E-19  6.91E-20  2.47E-20  8.81E-21  2.24E-21  7.92E-22
    11       1.56E-39  1.10E-39  6.96E-40  4.91E-40  3.45E-40  2.15E-40  1.48E-40  1.01E-40  5.92E-41  3.86E-41
             2.46E-41  1.31E-41  7.76E-42  4.38E-42  1.88E-42  9.25E-43  4.28E-43  1.43E-43  5.89E-44
    12       3.07E-16  2.17E-16  1.37E-16  9.62E-17  6.76E-17  4.19E-17  2.87E-17  1.93E-17  1.08E-17  6.66E-18
             3.87E-18  1.70E-18  8.38E-19  3.83E-19  1.23E-19  4.90E-20  1.87E-20  5.03E-21  1.82E-21
    13       4.97E-16  3.51E-16  2.21E-16  1.55E-16  1.08E-16  6.63E-17  4.44E-17  2.87E-17  1.48E-17  8.20E-18
             4.18E-18  1.50E-18  6.36E-19  2.53E-19  6.99E-20  2.56E-20  9.24E-21  2.37E-21  8.40E-22
    14       2.33E-16  1.64E-16  1.03E-16  7.22E-17  4.99E-17  2.97E-17  1.92E-17  1.17E-17  5.39E-18  2.69E-18
             1.22E-18  3.80E-19  1.47E-19  5.49E-20  1.44E-20  5.15E-21  1.83E-21  4.66E-22  1.65E-22
    16       1.40E-39  9.91E-40  6.24E-40  4.39E-40  3.07E-40  1.89E-40  1.28E-40  8.54E-41  4.82E-41  3.05E-41
             1.90E-41  9.81E-42  5.75E-42  3.22E-42  1.37E-42  6.73E-43  3.11E-43  1.03E-43  4.26E-44
    17       6.79E-17  4.80E-17  3.02E-17  2.12E-17  1.48E-17  9.06E-18  6.12E-18  4.02E-18  2.18E-18  1.31E-18
             7.45E-19  3.21E-19  1.57E-19  7.11E-20  2.27E-20  9.02E-21  3.44E-21  9.24E-22  3.35E-22
    18       1.16E-16  8.16E-17  5.13E-17  3.60E-17  2.50E-17  1.51E-17  9.98E-18  6.32E-18  3.17E-18  1.72E-18
             8.65E-19  3.07E-19  1.29E-19  5.09E-20  1.40E-20  5.13E-21  1.85E-21  4.74E-22  1.68E-22
    19       6.31E-17  4.44E-17  2.79E-17  1.94E-17  1.34E-17  7.89E-18  5.04E-18  3.03E-18  1.36E-18  6.68E-19
             3.00E-19  9.27E-20  3.57E-20  1.33E-20  3.48E-21  1.24E-21  4.42E-22  1.12E-22  3.98E-23
    22       3.40E-40  2.40E-40  1.51E-40  1.06E-40  7.33E-41  4.42E-41  2.94E-41  1.91E-41  1.03E-41  6.36E-42
             3.86E-42  1.95E-42  1.13E-42  6.27E-43  2.66E-43  1.30E-43  5.99E-44  1.99E-44  8.20E-45
    23       2.03E-17  1.43E-17  8.99E-18  6.29E-18  4.36E-18  2.62E-18  1.73E-18  1.11E-18  5.81E-19  3.40E-19
             1.89E-19  8.00E-20  3.86E-20  1.74E-20  5.54E-21  2.19E-21  8.36E-22  2.24E-22  8.12E-23
    24       3.54E-17  2.50E-17  1.57E-17  1.09E-17  7.55E-18  4.48E-18  2.91E-18  1.80E-18  8.73E-19  4.65E-19
             2.30E-19  8.03E-20  3.35E-20  1.32E-20  3.63E-21  1.32E-21  4.77E-22  1.22E-22  4.34E-23
    25       2.09E-17  1.47E-17  9.20E-18  6.39E-18  4.37E-18  2.54E-18  1.59E-18  9.39E-19  4.11E-19  1.99E-19
             8.83E-20  2.70E-20  1.04E-20  3.85E-21  1.01E-21  3.60E-22  1.28E-22  3.25E-23  1.15E-23
    29       1.55E-39  1.09E-39  6.84E-40  4.77E-40  3.28E-40  1.94E-40  1.26E-40  7.91E-41  4.11E-41  2.46E-41
             1.46E-41  7.19E-42  4.12E-42  2.27E-42  9.59E-43  4.67E-43  2.15E-43  7.14E-44  2.94E-44
    30       7.50E-18  5.28E-18  3.31E-18  2.30E-18  1.58E-18  9.30E-19  6.01E-19  3.74E-19  1.88E-19  1.07E-19
             5.85E-20  2.43E-20  1.16E-20  5.21E-21  1.65E-21  6.52E-22  2.48E-22  6.65E-23  2.41E-23
    31       1.33E-17  9.34E-18  5.84E-18  4.05E-18  2.77E-18  1.61E-18  1.02E-18  6.17E-19  2.89E-19  1.51E-19
             7.34E-20  2.53E-20  1.05E-20  4.11E-21  1.13E-21  4.11E-22  1.48E-22  3.79E-23  1.34E-23
    32       8.18E-18  5.76E-18  3.59E-18  2.48E-18  1.68E-18  9.58E-19  5.90E-19  3.40E-19  1.45E-19  6.89E-20
             3.02E-20  9.17E-21  3.51E-21  1.30E-21  3.38E-22  1.21E-22  4.30E-23  1.09E-23  3.86E-24
    37       8.10E-40  5.70E-40  3.55E-40  2.46E-40  1.67E-40  9.62E-41  6.08E-41  3.71E-41  1.85E-41  1.07E-41
             6.22E-42  3.01E-42  1.70E-42  9.35E-43  3.93E-43  1.91E-43  8.78E-44  2.91E-44  1.20E-44
    38       3.25E-18  2.29E-18  1.43E-18  9.85E-19  6.69E-19  3.84E-19  2.41E-19  1.46E-19  7.06E-20  3.92E-20
             2.10E-20  8.54E-21  4.06E-21  1.81E-21  5.70E-22  2.25E-22  8.55E-23  2.29E-23  8.28E-24
    39       5.79E-18  4.07E-18  2.54E-18  1.75E-18  1.18E-18  6.71E-19  4.15E-19  2.44E-19  1.11E-19  5.65E-20
             2.70E-20  9.18E-21  3.78E-21  1.48E-21  4.04E-22  1.47E-22  5.29E-23  1.35E-23  4.81E-24
    40       3.68E-18  2.58E-18  1.60E-18  1.10E-18  7.39E-19  4.11E-19  2.48E-19  1.39E-19  5.77E-20  2.70E-20
             1.17E-20  3.52E-21  1.34E-21  4.95E-22  1.29E-22  4.60E-23  1.64E-23  4.15E-24  1.47E-24
    46       5.55E-40  3.89E-40  2.41E-40  1.66E-40  1.11E-40  6.22E-41  3.82E-41  2.26E-41  1.08E-41  6.10E-42
             3.46E-42  1.64E-42  9.20E-43  5.01E-43  2.10E-43  1.02E-43  4.67E-44  1.55E-44  6.36E-45
    47       1.60E-18  1.12E-18  6.94E-19  4.76E-19  3.19E-19  1.78E-19  1.09E-19  6.37E-20  2.97E-20  1.61E-20
             8.43E-21  3.38E-21  1.59E-21  7.05E-22  2.21E-22  8.71E-23  3.31E-23  8.85E-24  3.20E-24
    48       2.85E-18  2.00E-18  1.24E-18  8.48E-19  5.66E-19  3.13E-19  1.89E-19  1.08E-19  4.71E-20  2.36E-20
             1.11E-20  3.73E-21  1.52E-21  5.93E-22  1.62E-22  5.89E-23  2.12E-23  5.41E-24  1.92E-24
    49       1.84E-18  1.29E-18  7.99E-19  5.44E-19  3.61E-19  1.96E-19  1.15E-19  6.31E-20  2.54E-20  1.17E-20
             5.02E-21  1.49E-21  5.67E-22  2.09E-22  5.43E-23  1.94E-23  6.89E-24  1.75E-24  6.19E-25

   INREP
   -----
     3       6.93E-14  4.90E-14  3.09E-14  2.18E-14  1.53E-14  9.54E-15  6.58E-15  4.44E-15  2.50E-15  1.52E-15
             8.68E-16  3.68E-16  1.76E-16  7.86E-17  2.46E-17  9.65E-18  3.65E-18  9.75E-19  3.52E-19
     4       6.35E-15  4.49E-15  2.83E-15  1.99E-15  1.40E-15  8.59E-16  5.84E-16  3.85E-16  2.07E-16  1.21E-16
             6.56E-17  2.62E-17  1.21E-17  5.23E-18  1.59E-18  6.17E-19  2.32E-19  6.13E-20  2.21E-20
     5       1.04E-15  7.32E-16  4.61E-16  3.24E-16  2.26E-16  1.38E-16  9.24E-17  5.97E-17  3.10E-17  1.76E-17
             9.27E-18  3.59E-18  1.62E-18  6.90E-19  2.07E-19  7.96E-20  2.97E-20  7.85E-21  2.82E-21
     6       2.47E-16  1.74E-16  1.09E-16  7.66E-17  5.32E-17  3.20E-17  2.11E-17  1.34E-17  6.71E-18  3.70E-18
             1.91E-18  7.20E-19  3.21E-19  1.35E-19  4.02E-20  1.54E-20  5.72E-21  1.51E-21  5.42E-22
     7       7.66E-17  5.40E-17  3.39E-17  2.36E-17  1.63E-17  9.64E-18  6.24E-18  3.85E-18  1.87E-18  1.00E-18
             5.07E-19  1.87E-19  8.24E-20  3.44E-20  1.02E-20  3.87E-21  1.44E-21  3.78E-22  1.36E-22
     8       2.89E-17  2.04E-17  1.27E-17  8.84E-18  6.04E-18  3.50E-18  2.21E-18  1.33E-18  6.23E-19  3.27E-19
             1.62E-19  5.87E-20  2.56E-20  1.06E-20  3.11E-21  1.18E-21  4.38E-22  1.15E-22  4.13E-23
     9       1.27E-17  8.94E-18  5.56E-18  3.83E-18  2.59E-18  1.47E-18  9.04E-19  5.29E-19  2.39E-19  1.23E-19
             5.97E-20  2.12E-20  9.16E-21  3.78E-21  1.10E-21  4.17E-22  1.54E-22  4.05E-23  1.45E-23
    10       6.29E-18  4.42E-18  2.73E-18  1.87E-18  1.25E-18  6.86E-19  4.12E-19  2.34E-19  1.02E-19  5.14E-20
             2.46E-20  8.59E-21  3.68E-21  1.51E-21  4.37E-22  1.65E-22  6.10E-23  1.60E-23  5.73E-24
    11       3.42E-18  2.40E-18  1.47E-18  9.98E-19  6.55E-19  3.51E-19  2.05E-19  1.13E-19  4.78E-20  2.35E-20
             1.11E-20  3.81E-21  1.62E-21  6.58E-22  1.90E-22  7.17E-23  2.65E-23  6.92E-24  2.48E-24
    12       2.01E-18  1.40E-18  8.56E-19  5.74E-19  3.71E-19  1.93E-19  1.10E-19  5.90E-20  2.40E-20  1.16E-20
             5.36E-21  1.82E-21  7.66E-22  3.10E-22  8.92E-23  3.36E-23  1.24E-23  3.23E-24  1.16E-24
    13       1.26E-18  8.75E-19  5.29E-19  3.51E-19  2.23E-19  1.12E-19  6.22E-20  3.26E-20  1.29E-20  6.09E-21
             2.77E-21  9.27E-22  3.88E-22  1.56E-22  4.47E-23  1.68E-23  6.18E-24  1.61E-24  5.78E-25
    14       8.29E-19  5.75E-19  3.44E-19  2.25E-19  1.41E-19  6.87E-20  3.71E-20  1.90E-20  7.26E-21  3.37E-21
             1.51E-21  4.99E-22  2.07E-22  8.30E-23  2.36E-23  8.86E-24  3.26E-24  8.50E-25  3.04E-25
    15       5.78E-19  3.99E-19  2.37E-19  1.53E-19  9.34E-20  4.41E-20  2.32E-20  1.15E-20  4.28E-21  1.95E-21
             8.61E-22  2.79E-22  1.15E-22  4.57E-23  1.29E-23  4.84E-24  1.78E-24  4.62E-25  1.65E-25
    16       4.13E-19  2.84E-19  1.67E-19  1.06E-19  6.39E-20  2.92E-20  1.49E-20  7.24E-21  2.61E-21  1.16E-21
             5.07E-22  1.62E-22  6.63E-23  2.63E-23  7.42E-24  2.77E-24  1.02E-24  2.64E-25  9.45E-26
    17       2.30E-19  1.57E-19  8.95E-20  5.54E-20  3.21E-20  1.39E-20  6.80E-21  3.16E-21  1.08E-21  4.70E-22
             2.00E-22  6.24E-23  2.52E-23  9.90E-24  2.77E-24  1.03E-24  3.77E-25  9.78E-26  3.50E-26
    18       1.44E-19  9.65E-20  5.37E-20  3.22E-20  1.80E-20  7.38E-21  3.48E-21  1.56E-21  5.12E-22  2.16E-22
             8.96E-23  2.73E-23  1.09E-23  4.23E-24  1.17E-24  4.34E-25  1.58E-25  4.10E-26  1.47E-26
    19       9.57E-20  6.36E-20  3.45E-20  2.01E-20  1.08E-20  4.22E-21  1.92E-21  8.33E-22  2.64E-22  1.08E-22
             4.41E-23  1.31E-23  5.16E-24  1.99E-24  5.47E-25  2.02E-25  7.34E-26  1.90E-26  6.77E-27
    20       5.57E-20  3.65E-20  1.92E-20  1.08E-20  5.56E-21  2.05E-21  8.93E-22  3.73E-22  1.13E-22  4.50E-23
             1.78E-23  5.14E-24  1.99E-24  7.55E-25  2.05E-25  7.52E-26  2.72E-26  7.02E-27  2.50E-27
    21       3.15E-20  2.00E-20  9.93E-21  5.31E-21  2.60E-21  8.96E-22  3.74E-22  1.50E-22  4.34E-23  1.67E-23
             6.42E-24  1.80E-24  6.80E-25  2.54E-25  6.80E-26  2.48E-26  8.93E-27  2.29E-27  8.16E-28
    22       1.56E-20  9.58E-21  4.44E-21  2.23E-21  1.02E-21  3.28E-22  1.31E-22  5.03E-23  1.39E-23  5.18E-24
             1.93E-24  5.20E-25  1.92E-25  7.05E-26  1.85E-26  6.68E-27  2.39E-27  6.12E-28  2.17E-28
    23       1.05E-20  6.29E-21  2.79E-21  1.35E-21  6.01E-22  1.86E-22  7.24E-23  2.74E-23  7.40E-24  2.73E-24
             1.00E-24  2.66E-25  9.70E-26  3.53E-26  9.18E-27  3.30E-27  1.18E-27  3.00E-28  1.07E-28
    24       6.50E-21  3.72E-21  1.55E-21  7.15E-22  3.05E-22  9.05E-23  3.44E-23  1.28E-23  3.38E-24  1.23E-24
             4.45E-25  1.16E-25  4.19E-26  1.51E-26  3.88E-27  1.39E-27  4.94E-28  1.26E-28  4.45E-29
    25       4.89E-21  2.73E-21  1.09E-21  4.92E-22  2.06E-22  5.96E-23  2.24E-23  8.23E-24  2.16E-24  7.79E-25
             2.81E-25  7.26E-26  2.61E-26  9.34E-27  2.40E-27  8.54E-28  3.03E-28  7.71E-29  2.73E-29
    26       3.31E-21  1.79E-21  6.82E-22  2.97E-22  1.21E-22  3.41E-23  1.27E-23  4.61E-24  1.20E-24  4.29E-25
             1.54E-25  3.95E-26  1.41E-26  5.03E-27  1.28E-27  4.56E-28  1.62E-28  4.11E-29  1.45E-29
    27       2.31E-21  1.21E-21  4.45E-22  1.89E-22  7.52E-23  2.08E-23  7.66E-24  2.77E-24  7.15E-25  2.55E-25
             9.10E-26  2.33E-26  8.28E-27  2.95E-27  7.50E-28  2.66E-28  9.43E-29  2.39E-29  8.45E-30
    28       1.42E-21  7.15E-22  2.50E-22  1.03E-22  4.00E-23  1.09E-23  3.96E-24  1.42E-24  3.65E-25  1.30E-25
             4.61E-26  1.17E-26  4.17E-27  1.48E-27  3.75E-28  1.33E-28  4.71E-29  1.19E-29  4.22E-30
    29       8.37E-22  4.04E-22  1.34E-22  5.37E-23  2.05E-23  5.47E-24  1.98E-24  7.07E-25  1.81E-25  6.41E-26
             2.27E-26  5.77E-27  2.04E-27  7.24E-28  1.84E-28  6.50E-29  2.30E-29  5.82E-30  2.06E-30
    30       3.87E-22  1.76E-22  5.47E-23  2.12E-23  7.89E-24  2.07E-24  7.42E-25  2.64E-25  6.72E-26  2.38E-26
             8.43E-27  2.14E-27  7.56E-28  2.68E-28  6.78E-29  2.40E-29  8.48E-30  2.14E-30  7.58E-31
    31       2.82E-22  1.23E-22  3.70E-23  1.41E-23  5.18E-24  1.35E-24  4.81E-25  1.71E-25  4.35E-26  1.54E-26
             5.45E-27  1.38E-27  4.88E-28  1.73E-28  4.37E-29  1.54E-29  5.46E-30  1.38E-30  4.89E-31
    32       1.08E-22  4.50E-23  1.30E-23  4.82E-24  1.75E-24  4.52E-25  1.61E-25  5.71E-26  1.45E-26  5.12E-27
             1.81E-27  4.59E-28  1.62E-28  5.74E-29  1.45E-29  5.13E-30  1.81E-30  4.59E-31  1.62E-31
    33       6.07E-23  2.46E-23  6.89E-24  2.54E-24  9.17E-25  2.35E-25  8.36E-26  2.96E-26  7.50E-27  2.65E-27
             9.39E-28  2.38E-28  8.40E-29  2.97E-29  7.52E-30  2.66E-30  9.40E-31  2.38E-31  8.41E-32
    34       2.59E-23  1.01E-23  2.76E-24  1.00E-24  3.59E-25  9.18E-26  3.26E-26  1.15E-26  2.92E-27  1.03E-27
             3.65E-28  9.24E-29  3.27E-29  1.15E-29  2.92E-30  1.03E-30  3.65E-31  9.24E-32  3.27E-32
    35       1.33E-23  5.10E-24  1.36E-24  4.92E-25  1.76E-25  4.48E-26  1.59E-26  5.62E-27  1.42E-27  5.03E-28
             1.78E-28  4.50E-29  1.59E-29  5.63E-30  1.42E-30  5.03E-31  1.78E-31  4.50E-32  1.59E-32
    36       4.79E-24  1.79E-24  4.69E-25  1.68E-25  5.97E-26  1.52E-26  5.37E-27  1.90E-27  4.81E-28  1.70E-28
             6.01E-29  1.52E-29  5.38E-30  1.90E-30  4.81E-31  1.70E-31  6.01E-32  1.52E-32  5.38E-33
    37       2.40E-24  8.83E-25  2.30E-25  8.19E-26  2.91E-26  7.38E-27  2.61E-27  9.24E-28  2.34E-28  8.27E-29
             2.92E-29  7.40E-30  2.62E-30  9.25E-31  2.34E-31  8.27E-32  2.92E-32  7.40E-33  2.62E-33
    38       8.52E-25  3.09E-25  7.95E-26  2.83E-26  1.00E-26  2.54E-27  8.99E-28  3.18E-28  8.04E-29  2.84E-29
             1.01E-29  2.54E-30  8.99E-31  3.18E-31  8.04E-32  2.84E-32  1.01E-32  2.54E-33  8.99E-34
    39       4.15E-25  1.50E-25  3.83E-26  1.36E-26  4.81E-27  1.22E-27  4.31E-28  1.52E-28  3.86E-29  1.36E-29
             4.82E-30  1.22E-30  4.31E-31  1.52E-31  3.86E-32  1.36E-32  4.82E-33  1.22E-33  4.31E-34
    40       1.42E-25  5.08E-26  1.29E-26  4.57E-27  1.62E-27  4.10E-28  1.45E-28  5.12E-29  1.30E-29  4.58E-30
             1.62E-30  4.10E-31  1.45E-31  5.12E-32  1.30E-32  4.58E-33  1.62E-33  4.10E-34  1.45E-34
    41       8.68E-26  3.09E-26  7.84E-27  2.77E-27  9.81E-28  2.48E-28  8.78E-29  3.11E-29  7.86E-30  2.78E-30
             9.82E-31  2.48E-31  8.78E-32  3.11E-32  7.86E-33  2.78E-33  9.82E-34  2.48E-34  8.78E-35
    42       4.39E-26  1.55E-26  3.93E-27  1.39E-27  4.92E-28  1.24E-28  4.40E-29  1.56E-29  3.94E-30  1.39E-30
             4.92E-31  1.24E-31  4.40E-32  1.56E-32  3.94E-33  1.39E-33  4.92E-34  1.24E-34  4.40E-35

                                                                                     --------------------------
                                                                                     PRTF= 4  LVLPRT= (4P  1.5)
   ILREP
   -----
     4       6.58E-14  4.65E-14  2.94E-14  2.08E-14  1.47E-14  9.28E-15  6.55E-15  4.61E-15  2.87E-15  1.99E-15
             1.35E-15  7.68E-16  4.76E-16  2.77E-16  1.22E-16  6.09E-17  2.84E-17  9.53E-18  3.95E-18
     5       1.08E-11  7.62E-12  4.81E-12  3.40E-12  2.40E-12  1.51E-12  1.05E-12  7.28E-13  4.32E-13  2.79E-13
             1.70E-13  7.90E-14  4.01E-14  1.88E-14  6.15E-15  2.47E-15  9.49E-16  2.56E-16  9.31E-17
     6       2.69E-12  1.90E-12  1.20E-12  8.45E-13  5.93E-13  3.67E-13  2.50E-13  1.66E-13  8.91E-14  5.13E-14
             2.70E-14  1.01E-14  4.33E-15  1.74E-15  4.87E-16  1.79E-16  6.48E-17  1.66E-17  5.91E-18
     7       5.96E-15  4.21E-15  2.66E-15  1.88E-15  1.33E-15  8.39E-16  5.90E-16  4.14E-16  2.55E-16  1.75E-16
             1.17E-16  6.57E-17  4.02E-17  2.33E-17  1.02E-17  5.05E-18  2.35E-18  7.88E-19  3.26E-19
     8       7.12E-14  5.03E-14  3.18E-14  2.24E-14  1.58E-14  9.93E-15  6.93E-15  4.77E-15  2.81E-15  1.80E-15
             1.09E-15  5.01E-16  2.53E-16  1.18E-16  3.83E-17  1.54E-17  5.90E-18  1.59E-18  5.77E-19
     9       1.37E-13  9.69E-14  6.11E-14  4.30E-14  3.02E-14  1.86E-14  1.27E-14  8.40E-15  4.50E-15  2.58E-15
             1.36E-15  5.02E-16  2.16E-16  8.66E-17  2.42E-17  8.88E-18  3.21E-18  8.23E-19  2.92E-19
    10       9.49E-15  6.70E-15  4.21E-15  2.95E-15  2.05E-15  1.24E-15  8.11E-16  5.04E-16  2.39E-16  1.22E-16
             5.65E-17  1.79E-17  7.01E-18  2.63E-18  6.91E-19  2.48E-19  8.82E-20  2.24E-20  7.94E-21
    11       8.62E-16  6.09E-16  3.85E-16  2.72E-16  1.92E-16  1.21E-16  8.45E-17  5.88E-17  3.58E-17  2.42E-17
             1.60E-17  8.82E-18  5.36E-18  3.08E-18  1.34E-18  6.64E-19  3.09E-19  1.03E-19  4.27E-20
    12       8.45E-15  5.97E-15  3.77E-15  2.66E-15  1.87E-15  1.17E-15  8.15E-16  5.58E-16  3.25E-16  2.07E-16
             1.24E-16  5.63E-17  2.82E-17  1.31E-17  4.25E-18  1.70E-18  6.52E-19  1.76E-19  6.37E-20
    13       1.86E-14  1.31E-14  8.26E-15  5.82E-15  4.08E-15  2.51E-15  1.71E-15  1.12E-15  5.98E-16  3.41E-16
             1.78E-16  6.55E-17  2.80E-17  1.12E-17  3.13E-18  1.15E-18  4.15E-19  1.07E-19  3.78E-20
    14       2.23E-15  1.57E-15  9.89E-16  6.93E-16  4.81E-16  2.89E-16  1.90E-16  1.18E-16  5.54E-17  2.82E-17
             1.30E-17  4.12E-18  1.61E-18  6.01E-19  1.58E-19  5.66E-20  2.02E-20  5.13E-21  1.81E-21
    16       1.79E-16  1.26E-16  7.97E-17  5.62E-17  3.96E-17  2.48E-17  1.72E-17  1.19E-17  7.11E-18  4.73E-18
             3.09E-18  1.68E-18  1.02E-18  5.81E-19  2.52E-19  1.24E-19  5.78E-20  1.93E-20  7.98E-21
    17       1.64E-15  1.16E-15  7.33E-16  5.17E-16  3.63E-16  2.26E-16  1.56E-16  1.06E-16  6.10E-17  3.83E-17
             2.27E-17  1.02E-17  5.11E-18  2.36E-18  7.65E-19  3.05E-19  1.17E-19  3.15E-20  1.14E-20
    18       3.81E-15  2.69E-15  1.69E-15  1.19E-15  8.34E-16  5.12E-16  3.46E-16  2.26E-16  1.19E-16  6.74E-17
             3.49E-17  1.28E-17  5.45E-18  2.18E-18  6.07E-19  2.23E-19  8.05E-20  2.06E-20  7.33E-21
    19       5.78E-16  4.07E-16  2.56E-16  1.79E-16  1.24E-16  7.45E-17  4.86E-17  3.00E-17  1.40E-17  7.10E-18
             3.26E-18  1.03E-18  4.01E-19  1.50E-19  3.94E-20  1.41E-20  5.03E-21  1.28E-21  4.52E-22
    22       4.81E-17  3.40E-17  2.14E-17  1.51E-17  1.06E-17  6.58E-18  4.54E-18  3.09E-18  1.82E-18  1.19E-18
             7.70E-19  4.15E-19  2.49E-19  1.42E-19  6.13E-20  3.02E-20  1.40E-20  4.68E-21  1.93E-21
    23       4.29E-16  3.03E-16  1.91E-16  1.35E-16  9.44E-17  5.84E-17  4.00E-17  2.69E-17  1.52E-17  9.45E-18
             5.56E-18  2.48E-18  1.23E-18  5.68E-19  1.83E-19  7.32E-20  2.80E-20  7.54E-21  2.74E-21
    24       1.02E-15  7.22E-16  4.54E-16  3.19E-16  2.23E-16  1.36E-16  9.14E-17  5.92E-17  3.07E-17  1.72E-17
             8.88E-18  3.24E-18  1.38E-18  5.50E-19  1.53E-19  5.60E-20  2.02E-20  5.18E-21  1.84E-21
    25       1.76E-16  1.24E-16  7.78E-17  5.44E-17  3.77E-17  2.25E-17  1.46E-17  8.92E-18  4.14E-18  2.08E-18
             9.52E-19  2.99E-19  1.16E-19  4.35E-20  1.14E-20  4.09E-21  1.46E-21  3.70E-22  1.31E-22
